,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
9116,107,臺北市士林區中山北路七段51巷12號四樓,士林區,41.0,房地(土地+建物),1070225,0660408,公寓(5樓含以下無電梯),3,3,2,,無,144344,False
9117,107,臺北市士林區美崙街82巷28號,士林區,50.0,房地(土地+建物),1070205,0570320,透天厝,3,2,2,,無,265058,False
9118,107,臺北市北投區泉源路28號三樓之4,北投區,37.0,房地(土地+建物),1070203,0700424,套房(1房1廳1衛),1,1,1,,無,118979,False
9119,107,臺北市松山區撫遠街401巷4號二樓,松山區,43.0,房地(土地+建物),1070120,0640410,公寓(5樓含以下無電梯),3,2,2,,無,162433,False
9120,106,臺北市北投區復興三路58號四樓之2,北投區,0.0,房地(土地+建物)+車位,1060829,1061205,華廈(10層含以下有電梯),2,2,1,坡道機械,有,196055,False
9121,107,臺北市南港區研究院路三段12巷7號,南港區,15.0,房地(土地+建物)+車位,1070213,0921204,華廈(10層含以下有電梯),3,2,2,坡道平面,有,99465,False
9122,107,臺北市松山區八德路三段164號十一樓之2,松山區,29.0,房地(土地+建物),1070224,0781023,住宅大樓(11層含以上有電梯),1,1,1,,有,223072,False
9123,107,臺北市信義區基隆路二段79巷36之1號,信義區,49.0,房地(土地+建物),1070105,0581001,公寓(5樓含以下無電梯),3,2,1,,無,179792,False
9124,107,臺北市南港區興中路60號8樓,南港區,12.0,房地(土地+建物)+車位,1070116,0950905,住宅大樓(11層含以上有電梯),3,2,2,升降機械,有,211624,False
9125,107,臺北市松山區民權東路三段191巷78號,松山區,45.0,房地(土地+建物),1070226,0620415,公寓(5樓含以下無電梯),2,2,2,,無,161851,False
9126,106,臺北市中山區新生北路二段62巷8號三樓之2,中山區,1.0,房地(土地+建物)+車位,1060801,1050322,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,193031,False
9127,106,臺北市內湖區內湖路一段91巷35弄83號六樓,內湖區,22.0,房地(土地+建物)+車位,1061225,0840627,華廈(10層含以下有電梯),3,2,2,坡道平面,有,166177,False
9128,107,臺北市內湖區康寧路一段156巷7弄5號四樓,內湖區,38.0,房地(土地+建物),1070227,0690128,公寓(5樓含以下無電梯),3,2,2,,無,112511,False
9129,107,臺北市中山區松江路330巷53號6樓之5,中山區,11.0,房地(土地+建物),1070126,0961207,華廈(10層含以下有電梯),3,1,1,,有,216434,False
9130,107,臺北市中山區合江街36巷29號,中山區,38.0,房地(土地+建物),1070125,0690305,公寓(5樓含以下無電梯),5,0,5,,無,215528,False
9131,107,臺北市內湖區文湖街21巷94弄10號,內湖區,22.0,房地(土地+建物)+車位,1070207,0850110,公寓(5樓含以下無電梯),2,1,2,坡道機械,無,181134,False
9132,106,臺北市中山區敬業三路164號4樓,中山區,17.0,房地(土地+建物)+車位,1061224,0890628,華廈(10層含以下有電梯),3,2,1,坡道平面,有,166356,False
9133,107,臺北市中山區新生北路一段54號10樓之4,中山區,30.0,房地(土地+建物),1070114,0770613,套房(1房1廳1衛),1,1,1,,無,149636,False
9134,107,臺北市內湖區文湖街21巷112弄10號7樓,內湖區,15.0,房地(土地+建物)+車位,1070113,0920515,華廈(10層含以下有電梯),2,1,1,升降機械,有,132894,False
9135,107,臺北市內湖區成功路四段214巷1弄5號二樓,內湖區,33.0,房地(土地+建物),1070212,0740712,公寓(5樓含以下無電梯),3,2,2,,無,163934,False
9136,107,臺北市中山區安東街15號二樓之5,中山區,8.0,房地(土地+建物),1070115,0990423,住宅大樓(11層含以上有電梯),2,1,1,,有,230987,False
9137,107,臺北市萬華區武昌街二段124之2號六樓之22,萬華區,44.0,房地(土地+建物),1070305,0630806,套房(1房1廳1衛),2,0,2,,無,82322,False
9138,107,臺北市萬華區成都路102號六樓之9,萬華區,1.0,房地(土地+建物),1070117,1060418,住宅大樓(11層含以上有電梯),3,2,2,,有,175416,False
9139,107,臺北市大同區寧夏路165號7樓,大同區,7.0,房地(土地+建物)+車位,1070201,1001207,住宅大樓(11層含以上有電梯),2,1,1,塔式車位,有,189961,False
9140,107,臺北市文山區福興路95巷17之2號8樓,文山區,11.0,房地(土地+建物),1070213,0961121,華廈(10層含以下有電梯),3,2,2,,有,133474,False
9141,107,臺北市中正區詔安街124號2樓,中正區,27.0,房地(土地+建物),1070203,0801102,公寓(5樓含以下無電梯),2,2,1,,無,152517,False
9142,107,臺北市文山區指南路二段45巷21弄1號,文山區,37.0,房地(土地+建物),1070207,0701007,公寓(5樓含以下無電梯),3,2,2,,無,149277,False
9143,107,臺北市文山區辛亥路七段84巷5號2樓之2,文山區,18.0,房地(土地+建物),1070107,0891025,華廈(10層含以下有電梯),1,2,1,,有,142139,False
9144,107,臺北市文山區木柵路一段57之2號三樓,文山區,36.0,房地(土地+建物),1070228,0711230,公寓(5樓含以下無電梯),5,1,2,,無,102866,False
9145,107,臺北市大同區延平北路二段82號十樓之3,大同區,9.0,房地(土地+建物),1070201,0980901,住宅大樓(11層含以上有電梯),2,1,1,,有,199752,False
9146,106,臺北市萬華區漢中街8號9樓之1,萬華區,39.0,房地(土地+建物),1061209,0670719,華廈(10層含以下有電梯),7,2,2,,有,136095,False
9147,107,臺北市中正區濟南路二段62巷15號,中正區,51.0,房地(土地+建物),1070213,0561127,公寓(5樓含以下無電梯),3,2,1,,無,234832,False
9148,107,臺北市中山區林森北路557巷3號6樓,中山區,8.0,房地(土地+建物),1070115,0990702,華廈(10層含以下有電梯),0,0,0,,有,181740,False
9149,107,臺北市內湖區成功路四段45號五樓,內湖區,35.0,房地(土地+建物),1070129,0721024,住宅大樓(11層含以上有電梯),3,2,2,,有,192818,False
9150,107,臺北市中山區建國北路三段75巷20號4樓,中山區,39.0,房地(土地+建物),1070107,0681004,公寓(5樓含以下無電梯),2,2,1,,無,147280,False
9151,107,臺北市中山區雙城街43巷1號四樓之12,中山區,43.0,房地(土地+建物),1070210,0640903,套房(1房1廳1衛),1,1,1,,無,121982,False
9152,107,臺北市中山區五常街31號六樓之1,中山區,2.0,房地(土地+建物)+車位,1070307,1050115,套房(1房1廳1衛),1,1,1,坡道平面,無,279215,False
9153,107,臺北市中山區五常街31號六樓,中山區,2.0,房地(土地+建物)+車位,1070307,1050115,套房(1房1廳1衛),1,1,1,坡道平面,無,278606,False
9154,107,臺北市松山區敦化南路一段90號7樓之1,松山區,32.0,房地(土地+建物),1070206,0750624,住宅大樓(11層含以上有電梯),3,2,2,,有,346007,False
9155,107,臺北市松山區三民路80巷3號十一樓,松山區,14.0,房地(土地+建物),1070127,0930914,住宅大樓(11層含以上有電梯),3,2,2,,有,196726,False
9156,107,臺北市南港區興東街7號三樓之1,南港區,23.0,房地(土地+建物)+車位,1070209,0841117,華廈(10層含以下有電梯),3,2,2,升降機械,有,128003,False
9157,107,臺北市松山區南京東路五段239號十一樓之1,松山區,9.0,房地(土地+建物),1070130,0980331,套房(1房1廳1衛),1,1,1,,無,229885,False
9158,107,臺北市松山區民權東路三段160巷2號三樓之14,松山區,38.0,房地(土地+建物),1070112,0690801,住宅大樓(11層含以上有電梯),1,1,1,,有,218818,False
9159,107,臺北市中山區錦西街5號十二樓,中山區,6.0,房地(土地+建物)+車位,1070213,1010924,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,261548,False
9160,107,臺北市士林區忠誠路一段18號三樓之3,士林區,13.0,房地(土地+建物)+車位,1070222,0941228,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,150015,False
9161,107,臺北市北投區泉源路41巷47號,北投區,33.0,房地(土地+建物),1070211,0740322,公寓(5樓含以下無電梯),3,2,1,,無,89732,False
9162,107,臺北市北投區溫泉路87號九樓之1,北投區,20.0,房地(土地+建物)+車位,1070202,0871013,華廈(10層含以下有電梯),2,2,2,升降機械,有,134560,False
9163,107,臺北市北投區自強街5巷155號,北投區,23.0,房地(土地+建物),1070213,0841206,公寓(5樓含以下無電梯),2,2,2,,無,237507,False
9164,107,臺北市北投區行義路56號3樓之1,北投區,16.0,房地(土地+建物)+車位,1070212,0910122,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,168415,False
9165,107,臺北市北投區溫泉路71號五樓之27,北投區,37.0,房地(土地+建物),1070226,0700218,套房(1房1廳1衛),1,1,1,,無,101776,False
9166,107,臺北市北投區公?}路161巷19號4樓,北投區,3.0,房地(土地+建物)+車位,1070201,1041119,華廈(10層含以下有電梯),3,2,2,坡道平面,有,134255,False
9167,107,臺北市文山區保儀路62之3號22樓,文山區,4.0,房地(土地+建物)+車位,1070208,1030613,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,188357,False
9168,106,臺北市文山區和平東路四段295巷88號3樓,文山區,3.0,房地(土地+建物)+車位,1061230,1031023,華廈(10層含以下有電梯),8,2,4,坡道平面,有,165558,False
9169,106,臺北市大安區瑞安街244巷35號6樓,大安區,3.0,房地(土地+建物)+車位,1061222,1030812,華廈(10層含以下有電梯),0,2,1,升降機械,有,303067,False
9170,106,臺北市萬華區東園街78號4樓,萬華區,38.0,房地(土地+建物),1061118,0680509,其他,4,2,2,,無,99838,False
9171,107,臺北市松山區民權東路三段130號9樓,松山區,33.0,房地(土地+建物),1070201,0740927,住宅大樓(11層含以上有電梯),3,2,2,,有,253742,False
9172,106,臺北市松山區民生東路五段45號3樓,松山區,38.0,房地(土地+建物),1061225,0680511,華廈(10層含以下有電梯),3,2,2,,有,198110,False
9173,107,臺北市北投區幽雅路7號6樓之18,北投區,9.0,房地(土地+建物),1070305,0980205,套房(1房1廳1衛),1,1,1,,無,111546,False
9174,106,臺北市北投區榮華三路41巷2號3樓,北投區,43.0,房地(土地+建物),1061112,0630911,公寓(5樓含以下無電梯),3,2,2,,無,173215,False
9175,107,臺北市士林區士東路266巷12弄8號4樓,士林區,37.0,房地(土地+建物),1070226,0700904,公寓(5樓含以下無電梯),3,2,2,,無,137260,False
9176,107,臺北市北投區中央北路四段480之11號,北投區,12.0,房地(土地+建物)+車位,1070121,0950927,透天厝,4,2,4,坡道平面,無,119900,False
9177,107,臺北市大安區安和路一段127巷29弄10號,大安區,38.0,房地(土地+建物),1070102,0690524,華廈(10層含以下有電梯),1,3,1,,有,407149,False
9178,107,臺北市大安區忠孝東路三段248巷19弄50號6樓之1,大安區,6.0,房地(土地+建物)+車位,1070127,1010911,華廈(10層含以下有電梯),1,2,1,其他,有,284234,False
9179,107,臺北市北投區公?路288號4樓,北投區,34.0,房地(土地+建物),1070204,0731105,公寓(5樓含以下無電梯),4,2,2,,無,92222,False
9180,107,臺北市士林區社子街22巷52號3樓,士林區,10.0,房地(土地+建物)+車位,1070115,0970311,華廈(10層含以下有電梯),4,2,2,坡道機械,有,127890,False
9181,107,臺北市北投區石牌路一段166巷28號7樓,北投區,4.0,房地(土地+建物)+車位,1070203,1030911,華廈(10層含以下有電梯),0,2,1,塔式車位,有,237271,False
9182,107,臺北市萬華區桂林路147號18樓,萬華區,8.0,房地(土地+建物)+車位,1070211,0990211,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,168506,False
9183,106,臺北市中山區松江路221巷27號3樓,中山區,33.0,房地(土地+建物),1060729,0730716,華廈(10層含以下有電梯),3,2,2,,有,226886,False
9184,107,臺北市大安區復興南路二段193巷2號2樓,大安區,3.0,房地(土地+建物)+車位,1070211,1040508,住宅大樓(11層含以上有電梯),4,2,2,塔式車位,有,305351,False
9185,107,臺北市大安區信義路四段265巷21弄24號5樓,大安區,35.0,房地(土地+建物),1070127,0720810,華廈(10層含以下有電梯),3,2,3,,有,243975,False
9186,106,臺北市大安區大安路一段31巷17號七樓,大安區,26.0,房地(土地+建物),1061129,0801209,華廈(10層含以下有電梯),2,2,2,,有,270856,False
9187,107,臺北市士林區延平北路五段48號四樓,士林區,2.0,房地(土地+建物)+車位,1070307,1050112,住宅大樓(11層含以上有電梯),2,1,1,升降機械,有,156348,False
9188,107,臺北市中正區汀州路三段160巷4之1號6樓之1,中正區,12.0,房地(土地+建物),1070221,0951130,套房(1房1廳1衛),1,1,1,,無,270037,False
9189,107,臺北市北投區三合街一段79巷22號八樓,北投區,2.0,房地(土地+建物)+車位,1070312,1050712,華廈(10層含以下有電梯),4,2,2,坡道平面,有,214905,False
9190,107,臺北市北投區中山路28之4號八樓,北投區,37.0,房地(土地+建物),1070227,0701231,套房(1房1廳1衛),1,1,1,,無,113274,False
9191,107,臺北市士林區士東路120巷22弄2號四樓,士林區,34.0,房地(土地+建物),1070224,0730629,公寓(5樓含以下無電梯),3,2,2,,無,148699,False
9192,107,臺北市士林區天母東路50巷20號三樓之8,士林區,40.0,房地(土地+建物),1070212,0670404,華廈(10層含以下有電梯),3,2,2,,有,213144,False
9193,107,臺北市北投區溫泉路65巷9之5號二樓,北投區,18.0,房地(土地+建物),1070222,0890719,華廈(10層含以下有電梯),2,2,1,,有,148110,False
9194,107,臺北市北投區天母西路117巷66號九樓,北投區,3.0,房地(土地+建物)+車位,1070125,1040514,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,217456,False
9195,107,臺北市北投區杏林二路5之1號3樓,北投區,35.0,房地(土地+建物),1070123,0721215,公寓(5樓含以下無電梯),3,2,2,,無,109544,False
9196,107,臺北市士林區德行東路109巷97號七樓,士林區,33.0,房地(土地+建物),1070204,0740629,華廈(10層含以下有電梯),3,2,2,,有,185040,False
9197,106,臺北市北投區中山北路七段219巷3弄273之1號,北投區,10.0,房地(土地+建物)+車位,1061218,0960731,華廈(10層含以下有電梯),2,2,2,坡道平面,有,164182,False
9198,107,臺北市信義區吳興街600巷72弄10號三樓,信義區,31.0,房地(土地+建物),1070128,0760205,公寓(5樓含以下無電梯),3,2,1,,無,120871,False
9199,107,臺北市信義區和平東路三段385號十樓,信義區,34.0,房地(土地+建物),1070207,0730306,住宅大樓(11層含以上有電梯),4,2,2,,有,162048,False
9200,107,臺北市中山區林森北路585號2樓,中山區,7.0,房地(土地+建物)+車位,1070202,1000726,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,158454,False
9201,107,臺北市內湖區民權東路六段232巷21號4樓之7,內湖區,13.0,房地(土地+建物)+車位,1070114,0940221,華廈(10層含以下有電梯),3,2,2,坡道平面,有,149653,False
9202,107,臺北市中山區新生北路一段48號4樓之1,中山區,30.0,房地(土地+建物),1070211,0770613,套房(1房1廳1衛),1,1,1,,無,185824,False
9203,107,臺北市中山區松江路63巷9號二樓,中山區,22.0,房地(土地+建物),1070224,0850213,公寓(5樓含以下無電梯),2,2,2,,無,221588,False
9204,107,臺北市中山區新生北路二段70之1號十一樓之4,中山區,21.0,房地(土地+建物),1070305,0861115,住宅大樓(11層含以上有電梯),1,1,1,,有,197292,False
9205,107,臺北市中山區中山北路一段84號12樓之6,中山區,9.0,房地(土地+建物)+車位,1070210,0980327,套房(1房1廳1衛),1,1,1,塔式車位,無,203874,False
9206,107,臺北市中山區林森北路96號十樓之4,中山區,36.0,房地(土地+建物),1070128,0710224,套房(1房1廳1衛),1,1,1,,無,162537,False
9207,107,臺北市中山區林森北路585號2樓之6,中山區,7.0,房地(土地+建物)+車位,1070202,1000726,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,167109,False
9208,107,臺北市中山區錦州街50號十樓之27,中山區,34.0,房地(土地+建物),1070223,0730927,套房(1房1廳1衛),1,1,1,,無,128991,False
9209,106,臺北市中正區齊東街82巷7號三樓,中正區,1.0,房地(土地+建物),1061226,1051025,華廈(10層含以下有電梯),2,1,2,,有,302462,False
9210,107,臺北市大同區歸綏街160巷1號6樓之3,大同區,22.0,房地(土地+建物),1070206,0850530,套房(1房1廳1衛),0,0,0,,無,155510,False
9211,107,臺北市大同區民生西路191號12樓之2,大同區,7.0,房地(土地+建物)+車位,1070206,1000510,住宅大樓(11層含以上有電梯),3,2,2,塔式車位,有,212197,False
9212,107,臺北市文山區興隆路三段221巷6弄14號五樓,文山區,38.0,房地(土地+建物),1070202,0690910,公寓(5樓含以下無電梯),3,2,2,,無,97421,False
9213,107,臺北市文山區木柵路三段102巷14號七樓之3,文山區,23.0,房地(土地+建物),1070214,0840907,套房(1房1廳1衛),1,1,1,,無,162560,False
9214,107,臺北市文山區辛亥路六段31號6樓之1,文山區,10.0,房地(土地+建物)+車位,1070202,0970521,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,140963,False
9215,107,臺北市文山區忠順街二段85巷27號2樓,文山區,5.0,房地(土地+建物)+車位,1070301,1020103,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,200133,False
9216,107,臺北市文山區台北市文山區忠順街2段85巷19號3樓,文山區,5.0,房地(土地+建物)+車位,1070306,1020103,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,196444,False
9217,107,臺北市文山區台北市文山區忠順街2段85巷17號3樓,文山區,5.0,房地(土地+建物)+車位,1070306,1020103,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,196873,False
9218,107,臺北市文山區試院路144巷4弄12號三樓,文山區,23.0,房地(土地+建物),1070213,0840303,套房(1房1廳1衛),1,1,1,,無,111145,False
9219,107,臺北市文山區車前路17號三十一樓,文山區,3.0,房地(土地+建物),1070203,1040427,住宅大樓(11層含以上有電梯),4,2,3,,有,193432,False
9220,107,臺北市文山區秀明路二段169號5樓之2,文山區,11.0,房地(土地+建物)+車位,1070210,0960329,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,158954,False
9221,107,臺北市文山區木柵路三段91號18樓,文山區,4.0,房地(土地+建物)+車位,1070116,1030609,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,171062,False
9222,107,臺北市大同區重慶北路三段243巷9之1號二樓,大同區,55.0,房地(土地+建物),1070203,0520310,公寓(5樓含以下無電梯),2,2,1,,無,137890,False
9223,107,臺北市大同區興城街47號二樓,大同區,43.0,房地(土地+建物),1070226,0641118,公寓(5樓含以下無電梯),1,2,1,,無,173888,False
9224,107,臺北市大同區天水路33號八樓之1,大同區,1.0,房地(土地+建物)+車位,1070214,1060814,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,179020,False
9225,106,臺北市中山區北安路789號十三樓,中山區,4.0,房地(土地+建物)+車位,1061220,1020904,住宅大樓(11層含以上有電梯),2,1,1,升降機械,有,228243,False
9226,107,臺北市內湖區星雲街15巷18弄17號五樓,內湖區,35.0,房地(土地+建物),1070207,0720410,公寓(5樓含以下無電梯),2,2,1,,無,161960,False
9227,107,臺北市內湖區大湖山莊街202巷25號二樓,內湖區,37.0,房地(土地+建物),1070131,0700808,公寓(5樓含以下無電梯),3,2,1,,無,94922,False
9228,107,臺北市內湖區星雲街138巷6號7樓,內湖區,19.0,房地(土地+建物),1070223,0880602,住宅大樓(11層含以上有電梯),3,2,2,,有,152503,False
9229,107,臺北市中山區民生東路一段70巷7號2樓之2,中山區,11.0,房地(土地+建物),1070205,0960912,套房(1房1廳1衛),1,1,1,,無,190003,False
9230,107,臺北市中山區長安東路二段7號5樓,中山區,12.0,房地(土地+建物)+車位,1070302,0951221,套房(1房1廳1衛),1,1,1,塔式車位,無,190153,False
9232,107,臺北市松山區南京東路五段52號十一樓之1,松山區,38.0,房地(土地+建物),1070207,0690207,住宅大樓(11層含以上有電梯),2,2,1,,有,212570,False
9233,107,臺北市松山區南京東路五段40號十七樓之3,松山區,28.0,房地(土地+建物),1070201,0790216,住宅大樓(11層含以上有電梯),2,2,1,,有,234831,False
9234,107,臺北市南港區經貿二路235巷31號,南港區,4.0,房地(土地+建物)+車位,1070212,1031204,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,210960,False
9235,107,臺北市松山區三民路29巷1號三樓,松山區,14.0,房地(土地+建物)+車位,1070118,0931111,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,198364,False
9236,107,臺北市信義區仁愛路四段440號十一樓,信義區,37.0,房地(土地+建物),1070212,0701030,住宅大樓(11層含以上有電梯),4,2,2,,有,389905,False
9237,107,臺北市信義區嘉興街175巷2弄13號四樓,信義區,41.0,房地(土地+建物),1070206,0661005,公寓(5樓含以下無電梯),4,2,2,,無,161488,False
9238,107,臺北市士林區社正路41號8樓,士林區,3.0,房地(土地+建物),1070210,1040825,華廈(10層含以下有電梯),2,2,1,,有,160495,False
9239,107,臺北市北投區中和街507巷1弄6號二樓,北投區,36.0,房地(土地+建物),1070205,0711026,公寓(5樓含以下無電梯),2,1,1,,無,104972,False
9240,107,臺北市士林區大東路13之9號五樓之1,士林區,41.0,房地(土地+建物),1070207,0660111,公寓(5樓含以下無電梯),3,2,2,,無,126817,False
9241,107,臺北市北投區致遠一路一段46巷41號5樓,北投區,37.0,房地(土地+建物),1070203,0700317,公寓(5樓含以下無電梯),2,1,1,,無,130078,False
9242,107,臺北市士林區士東路266巷5弄19號,士林區,36.0,房地(土地+建物),1070205,0710224,公寓(5樓含以下無電梯),3,2,2,,無,166830,False
9243,107,臺北市士林區福德路80巷7號,士林區,52.0,房地(土地+建物),1070223,0550701,透天厝,2,2,1,,無,248378,False
9244,107,臺北市士林區承德路四段40巷137號6樓之2,士林區,48.0,房地(土地+建物),1070206,0591008,公寓(5樓含以下無電梯),1,1,1,,無,112360,False
9245,107,臺北市士林區中山北路五段811巷34號四樓,士林區,26.0,房地(土地+建物),1070129,0810825,套房(1房1廳1衛),1,1,1,,無,225718,False
9246,107,臺北市士林區中山北路七段82巷10弄37號二樓,士林區,38.0,房地(土地+建物),1070211,0691113,公寓(5樓含以下無電梯),3,2,2,,無,148981,False
9247,107,臺北市北投區中山路47號四樓,北投區,34.0,房地(土地+建物),1070227,0730419,套房(1房1廳1衛),1,1,1,,無,69359,False
9248,107,臺北市士林區中正路687號,士林區,35.0,房地(土地+建物),1070118,0721011,住宅大樓(11層含以上有電梯),3,1,2,,有,37683,False
9249,107,臺北市文山區羅斯福路六段142巷20弄23號5樓,文山區,22.0,房地(土地+建物),1070203,0850327,華廈(10層含以下有電梯),2,2,1,,有,196856,False
9250,107,臺北市中正區寧波東街9巷21之1號4樓之1,中正區,29.0,房地(土地+建物),1070206,0781127,套房(1房1廳1衛),1,1,1,,無,279805,False
9251,107,臺北市大安區光復南路688號五樓之1,大安區,1.0,房地(土地+建物),1070309,1060515,住宅大樓(11層含以上有電梯),2,1,1,,有,319271,False
9252,107,臺北市大安區敦化南路一段177巷30號六樓,大安區,10.0,房地(土地+建物),1070213,0970219,套房(1房1廳1衛),1,1,1,,無,309835,False
9253,107,臺北市內湖區陽光街6號2樓,內湖區,24.0,房地(土地+建物)+車位,1070205,0830903,華廈(10層含以下有電梯),3,2,2,坡道平面,有,124815,False
9254,107,臺北市內湖區行善路25巷7號6樓,內湖區,20.0,房地(土地+建物),1070201,0870506,華廈(10層含以下有電梯),5,0,2,,有,137384,False
9255,107,臺北市內湖區文湖街7號4樓之1,內湖區,11.0,房地(土地+建物)+車位,1070311,0960308,套房(1房1廳1衛),1,1,1,塔式車位,無,200188,False
9256,106,臺北市中山區明水路555號3樓之13,中山區,21.0,房地(土地+建物),1061212,0850530,套房(1房1廳1衛),1,1,1,,無,225221,False
9257,107,臺北市中山區松江路406號14樓,中山區,3.0,房地(土地+建物)+車位,1070307,1040713,住宅大樓(11層含以上有電梯),4,1,2,坡道平面,有,237729,False
9258,107,臺北市內湖區東湖路160巷10弄36號5樓,內湖區,38.0,房地(土地+建物),1070312,0691119,公寓(5樓含以下無電梯),3,2,1,,無,123311,False
9259,107,臺北市萬華區長沙街二段88號6樓之1,萬華區,12.0,房地(土地+建物),1070204,0950127,住宅大樓(11層含以上有電梯),2,2,2,,有,163763,False
9260,107,臺北市中山區松江路408號16樓,中山區,3.0,房地(土地+建物)+車位,1070306,1040713,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,243883,False
9261,107,臺北市中山區松江路410號15樓,中山區,3.0,房地(土地+建物)+車位,1070306,1040713,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,227121,False
9262,107,臺北市松山區八德路四段106巷4弄2號4樓,松山區,40.0,房地(土地+建物),1070131,0671222,公寓(5樓含以下無電梯),3,2,2,,無,170120,False
9263,107,臺北市士林區至善路二段178號7樓,士林區,22.0,房地(土地+建物)+車位,1070210,0850619,住宅大樓(11層含以上有電梯),5,2,3,坡道機械,有,160489,False
9264,107,臺北市北投區立農街二段202巷9弄2號2樓,北投區,37.0,房地(土地+建物),1070212,0700609,公寓(5樓含以下無電梯),3,2,2,,無,151982,False
9265,107,臺北市士林區福華路147巷20號4樓,士林區,46.0,房地(土地+建物),1070203,0610713,公寓(5樓含以下無電梯),2,2,2,,無,183688,False
9266,107,臺北市大安區羅斯福路三段95號7樓之1,大安區,27.0,房地(土地+建物),1070127,0800308,住宅大樓(11層含以上有電梯),3,2,2,,有,217391,False
9267,107,臺北市大安區延吉街97巷20號5樓,大安區,40.0,房地(土地+建物),1070205,0670105,公寓(5樓含以下無電梯),4,2,2,,無,187231,False
9268,107,臺北市大安區新生南路一段165巷20號5樓,大安區,11.0,房地(土地+建物)+車位,1070105,0960503,華廈(10層含以下有電梯),3,2,2,升降平面,有,294846,False
9269,106,臺北市大安區市民大道三段180號12樓,大安區,1.0,房地(土地+建物)+車位,1061124,1050111,住宅大樓(11層含以上有電梯),4,2,3,坡道平面,有,307929,False
9270,106,臺北市北投區中央北路三段40巷34弄16號10樓之2,北投區,5.0,房地(土地+建物)+車位,1061206,1010731,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,138903,False
9271,107,臺北市北投區大度路三段299號5樓,北投區,10.0,房地(土地+建物),1070226,0971013,住宅大樓(11層含以上有電梯),2,1,1,,有,126582,False
9272,107,臺北市士林區福志路88號12樓,士林區,3.0,房地(土地+建物)+車位,1070212,1040303,住宅大樓(11層含以上有電梯),0,0,0,坡道平面,有,356790,False
9273,107,臺北市士林區葫蘆里28鄰延平北路五段231巷38號,士林區,45.0,房地(土地+建物),1070318,0620628,公寓(5樓含以下無電梯),2,2,1,,無,93269,False
9274,107,臺北市中正區仁愛路一段43號2樓,中正區,20.0,房地(土地+建物)+車位,1070109,0870724,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,229342,False
9275,107,臺北市中山區長安東路一段56巷7弄26號4樓之1,中山區,2.0,房地(土地+建物)+車位,1070301,1050825,套房(1房1廳1衛),1,1,1,塔式車位,無,236154,False
9276,107,臺北市大安區永康街81號6樓之1,大安區,7.0,房地(土地+建物)+車位,1070128,1000427,套房(1房1廳1衛),1,1,1,坡道機械,無,292727,False
9277,107,臺北市大安區忠孝東路四段77巷17號六樓之2,大安區,2.0,房地(土地+建物)+車位,1070108,1051209,華廈(10層含以下有電梯),2,2,1,塔式車位,有,423212,False
9278,107,臺北市文山區景興路235號15樓,文山區,23.0,房地(土地+建物)+車位,1070228,0840802,其他,4,2,2,升降平面,無,167901,False
9279,107,臺北市士林區中社路一段43巷4號,士林區,43.0,房地(土地+建物),1070205,0640801,公寓(5樓含以下無電梯),4,2,2,,無,105713,False
9280,107,臺北市士林區文林路488號七樓,士林區,37.0,房地(土地+建物),1070224,0700221,華廈(10層含以下有電梯),4,2,2,,有,101735,False
9281,107,臺北市北投區溫泉路65巷10號五樓之2,北投區,23.0,房地(土地+建物),1070214,0840704,套房(1房1廳1衛),1,0,1,,無,121622,False
9282,107,臺北市北投區中華街8號四樓,北投區,22.0,房地(土地+建物),1070112,0850815,華廈(10層含以下有電梯),3,2,2,,有,111272,False
9283,107,臺北市北投區文林北路94巷35號13樓,北投區,8.0,房地(土地+建物)+車位,1070122,0991115,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,184800,False
9284,107,臺北市北投區西安街二段275巷20號三樓,北投區,4.0,房地(土地+建物)+車位,1070308,1030609,華廈(10層含以下有電梯),2,2,2,升降機械,有,160446,False
