,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
8110,107,臺北市大安區復興南路二段327號15樓之2,大安區,31.0,房地(土地+建物),1070925,0760519,住宅大樓(11層含以上有電梯),3,2,2,,有,227774,False,15,121.5437552,25.0238286
8111,107,臺北市大安區大安路二段132巷21號6樓,大安區,33.0,房地(土地+建物),1070917,0740520,華廈(10層含以下有電梯),4,4,4,,有,304116,False,6,121.54488169999999,25.0300306
8112,107,臺北市南港區南港路二段38巷39號10樓,南港區,10.0,房地(土地+建物),1070825,0971201,住宅大樓(11層含以上有電梯),2,2,2,,有,213047,False,10,121.6049752,25.0557208
8113,107,臺北市士林區中山北路七段165號4樓之4,士林區,38.0,房地(土地+建物),1070930,0691114,華廈(10層含以下有電梯),2,1,1,,有,158970,False,4,121.53229060000001,25.123993300000002
8114,107,臺北市北投區天母西路101巷21號五樓,北投區,32.0,房地(土地+建物),1070904,0750305,公寓(5樓含以下無電梯),2,2,2,,無,158495,False,5,121.52416649999999,25.1197485
8115,107,臺北市北投區文化三路23號4樓,北投區,25.0,房地(土地+建物),1070928,0821209,公寓(5樓含以下無電梯),4,2,2,,無,100395,False,4,121.4976153,25.1380248
8116,107,臺北市士林區中正路305巷12弄12號,士林區,55.0,房地(土地+建物),1070823,0520701,透天厝,1,2,1,,無,311643,False,1,121.52356800000001,25.093822899999996
8117,107,臺北市北投區溫泉路銀光巷13號五樓之1,北投區,33.0,房地(土地+建物),1070927,0740517,公寓(5樓含以下無電梯),2,2,1,,無,93036,False,5,121.5138218,25.136540099999994
8118,107,臺北市內湖區民權東路六段175號5樓之1,內湖區,3.0,房地(土地+建物)+車位,1070809,1041008,住宅大樓(11層含以上有電梯),2,2,1,塔式車位,有,214042,False,5,121.59699,25.068085600000003
8119,107,臺北市中山區北安路595巷5號,中山區,41.0,房地(土地+建物),1070810,0660113,店面(店鋪),4,2,1,,無,315872,False,1,121.5481911,25.08222569999999
8120,107,臺北市松山區八德路四段445號14樓之8,松山區,10.0,房地(土地+建物),1070824,0970205,套房(1房1廳1衛),1,1,1,,無,210335,False,14,121.57042,25.049921
8121,107,臺北市信義區永吉路30巷148弄5號二樓,信義區,41.0,房地(土地+建物),1070928,0660323,公寓(5樓含以下無電梯),3,2,2,,無,196140,False,2,121.5684915,25.042796199999998
8122,107,臺北市南港區興南街58號3樓之2,南港區,8.0,房地(土地+建物)+車位,1070902,0991105,華廈(10層含以下有電梯),3,2,2,坡道平面,有,166481,False,3,121.603185,25.0566349
8123,107,臺北市南港區中坡北路30巷2號4樓,南港區,44.0,房地(土地+建物),1070923,0630311,公寓(5樓含以下無電梯),3,1,1,,無,169417,False,4,121.58089399999999,25.045688
8124,107,臺北市信義區紫雲街29號2樓,信義區,38.0,房地(土地+建物),1070919,0690409,公寓(5樓含以下無電梯),3,2,2,,無,121124,False,2,121.5745569,25.0180936
8125,107,臺北市松山區八德路四段445號6樓之18,松山區,10.0,房地(土地+建物),1071013,0970205,套房(1房1廳1衛),0,1,1,,無,175376,False,6,121.57042,25.049921
8126,107,臺北市信義區莊敬路423巷3弄7號三樓,信義區,44.0,房地(土地+建物),1071004,0630618,公寓(5樓含以下無電梯),3,2,1,,無,168047,False,3,121.56653630000001,25.027941799999994
8127,107,臺北市松山區延壽街332號九樓,松山區,9.0,房地(土地+建物),1070914,0980320,住宅大樓(11層含以上有電梯),3,2,2,,有,189107,False,9,121.55983130000001,25.056478499999997
8129,107,臺北市中山區農安街57號八樓之2,中山區,44.0,房地(土地+建物),1070913,0631204,華廈(10層含以下有電梯),2,2,1,,有,159624,False,8,121.5269643,25.065049299999995
8130,107,臺北市內湖區民權東路六段296巷41之3號四樓,內湖區,23.0,房地(土地+建物)+車位,1070812,0840117,華廈(10層含以下有電梯),3,2,2,升降平面,有,175307,False,4,121.6066715,25.071669000000004
8131,107,臺北市中山區民生東路一段29號十樓之1,中山區,35.0,房地(土地+建物),1070914,0720224,住宅大樓(11層含以上有電梯),1,1,1,,有,148399,False,10,121.5251264,25.0581828
8132,107,臺北市中山區民生東路一段70巷6號5樓之3,中山區,11.0,房地(土地+建物),1070823,0960919,華廈(10層含以下有電梯),1,1,1,,有,193127,False,5,121.52636840000001,25.0575427
8133,107,臺北市中山區中山北路二段115巷37之2號5樓,中山區,39.0,房地(土地+建物),1070905,0680925,公寓(5樓含以下無電梯),5,0,5,,無,118450,False,5,121.52457670000001,25.0611936
8134,107,臺北市中山區雙城街13巷22號三樓之2,中山區,5.0,房地(土地+建物)+車位,1070928,1021231,住宅大樓(11層含以上有電梯),2,1,1,塔式車位,有,208748,False,3,121.52524090000001,25.064052000000004
8135,107,臺北市中山區長春路219號7樓之3,中山區,37.0,房地(土地+建物),1070920,0700212,套房(1房1廳1衛),1,1,1,,無,176172,False,7,121.53858799999999,25.054926
8136,107,臺北市中山區伊通街1號5樓,中山區,0.0,房地(土地+建物)+車位,1070929,1070426,華廈(10層含以下有電梯),0,1,1,塔式車位,有,253968,False,5,121.53484279999999,25.048033699999998
8138,107,臺北市大同區天水路51巷17號,大同區,56.0,房地(土地+建物),1070910,0511231,透天厝,3,3,3,,無,187232,False,1,121.5127892,25.053521399999994
8139,107,臺北市中正區忠孝西路一段50號二十樓之29,中正區,28.0,房地(土地+建物),1070813,0790815,辦公商業大樓,0,0,0,,無,223826,False,20,121.51583,25.046222000000004
8140,107,臺北市文山區木柵路二段109巷100弄56號二樓,文山區,22.0,房地(土地+建物),1071007,0850925,住宅大樓(11層含以上有電梯),1,2,1,,有,104310,False,2,121.56173589999999,24.9926595
8141,107,臺北市中正區水源路111號十四樓,中正區,11.0,房地(土地+建物)+車位,1071016,0960302,住宅大樓(11層含以上有電梯),2,2,2,坡道平面,有,150896,False,14,121.51824909999999,25.0213778
