,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
10010,104,臺北市內湖區內湖路二段350－2號9樓,內湖區,1.0,房地(土地+建物)+車位,1040801,1031023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,207781,False,9,121.58113454999999,25.071926649999998
10011,104,臺北市內湖區內湖路二段350－2號3樓,內湖區,1.0,房地(土地+建物)+車位,1040828,1031023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,200758,False,3,121.58113454999999,25.071926649999998
10012,104,臺北市內湖區內湖路二段338號5樓,內湖區,1.0,房地(土地+建物)+車位,1040813,1031023,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,182138,False,5,121.58927429999999,25.081688200000002
10013,104,臺北市內湖區金龍路215號五樓之1,內湖區,26.0,房地(土地+建物),1040825,0781103,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,154289,False,5,121.58716969999998,25.088218599999998
10014,104,臺北市中山區建國北路二段190號三樓之1,中山區,29.0,房地(土地+建物),1040814,0750203,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,227111,False,3,121.5362421,25.059798200000007
10015,104,臺北市中山區敬業三路162巷64號二樓,中山區,15.0,房地(土地+建物)+車位,1040811,0890628,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,143517,False,2,121.55803139999999,25.0775853
10016,104,臺北市中山區林森北路416巷3號、林森北路416巷3號四樓,中山區,41.0,房地(土地+建物),1040821,0631026,套房(1房1廳1衛),鋼筋混凝土造,1,1,1,,無,130422,False,4,121.5257281,25.0597714
10017,104,臺北市中山區民權東路二段135巷29弄19號四樓,中山區,29.0,房地(土地+建物),1040801,0750729,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,176919,False,4,121.5360896,25.064258900000002
10018,104,臺北市中山區遼寧街105巷37號6樓,中山區,35.0,房地(土地+建物),1040814,0690918,華廈(10層含以下有電梯),鋼筋混凝土造,4,3,2,,有,269795,False,6,121.54335139999998,25.0512132
10019,104,臺北市內湖區康寧路三段70巷2號8樓之2,內湖區,10.0,房地(土地+建物)+車位,1040809,0940811,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,184692,False,8,121.61115319999999,25.069844399999997
10020,104,臺北市中山區林森北路575號四樓之6,中山區,38.0,房地(土地+建物),1040727,0660322,套房(1房1廳1衛),鋼筋混凝土造,1,0,1,,無,170124,False,4,121.52583249999999,25.065062599999997
10021,104,臺北市內湖區民權東路六段232巷21號四樓,內湖區,10.0,房地(土地+建物)+車位,1040806,0940221,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,145717,False,4,121.600597,25.0662494
10022,104,臺北市內湖區大湖山莊街208號3樓,內湖區,22.0,房地(土地+建物),1040802,0820729,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,159081,False,3,121.598519,25.088413
10023,104,臺北市內湖區文德路52號7樓,內湖區,31.0,房地(土地+建物),1040726,0730208,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,134397,False,7,121.58098399999999,25.078221000000003
10024,104,臺北市中山區林森北路119巷2之1號二樓,中山區,42.0,房地(土地+建物),1040815,0620523,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,141400,False,2,121.5269617,25.0504212
10025,104,臺北市士林區中山北路五段732號五樓,士林區,32.0,房地(土地+建物),1040731,0721018,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,173142,False,5,121.5273902,25.098812300000002
10026,104,臺北市士林區中山北路七段114巷42號,士林區,35.0,房地(土地+建物),1040727,0691104,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,124372,False,1,121.5343629,25.122931700000002
10027,104,臺北市士林區基河路396巷12號十一樓,士林區,5.0,房地(土地+建物)+車位,1040713,0990224,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,3,坡道平面,有,235173,False,11,121.51700589999999,25.0950232
10028,104,臺北市士林區承德路四段1巷25號四樓,士林區,0.0,房地(土地+建物)+車位,1040831,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,204416,False,4,121.5223028,25.078186199999998
10029,104,臺北市士林區承德路四段1巷25號五樓之1,士林區,0.0,房地(土地+建物)+車位,1040831,1040715,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,217377,False,5,121.5223028,25.078186199999998
