,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,y,0
2946,111,50.0,0,1,1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2.0,35.0,116.0,5.0,30.0,59.0,3.0,9.0,24.0,9.0,37.0,87.0,0.0,1.0,11.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,6.0,16.0,25.0,0.0,0.0,0.0,1600.6778159688697,40500.09030874051,87598.9012652348,0.0,0.0,0.0,6122.012098604085,34016.66526770785,54243.6478688099,10.0,26.0,64.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163089,154209.52
2947,111,10.0,0,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,10.0,37.0,87.0,2.0,20.0,42.0,3.0,16.0,25.0,7.0,41.0,74.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1.0,10.0,21.0,0.0,0.0,0.0,553.8302039512322,10794.691709626668,101204.68473190248,0.0,0.0,0.0,4948.472930576718,14915.891618261958,44547.7289388651,10.0,29.0,68.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226522,191258.6
2948,111,55.0,0,6,2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,15.0,28.0,59.0,4.0,10.0,35.0,4.0,11.0,19.0,7.0,13.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,2.0,6.0,12.0,0.0,0.0,0.0,13528.986808108662,60115.68614375938,119356.93813317304,161.75406715362814,6667.710890703828,14672.86248142764,529.846918382947,1621.303448542369,24264.091773453365,5.0,13.0,36.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,374238,456450.7
2949,111,2.0,1,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,2.0,2.0,1.0,6.0,9.0,0.0,2.0,3.0,2.0,9.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,4.0,0.0,0.0,0.0,2658.56342974106,42199.01335476651,250035.31913311387,0.0,0.0,106465.05148352322,4562.574667614535,22651.242467151453,41903.73012918021,8.0,26.0,38.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186411,272348.2
2950,111,38.0,0,2,2,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,17.0,58.0,99.0,9.0,31.0,60.0,9.0,18.0,41.0,5.0,29.0,63.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3.0,14.0,24.0,0.0,0.0,0.0,1642.8890863869915,25603.856147028662,77428.911384637,0.0,0.0,0.0,711.8231537464825,4771.590790163215,24409.93052526593,7.0,27.0,63.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,214728,225163.11
2951,111,39.0,0,3,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,12.0,0.0,4.0,9.0,0.0,3.0,8.0,1.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,3.0,9.0,21.0,0.0,26955.221948468927,27529.74908087495,2795.271411303496,10394.268513197676,51262.98689310699,0.0,0.0,0.0,0.0,8178.65480675263,25516.214503897365,1.0,9.0,25.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105638,150010.64
2952,111,40.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,11.0,37.0,75.0,10.0,24.0,48.0,2.0,6.0,15.0,5.0,20.0,36.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,4.0,15.0,0.0,0.0,0.0,6175.224723287696,40458.3819230931,107348.78675735727,0.0,0.0,0.0,9179.947240743004,17201.16596439032,33850.05246812234,6.0,24.0,43.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261390,293232.56
2953,111,37.0,0,3,2,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,9.0,33.0,98.0,4.0,19.0,49.0,4.0,12.0,34.0,7.0,25.0,59.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,2.0,11.0,0.0,0.0,0.0,1815.6302922138868,45717.699251359154,89701.4755326804,0.0,0.0,0.0,146.91820539292883,28992.027530037944,58730.5095379222,5.0,21.0,62.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220831,206029.42
2954,111,38.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1.0,7.0,30.0,2.0,8.0,14.0,2.0,5.0,16.0,5.0,17.0,42.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,4.0,10.0,0.0,0.0,0.0,40405.39154716044,171055.34358903734,225564.1443155681,0.0,5907.3159978125,33326.46730893459,5059.396243335795,12278.804375606447,28917.05463422605,5.0,27.0,55.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161518,137901.23
2955,111,27.0,1,1,1,1,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,21.0,36.0,39.0,11.0,26.0,30.0,7.0,16.0,21.0,8.0,18.0,22.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,3.0,9.0,14.0,0.0,19409.52614836236,27529.74908087495,29522.520791299918,62304.31596927967,99075.17518847414,0.0,0.0,210.6321456558233,13989.545468726566,13989.545468726566,21243.992542667424,10.0,31.0,53.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136976,234433.89
2956,111,45.0,0,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,6.0,12.0,27.0,4.0,8.0,17.0,4.0,4.0,12.0,7.0,13.0,20.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1.0,4.0,6.0,0.0,0.0,0.0,7069.425418713368,57239.89433713596,102212.38298865984,0.0,0.0,0.0,14927.356370979724,28986.684082841944,39275.0273888038,4.0,14.0,41.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138585,133478.66
2957,111,51.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,9.0,25.0,36.0,3.0,20.0,27.0,2.0,14.0,19.0,3.0,16.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,9969.802987864836,55028.10438269397,132018.545384555,0.0,0.0,3238.537858074884,0.0,4721.496778708609,20996.66498315857,3.0,17.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,384216,258802.02
2958,111,51.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,6.0,24.0,36.0,3.0,20.0,27.0,1.0,14.0,19.0,3.0,16.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,9750.409473807034,53734.40132627232,134040.54769353295,0.0,0.0,4950.360333584366,0.0,4636.434305568776,21389.30858675717,3.0,17.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,384216,250409.56
2959,111,26.0,1,3,2,2,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,34.0,71.0,2.0,19.0,47.0,4.0,14.0,26.0,6.0,25.0,55.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,10.0,0.0,0.0,0.0,52665.050541097095,73305.56416213793,85351.3719317104,0.0,0.0,0.0,19622.51230932637,32940.58118741242,43182.354188352205,6.0,24.0,60.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,254565,238954.83
2960,111,30.0,0,2,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,4.0,22.0,54.0,2.0,11.0,21.0,0.0,9.0,22.0,3.0,20.0,41.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,11.0,20.0,0.0,0.0,0.0,3192.8158690941477,22154.97538432804,92910.3749013358,0.0,0.0,0.0,2468.159365302768,9984.492876025062,27481.39378400059,10.0,39.0,80.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,157208,196164.31
2961,111,2.0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,11.0,28.0,61.0,6.0,15.0,36.0,5.0,17.0,31.0,8.0,23.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,3.0,7.0,16.0,0.0,0.0,0.0,21615.907335670585,87978.23195974642,199388.2789380915,0.0,0.0,0.0,1337.977863120121,12971.512798538955,23478.73446593496,8.0,28.0,56.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,297164,351540.38
2962,111,44.0,0,1,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,3.0,13.0,42.0,1.0,5.0,23.0,0.0,4.0,11.0,7.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,13.0,0.0,0.0,0.0,34447.65666867804,148155.69170067355,255534.306672862,24507.89229210696,72036.30486862353,119613.89520536589,1810.682017154035,4788.839444606123,20703.13829599378,9.0,24.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156470,186822.72
2963,111,25.0,1,2,1,1,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,12.0,37.0,0.0,6.0,20.0,0.0,4.0,13.0,1.0,7.0,15.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,3.0,8.0,0.0,0.0,0.0,6689.4274348116105,23609.448872993475,64269.19218542567,0.0,0.0,0.0,0.0,0.0,14221.2817547102,7.0,16.0,31.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180641,150540.22
2964,111,11.0,1,3,2,2,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,18.0,29.0,4.0,17.0,31.0,2.0,9.0,13.0,4.0,13.0,29.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,2.0,3.0,0.0,0.0,0.0,41314.67419497955,187280.3147674749,241867.8862890745,26987.850375257178,66212.97309338857,70054.16236053783,654.3736533313157,2163.167218830012,4997.387383973375,3.0,19.0,34.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255444,235226.1
2965,111,14.0,1,4,2,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,7.0,39.0,77.0,4.0,17.0,39.0,0.0,5.0,16.0,5.0,34.0,67.0,1.0,5.0,8.0,1.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,13.0,0.0,0.0,0.0,2952.894496561922,78623.49464545977,139906.38308551803,0.0,0.0,0.0,6307.214912079382,31256.51722836036,64330.62669532442,10.0,35.0,65.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,240469,222213.17
2966,111,46.0,0,4,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0.0,17.0,57.0,4.0,21.0,39.0,1.0,9.0,17.0,2.0,18.0,37.0,1.0,3.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,2.0,0.0,0.0,0.0,1154.586506178501,22156.34208134126,48147.741865778815,0.0,0.0,0.0,1037.4090652285488,12030.23289208113,56218.84769481069,6.0,15.0,41.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280744,261066.9
2967,111,6.0,0,0,0,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,14.0,41.0,68.0,3.0,11.0,20.0,4.0,10.0,17.0,10.0,30.0,59.0,1.0,5.0,9.0,1.0,5.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,4.0,6.0,9.0,0.0,0.0,0.0,29731.293615609324,83148.87937367034,132422.1362556585,0.0,0.0,0.0,11319.457894845698,35869.75059899988,100890.07679974457,8.0,34.0,74.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,327185,297583.0
2968,111,43.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,15.0,34.0,53.0,6.0,13.0,28.0,6.0,12.0,16.0,6.0,17.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,4.0,10.0,13.0,0.0,0.0,0.0,12467.106795854605,28133.551533636502,82316.63758951519,0.0,1341.3447971450098,9112.98416776734,1007.4534074840792,3512.5499234202384,25911.94499187786,4.0,13.0,35.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122850,150207.53
2969,111,3.0,1,3,2,2,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,11.0,33.0,1.0,8.0,22.0,3.0,6.0,20.0,3.0,12.0,25.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,76111.75729537776,282732.90358201833,0.0,16527.5420191224,141803.46134057734,1102.4426679697444,12510.067691707078,23831.610203384746,12.0,36.0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,278284,226944.03
2970,111,14.0,0,1,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,5.0,12.0,19.0,1.0,4.0,6.0,4.0,7.0,12.0,2.0,6.0,11.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,10.0,3110.718425593599,3110.718425593599,7875.020796992801,0.0,11508.664294119028,51028.9695247219,0.0,0.0,0.0,17026.025151357586,25378.075939754224,34435.61185270327,9.0,18.0,38.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226833,247079.05
2971,111,40.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,17.0,1.0,6.0,23.0,0.0,1.0,9.0,3.0,7.0,19.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,5.0,8.0,0.0,0.0,0.0,73155.21021409098,214385.09182453388,324321.6131113299,9188.521595367887,21561.854859697007,32849.54702343421,2289.478303649056,11180.736111524977,34682.34775592982,6.0,16.0,44.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132986,144781.11
2972,111,13.0,0,4,2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,3.0,25.0,59.0,2.0,18.0,45.0,3.0,14.0,23.0,4.0,17.0,49.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,25865.771319282456,49586.2362022707,100987.619713514,0.0,0.0,0.0,1455.904788435546,6952.1680003967285,24672.271446463623,1.0,19.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,264738,224408.44
2973,111,6.0,1,2,1,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,27.0,91.0,4.0,13.0,50.0,3.0,10.0,22.0,5.0,23.0,61.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,8.0,11.0,0.0,0.0,0.0,4046.890045523996,18570.06112640711,48075.22646286047,0.0,0.0,0.0,3123.872143284037,17108.4423776334,37729.22060227545,6.0,28.0,60.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183513,323652.8
2974,111,26.0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.0,10.0,14.0,0.0,0.0,35469.709554215704,2051.8761539841094,20580.77327325819,62796.90363029068,0.0,0.0,0.0,650.6410147330903,1196.9834188992063,1647.217297599817,10.0,20.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111874,98182.39
2975,111,53.0,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,27.0,80.0,157.0,14.0,31.0,65.0,4.0,14.0,27.0,10.0,26.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,3.0,11.0,0.0,0.0,0.0,13068.88337232301,27877.541316527542,41379.77969633014,0.0,0.0,0.0,4198.907385058472,19591.608884034948,41461.80806918124,7.0,25.0,59.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,256104,325409.28
2976,111,39.0,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,10.0,3.0,6.0,11.0,0.0,1.0,11.0,3.0,9.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,10882.88247757413,80865.97885412723,230022.33990878565,0.0,0.0,32540.42758739193,9861.315777164791,37238.37804537054,52406.60267943346,6.0,17.0,41.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,292587,198862.42
2977,111,47.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,5.0,50.0,93.0,8.0,35.0,56.0,4.0,18.0,45.0,6.0,28.0,53.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,2.0,10.0,24.0,0.0,0.0,0.0,20482.79235288645,55222.981938501885,107512.81014373744,0.0,0.0,0.0,3154.106499823132,3846.477602123066,16761.192959642263,8.0,29.0,61.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184993,221637.4
2978,111,51.0,0,3,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,3.0,14.0,30.0,4.0,11.0,22.0,1.0,10.0,16.0,4.0,13.0,33.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,2.0,6.0,13.0,0.0,0.0,0.0,83.8025128068836,10319.933477211956,109173.94942049887,0.0,0.0,25835.12590660084,1600.5779248337528,7323.250384392133,55264.82354949062,4.0,25.0,53.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,114708,130754.68
2979,111,31.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,22.0,24.0,1.0,14.0,18.0,1.0,16.0,19.0,3.0,17.0,23.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1.0,7.0,13.0,5571.712438957898,5571.712438957898,49359.34658671002,12673.290987539302,17564.522607008726,67012.06249071754,0.0,0.0,0.0,224.7560207361627,9519.133748267632,39799.62988610659,0.0,19.0,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180851,185177.2
2980,111,12.0,1,2,2,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,24.0,87.0,3.0,20.0,50.0,2.0,11.0,26.0,4.0,27.0,63.0,0.0,3.0,7.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1.0,4.0,8.0,0.0,0.0,0.0,4483.054432146133,14836.498024202763,37758.8954960268,0.0,0.0,0.0,8970.159204007361,23711.4087785689,41477.61801683163,5.0,23.0,50.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,318837,288997.3
2981,111,29.0,0,1,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6.0,13.0,22.0,0.0,0.0,0.0,1570.4063086891997,22333.47063442622,146908.52593941987,0.0,0.0,34584.8330246276,0.0,13734.599329710967,13770.576018685477,1.0,7.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,211286,188829.03
