Column1,公司名稱,分公司名稱,分公司地址,分公司狀態,修正地址,lon,lat,_1
4925,統一超商股份有限公司,高雄市第四六七分公司,高雄市茄萣區嘉安村16鄰仁愛路3段120號1樓,1,0,120.18443715,22.90001895,
3170,統一超商股份有限公司,台南市第二九五分公司,臺南市南區佛壇里明興路1322號1樓,1,0,120.184615,22.9233013,
67,全聯實業股份有限公司,茄萣仁愛分公司,高雄市茄萣區仁愛路2段167號,1,0,120.1848183,22.8973448,
7758,統一超商股份有限公司,高雄市第四六五分公司,高雄市茄萣區仁愛路二段157、159、161號1樓、忠孝街127-8、127-9、127-10號1樓,1,0,120.1848548,22.8968441,
9814,統一超商股份有限公司,台南市第四０三分公司,臺南市安平區永華路二段6號1樓,1,0,120.18491925,22.99180035,
14029,全家便利商店股份有限公司,茄萣白砂崙分公司,高雄市茄萣區萬福村白砂路243號1樓,1,0,120.1850053,22.9131245,
8745,統一超商股份有限公司,台南市第三七二分公司,臺南市佳里區東寧里進學路7號1樓,1,0,120.1851384,23.1646496,
5399,統一超商股份有限公司,台南市第二七八分公司,臺南市安南區國安里九份子大道6號1樓,1,0,120.1851457,23.0217736,
10554,統一超商股份有限公司,台南巿第９５分公司,臺南市北區大豐里二十七鄰中華北路一段143號,1,0,120.1851501,23.0097607,
10328,統一超商股份有限公司,台南巿第３２分公司,臺南市南區南都里中華南路二段317、319號1樓,1,0,120.185213,22.961587,
333,全聯實業股份有限公司,台南湖美分公司,臺南市北區賢北里和緯路5段30號1樓,1,0,120.1853037,23.0067192,
1272,全聯實業股份有限公司,台南宜居分公司,臺南市安南區海南里宜居路239號,1,0,120.1854561,23.0200412,
10164,統一超商股份有限公司,台南市第三八七分公司,臺南市佳里區佳興里佳里興570-51號1樓,1,0,120.18546,23.1852089,
15300,全家便利商店股份有限公司,台南新和分公司,臺南市南區新建路47號1樓,1,0,120.1854719,22.9668448,
18498,萊爾富國際股份有限公司,第三五二二分公司,臺南市南區開南里新建路37巷2號1樓,1,0,120.1857623,22.9687201,
14805,全家便利商店股份有限公司,台南大豐分公司,臺南市北區中華北路1段80號1樓,1,0,120.1858655,23.0087521,
873,全聯實業股份有限公司,中華西分公司,臺南市南區中華西路1段306號,1,0,120.1862476,22.9823722,
4536,統一超商股份有限公司,台南市第一一○分公司,臺南市中西區西湖里西湖街3號1樓,1,0,120.1865276,23.0032932,
10280,統一超商股份有限公司,台南巿第８０分公司,臺南市南區文華里中華西路一段438號1樓,1,0,120.1866959,22.9853565,
8563,統一超商股份有限公司,台南市第三六０分公司,臺南市中西區中華西路二段600、600-1號1、2樓,1,0,120.18677425,23.0024264,
10500,統一超商股份有限公司,台南市第８７分公司,臺南市中西區光賢里西和路三號一樓,1,1,120.1869506,22.9991147,
6261,統一超商股份有限公司,台南市第二二九分公司,臺南市南區新興路529、531號1樓,1,0,120.1870452,22.9747113,
1470,統一超商股份有限公司,台南巿第１０３分公司,臺南市中西區大涼里中華西路二段三十六號1樓,1,1,120.187048,22.992824,
12172,來來超商股份有限公司,第一四一七分公司,臺南市安南區海佃路2段590、592號1樓,1,0,120.1871565,23.0425885,
15945,全家便利商店股份有限公司,台南華興分公司,臺南市南區明興里中華南路二段一一0號一樓,1,0,120.18729465,22.9692546,
6660,統一超商股份有限公司,台南市第三０三分公司,臺南市安南區溪心里安中路2段140號1樓,1,0,120.1877704,23.0464377,
18842,萊爾富國際股份有限公司,第四0三二分公司,臺南市南區南華里中華南路2段294號、296號、298號1樓,1,0,120.1879892,22.9617889,
91,全聯實業股份有限公司,台南明興分公司,臺南市南區明興路53、55、57號,1,0,120.18802965,22.95962465,
15007,全家便利商店股份有限公司,佳里佳興分公司,臺南市佳里區興化里佳里興441-1號,1,0,120.188031,23.190023,
11438,來來超商股份有限公司,第八一七分公司,臺南市南區新孝路90號1樓,1,0,120.1881753,22.9779171,
16769,全家便利商店股份有限公司,台南市第二六八分公司,臺南市南區興農里萬年五街266號、268號1樓,1,0,120.1884689,22.9320807,
7349,統一超商股份有限公司,台南市第二十三分公司,臺南市安南區國安街一一一號一樓,1,1,120.1888717,23.0221936,
1385,統一超商股份有限公司,台南巿第４７分公司,臺南市南區金華路一段27號1樓,1,0,120.1890344,22.9616527,
15293,全家便利商店股份有限公司,台南金華分公司,臺南市南區新孝路72號1樓、74號1樓,1,0,120.1890958,22.9779461,
10105,統一超商股份有限公司,台南市第三七六分公司,臺南市南區尊南街268、270號1樓,1,0,120.1892203,22.9806797,
960,全聯實業股份有限公司,台南西和分公司,臺南市中西區西和里西和路106號,1,0,120.1892534,23.0006108,
9086,統一超商股份有限公司,台南巿第五十二分公司,臺南市南區日新里十鄰新興路441、443號1樓,1,0,120.18968,22.9749773,
14686,全家便利商店股份有限公司,台南市第二三八分公司,臺南市中西區大涼里府前路2段277號,1,0,120.1896891,22.9918681,
16915,全家便利商店股份有限公司,台南市第二五O分公司,臺南市安南區海佃里國安街56巷73號、75號,1,0,120.1897656,23.0245,
8798,統一超商股份有限公司,嘉義縣第一一九分公司,嘉義縣東石鄉西崙村栗子崙191、193號1樓,1,0,120.189768,23.4340356,
16793,全家便利商店股份有限公司,台南市第二六四分公司,臺南市南區金華里健康路二段273號、275號1樓,1,0,120.1897897,22.9813516,
5121,統一超商股份有限公司,台南市第二一二分公司,臺南市南區白雪里金華路1段235號1樓,1,0,120.1899252,22.9671739,
9829,統一超商股份有限公司,台南市第四０六分公司,臺南市南區省躬里萬年七街380號1樓,1,0,120.1900082,22.9326465,
9096,統一超商股份有限公司,台南巿第五十六分公司,臺南市南區健康路2段268-1、270號1樓,1,0,120.1900162,22.9818705,
18445,萊爾富國際股份有限公司,第三一０九分公司,臺南市南區文華里文南路349號1樓、永華路1段269號1樓,1,0,120.190089,22.9882868,
4712,統一超商股份有限公司,台南市第一九七分公司,臺南市安南區理想里海佃路2段432號,1,0,120.19015125,23.03317595,
421,全聯實業股份有限公司,台南鹽埕分公司,臺南市南區日新里金華路1段367號1樓,1,0,120.1902065,22.9693172,
13567,全家便利商店股份有限公司,台南安慶分公司,臺南市安南區理想里大安街728號1樓,1,0,120.1904577,23.040561,
9709,統一超商股份有限公司,台南市第７４分公司,臺南市中西區永華路248號1樓,1,0,120.1905427,22.9885925,
5057,統一超商股份有限公司,台南市第二一○分公司,臺南市北區大和里23鄰大港街140號1樓,1,0,120.19059135,23.01340715,
12829,全家便利商店股份有限公司,台南市第二二O分公司,臺南市中西區武聖路153號1樓,1,0,120.1906126,23.0061516,
5001,統一超商股份有限公司,台南市第二○七分公司,臺南市中西區府前路2段239號1樓,1,0,120.190676,22.9918025,
8171,統一超商股份有限公司,台南市第一一八分公司,臺南市安南區海東里大安街58、60、62、64號1樓,1,0,120.19104975,23.0362579,
248,全聯實業股份有限公司,台南金華分公司,臺南市南區金華路2段85號1樓,1,0,120.1911231,22.9792804,
4963,統一超商股份有限公司,台南市第二０五分公司,臺南市安南區海佃里海佃路1段239號1樓,1,0,120.1911994,23.0248563,
5092,統一超商股份有限公司,雲林縣第一０九分公司,雲林縣口湖鄉梧南村9鄰光明路31-6號1樓,1,0,120.1912791,23.5460278,
6656,統一超商股份有限公司,台南市第三０一分公司,臺南市南區文華里金華路2段341號1樓,1,0,120.1916663,22.9855743,
10294,統一超商股份有限公司,台南巿第８１分公司,臺南市中西區民生里永華路184、184–1號1樓,1,0,120.1919365,22.9882881,
15467,全家便利商店股份有限公司,台南市第二0九分公司,臺南市南區金華路2段384號,1,0,120.1919926,22.9846956,
5301,統一超商股份有限公司,台南市第二七四分公司,臺南市安南區海東里同安路235號1樓,1,0,120.1920049,23.0424839,
687,全聯實業股份有限公司,台西文化分公司,雲林縣臺西鄉臺西村6鄰文化路230號,1,0,120.1920122,23.71157575,
9727,統一超商股份有限公司,台南巿第七十五分公司,臺南市中西區光賢里武聖路47、49號1樓,1,0,120.1922765,23.0053566,
17418,全家便利商店股份有限公司,台南市第二七○分公司,臺南市南區郡南里德興路47之1號,1,0,120.1923216,22.9662795,
565,全聯實業股份有限公司,台南大勇分公司,臺南市中西區金華路3段69號1樓,1,0,120.1923306,22.9900649,
18324,萊爾富國際股份有限公司,第３１４６分公司,臺南市南區郡南里德興路1號1樓,1,0,120.1924021,22.9669815,
2357,統一超商股份有限公司,台南市第六分公司,臺南市金華路三段五十四號1樓,1,1,120.1925011,22.9896015,
17351,全家便利商店股份有限公司,台南市第二八○分公司,臺南市中西區府前里金華路三段143號1樓,1,0,120.1925546,22.9952763,
6088,統一超商股份有限公司,台南市第二一八分公司,臺南市中西區民族路3段277號1樓,1,0,120.1925968,22.9998447,
4575,統一超商股份有限公司,高雄市第四六六分公司,高雄市茄萣區崎漏村30鄰民治路188號1樓,1,0,120.1927366,22.8745111,
9966,統一超商股份有限公司,台南市第四０二分公司,臺南市中西區金華路三段88號1、2樓,1,0,120.1927552,22.9906736,
5833,統一超商股份有限公司,台南市第三二六分公司,臺南市南區建南里中華南路2段101-1號1樓,1,0,120.1929125,22.9615555,
13321,全家便利商店股份有限公司,台南大安分公司,臺南市安南區大安里大安街140號1樓,1,0,120.1931747,23.0329878,
6245,統一超商股份有限公司,台南市第二二八分公司,臺南市南區新都路460號1樓,1,0,120.193183,22.9672471,
1742,統一超商股份有限公司,台南巿第６８分公司,臺南市北區大豐里文賢路315號1樓,1,0,120.1934348,23.0067817,
617,全聯實業股份有限公司,台南安富分公司,臺南市安南區安富里安富街346號,1,0,120.1934367,23.0265139,
2715,統一超商股份有限公司,臺南巿第三十九分公司,臺南市北區文元里文賢路1116號1樓,1,0,120.1937047,23.0161725,
2408,統一超商股份有限公司,台南巿第二十一分公司,臺南市府前路二段178號1樓,1,0,120.1937134,22.9914965,
14724,全家便利商店股份有限公司,台南康樂三分公司,臺南市中西區府前路2段178號1樓,1,0,120.1937134,22.9914965,
16887,全家便利商店股份有限公司,台南市第二五七分公司,臺南市南區新興里三官路9號,1,0,120.1938847,22.9809543,
407,全聯實業股份有限公司,台南安中分公司,臺南市安南區鳳凰里安中路1段872號1樓,1,0,120.1938919,23.0442174,
14164,全家便利商店股份有限公司,台南康樂一分公司,臺南市中西區康樂街135號1樓,1,0,120.1943867,22.9928286,
2356,統一超商股份有限公司,台南市第五分公司,臺南市中西區康樂街223號1樓,1,0,120.1946805,22.9947962,
1282,全聯實業股份有限公司,台南康樂分公司,臺南市中西區淺草里康樂街233、237、241號1、2樓及民生路二段173巷5號1、2樓,1,0,120.1947126,22.9951364,
9405,統一超商股份有限公司,臺南巿第五十三分公司,臺南市夏林路134-1、134-2號1樓、健康路二段106號1樓,1,0,120.1948387,22.9815778,
5534,統一超商股份有限公司,台南市第二八六分公司,臺南市北區文元里文成路775號1樓,1,0,120.1949276,23.0120688,
8934,統一超商股份有限公司,台南市第三五０分公司,臺南市南區夏林路258號1樓,1,0,120.1949611,22.9783334,
9905,統一超商股份有限公司,雲林縣第一四八分公司,雲林縣麥寮鄉台塑工業園區1號1樓,1,0,120.19497415,23.78309495,
6257,統一超商股份有限公司,台南市第二三０分公司,臺南市南區大成路2段86、88號1樓,1,0,120.1949877,22.9750856,
13523,全家便利商店股份有限公司,台南康樂二分公司,臺南市中西區中正里康樂街150號1樓,1,0,120.1951103,22.9949713,
15702,全家便利商店股份有限公司,台南市第二四八分公司,臺南市安南區安富里安富街250號,1,0,120.1951163,23.026367,
3093,統一超商股份有限公司,台南市第二九一分公司,臺南市安南區梅花里安中路1段701巷33、35號1樓,1,0,120.1951274,23.0416482,
1384,統一超商股份有限公司,台南市第6分公司,臺南市南區夏林路1-16、1-17號1樓,1,0,120.19514755,22.9851018,
14895,全家便利商店股份有限公司,台南臨安分公司,臺南市北區成功路586號1樓,1,0,120.1951599,23.0022861,
9887,統一超商股份有限公司,台南市第三九七分公司,臺南市南區府南里永成路3段319號1樓,1,0,120.1951671,22.970063,
228,全聯實業股份有限公司,台南永成分公司,臺南市南區永成路3段523號,1,0,120.1952116,22.9739707,
9301,統一超商股份有限公司,台南市第六十一分公司,臺南市安南區梅花里安中路一段711號1樓,1,0,120.1952593,23.043011,
41,全聯實業股份有限公司,台南夏林分公司,臺南市南區夏林路71號,1,0,120.1952648,22.9829201,
15331,全家便利商店股份有限公司,茄萣民治分公司,高雄市茄萣區民治路101號1樓、103號1樓、105號1樓,1,0,120.1956241,22.8750583,
13674,全家便利商店股份有限公司,台南和緯分公司,臺南市北區文成里和緯路3段333號1樓,1,0,120.1958716,23.0096801,
3100,統一超商股份有限公司,台南市第二九二分公司,臺南市中西區民權里民權路3段150號1樓,1,0,120.1962042,22.9973695,
8057,統一超商股份有限公司,台南市第一四七分公司,臺南市安南區長安里長溪路三段三九九號一樓,1,1,120.1962138,23.0680728,
12152,來來超商股份有限公司,第一四六四分公司,雲林縣臺西鄉民權路16、18號1樓,1,0,120.19671165,23.69956335,
16620,全家便利商店股份有限公司,台南長溪分公司,臺南市安南區長安里長溪路三段三七六號一樓,1,1,120.1969729,23.0675134,
4911,統一超商股份有限公司,台南市第二０一分公司,臺南市中西區水仙里民權路3段87號1樓,1,0,120.197346,22.996613,
