,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,y,0
122,111,13.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,15.0,32.0,51.0,11.0,20.0,32.0,3.0,8.0,15.0,14.0,34.0,54.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,2.0,9.0,0.0,0.0,0.0,4290.701404076901,9163.893019884828,77370.88919311306,0.0,0.0,22412.932099234757,9262.75668299367,23297.905767400647,35647.00985165005,9.0,24.0,47.0,1,1,1,0,0,0,247530,271299.38
123,111,13.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,15.0,32.0,51.0,11.0,20.0,32.0,3.0,8.0,15.0,14.0,34.0,54.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,2.0,9.0,0.0,0.0,0.0,4290.701404076901,9163.893019884828,77370.88919311306,0.0,0.0,22412.932099234757,9262.75668299367,23297.905767400647,35647.00985165005,9.0,24.0,47.0,1,1,1,0,0,0,245734,271299.38
124,111,49.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,4.0,11.0,28.0,5.0,15.0,24.0,4.0,8.0,15.0,6.0,15.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,2.0,2.0,0.0,0.0,0.0,12825.481660550957,65517.76652390723,288914.4253090203,0.0,37751.51078456331,118575.67801886432,561.1073646003089,2479.734840425886,28717.904195892013,4.0,16.0,26.0,0,0,0,0,0,0,197475,201856.03
125,111,34.0,0,4,2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,9.0,37.0,69.0,6.0,23.0,40.0,2.0,14.0,26.0,7.0,26.0,46.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,4.0,8.0,0.0,0.0,0.0,7761.325444624495,13384.77425513336,26841.639800952056,0.0,0.0,0.0,957.3377047995672,9031.056263123244,23464.22758976347,2.0,16.0,35.0,1,1,1,0,0,0,297199,278326.25
126,111,52.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,5.0,22.0,78.0,4.0,13.0,55.0,1.0,6.0,19.0,1.0,16.0,60.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,4.0,9.0,0.0,0.0,0.0,10274.46174767111,10690.637769222776,43034.795962426986,0.0,0.0,0.0,8339.974031178255,21546.49579184113,44856.95601439528,8.0,18.0,46.0,0,0,1,0,0,0,193569,203928.53
127,111,36.0,0,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,15.0,43.0,93.0,5.0,19.0,52.0,1.0,9.0,29.0,7.0,27.0,56.0,0.0,5.0,8.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,8.0,0.0,0.0,0.0,4735.010759788743,17131.789895173835,39236.59750155516,0.0,0.0,0.0,3265.8081672915423,10605.850238303912,13706.539891747734,6.0,16.0,42.0,0,1,1,0,0,0,264496,225468.72
128,111,50.0,0,2,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,24.0,34.0,7.0,24.0,26.0,4.0,14.0,19.0,5.0,18.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,2.0,0.0,0.0,0.0,11887.578477175226,40975.8849272036,186394.0432197272,0.0,0.0,78456.69577275368,0.0,4769.424919555971,24730.86766760397,2.0,17.0,32.0,0,0,0,0,0,0,273029,263226.06
129,111,13.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,42.0,141.0,3.0,26.0,59.0,6.0,19.0,30.0,5.0,29.0,59.0,1.0,3.0,7.0,1.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,2.0,8.0,9.0,0.0,0.0,0.0,3002.353536142327,9944.90525024284,41904.956347881074,0.0,0.0,0.0,2706.149498452718,12009.181072559417,24289.97959277992,10.0,29.0,53.0,0,1,1,0,0,0,374657,310377.25
130,111,12.0,1,4,2,2,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,12.0,37.0,62.0,12.0,20.0,41.0,0.0,10.0,18.0,11.0,36.0,55.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,3.0,8.0,0.0,0.0,0.0,3580.2561680371555,18904.483437195177,33230.93220298638,0.0,0.0,0.0,14256.609832173595,20882.667721068352,34813.067314371525,5.0,24.0,49.0,1,1,1,0,0,0,362207,306799.25
131,111,14.0,0,1,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,20.0,44.0,3.0,17.0,32.0,1.0,6.0,16.0,4.0,16.0,29.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,2.0,2.0,3.0,0.0,0.0,0.0,3488.562928220096,8931.527110008905,59887.57841446425,0.0,0.0,0.0,2024.2079876454204,11607.669029052657,36504.94961407761,5.0,11.0,34.0,0,1,1,0,0,0,259494,258157.55
132,111,45.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,10.0,28.0,47.0,6.0,13.0,25.0,3.0,5.0,9.0,10.0,29.0,49.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.0,10.0,14.0,0.0,0.0,0.0,195.7363936575089,17636.02010423848,118836.39192827616,0.0,0.0,54213.49017115164,3238.736677720976,13466.056718959684,30698.95883225148,11.0,29.0,55.0,0,1,1,0,0,0,224016,225283.19
133,111,40.0,0,0,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,9.0,31.0,65.0,9.0,29.0,49.0,3.0,11.0,21.0,5.0,25.0,59.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,2.0,7.0,8.0,0.0,0.0,0.0,1791.4682268882823,22155.516662708,32957.52722104082,0.0,0.0,0.0,5924.79049927408,21222.78120942272,40873.87884091586,8.0,20.0,41.0,0,0,1,0,0,0,264948,253545.67
134,111,33.0,0,1,1,1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,28.0,44.0,9.0,20.0,33.0,4.0,15.0,22.0,9.0,21.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,7703.906321907791,28163.04333135738,189977.5005697768,0.0,0.0,84509.07201709149,1488.274476665806,5818.481777269277,24551.31820128765,5.0,17.0,35.0,0,0,1,0,0,0,241846,230524.58
135,111,14.0,1,3,1,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,6.0,29.0,76.0,12.0,26.0,47.0,5.0,12.0,23.0,10.0,19.0,47.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1.0,1.0,4.0,0.0,0.0,0.0,3320.1142550374616,20982.7428724299,45037.89283566445,0.0,0.0,0.0,0.0,8319.003710841815,33082.07843897059,5.0,20.0,42.0,0,1,1,0,0,0,260558,319371.1
136,111,33.0,0,1,0,1,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,28.0,44.0,9.0,20.0,33.0,4.0,15.0,22.0,9.0,21.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,3.0,0.0,0.0,0.0,7703.906321907791,28163.04333135738,189977.5005697768,0.0,0.0,84509.07201709149,1488.274476665806,5818.481777269277,24551.31820128765,5.0,17.0,35.0,0,0,1,0,0,0,238983,232352.06
137,111,38.0,0,3,2,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,10.0,36.0,66.0,10.0,32.0,48.0,3.0,13.0,23.0,7.0,30.0,57.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,5.0,7.0,0.0,0.0,0.0,874.5279921811002,17066.390500581525,66324.68686261922,0.0,0.0,0.0,640.5830904406057,14799.500620334094,36991.21517668205,4.0,20.0,37.0,0,1,1,0,0,0,265982,242054.34
138,111,2.0,1,3,1,2,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,7.0,15.0,47.0,5.0,11.0,33.0,2.0,7.0,20.0,5.0,12.0,33.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,10741.95713977636,50097.42054552038,103661.9328192822,0.0,0.0,0.0,2292.7182421230573,12080.422766615122,45480.32301941913,4.0,11.0,29.0,0,0,1,0,0,0,366098,368066.8
139,111,29.0,0,3,2,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1.0,36.0,67.0,2.0,28.0,56.0,2.0,14.0,26.0,4.0,26.0,57.0,0.0,4.0,6.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,7684.429993964972,40126.70958562832,65817.43389106309,0.0,0.0,0.0,0.0,9911.846652796106,31342.361501062085,4.0,21.0,43.0,0,1,1,0,0,0,253557,259446.55
140,111,14.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,9.0,70.0,162.0,8.0,34.0,69.0,6.0,17.0,22.0,6.0,35.0,61.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,3.0,5.0,8.0,0.0,0.0,0.0,1448.2587749605327,11054.441701748236,20405.300579625968,0.0,0.0,0.0,9127.745705586083,16605.631331332082,30964.537565574927,2.0,18.0,39.0,0,1,1,0,0,0,308527,288350.2
141,111,9.0,0,1,0,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,19.0,42.0,5.0,13.0,22.0,4.0,6.0,16.0,7.0,24.0,40.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,2.0,11.0,21.0,0.0,0.0,0.0,28785.60362628484,128238.52855875272,235211.41791380008,15080.373960373165,70336.56081207689,121276.04667301229,0.0,8526.623306444251,17265.955440515638,7.0,27.0,53.0,1,1,1,0,1,1,335742,305625.12
142,111,39.0,0,2,2,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,27.0,40.0,10.0,19.0,29.0,5.0,17.0,22.0,6.0,18.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,9356.803038592703,61116.978045108684,122552.9842405729,0.0,0.0,0.0,0.0,6419.730282447643,23617.6613112716,6.0,17.0,38.0,0,0,0,0,0,0,227508,223356.34
143,111,36.0,1,4,2,2,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,5.0,21.0,75.0,8.0,26.0,51.0,2.0,9.0,25.0,5.0,27.0,54.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,2.0,6.0,0.0,0.0,0.0,5907.587113331722,38034.68562094255,66753.14911542308,0.0,0.0,0.0,0.0,7473.670461640093,36525.71741267881,6.0,15.0,37.0,0,0,1,0,0,0,223529,211633.6
144,111,38.0,0,3,2,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,11.0,35.0,60.0,12.0,21.0,41.0,1.0,9.0,18.0,13.0,36.0,51.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,3.0,8.0,0.0,0.0,0.0,2311.278591036149,20056.456774274964,31797.61004842724,0.0,0.0,0.0,15323.802260445693,23823.980520394613,35771.99347960587,5.0,26.0,52.0,1,1,1,0,0,0,226924,238964.27
145,111,6.0,0,1,0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,18.0,50.0,86.0,9.0,25.0,46.0,7.0,16.0,28.0,10.0,32.0,57.0,2.0,5.0,7.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,3.0,6.0,10.0,0.0,0.0,0.0,3462.266100259667,17430.433665833785,36282.4035088495,0.0,0.0,0.0,620.7734336087427,4991.663504382541,34999.55068545751,7.0,28.0,50.0,1,1,1,0,0,0,321725,317078.47
146,111,37.0,0,3,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9.0,34.0,52.0,6.0,23.0,41.0,0.0,11.0,25.0,6.0,20.0,39.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1.0,2.0,4.0,0.0,0.0,0.0,1393.798383264334,22642.845755750568,86022.64967475936,0.0,0.0,0.0,0.0,7490.387457221243,42953.90631029721,6.0,16.0,39.0,1,1,1,0,0,0,225023,198787.0
147,111,32.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,3.0,20.0,80.0,3.0,10.0,50.0,0.0,4.0,17.0,1.0,11.0,59.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,3.0,10.0,0.0,0.0,0.0,8612.086663557286,10724.82402819894,61370.62478146696,0.0,0.0,0.0,7658.499618666567,23665.74748481012,44844.21093940103,7.0,17.0,40.0,0,0,1,0,0,0,229147,229032.98
148,111,13.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,15.0,32.0,51.0,11.0,20.0,32.0,3.0,8.0,15.0,14.0,34.0,54.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,2.0,9.0,0.0,0.0,0.0,4290.701404076901,9163.893019884828,77370.88919311306,0.0,0.0,22412.932099234757,9262.75668299367,23297.905767400647,35647.00985165005,9.0,24.0,47.0,1,1,1,0,0,0,261291,260605.77
149,111,46.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,7.0,13.0,43.0,3.0,9.0,36.0,2.0,5.0,20.0,4.0,11.0,36.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4675.101738186467,45010.95848992038,93236.8609301001,0.0,0.0,0.0,2236.3808911904607,11972.400169496772,50285.09650328576,2.0,11.0,35.0,0,0,1,0,0,0,258518,276978.72
150,111,2.0,1,3,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,8.0,33.0,5.0,10.0,20.0,4.0,6.0,17.0,4.0,16.0,36.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,3.0,9.0,19.0,0.0,0.0,0.0,33354.380592963804,140876.57728540257,259479.58537148728,33036.55830970117,83026.38128230885,141820.2425544982,2236.17962155113,9958.65876502273,15467.535118757767,8.0,25.0,50.0,1,1,1,0,1,1,214657,228458.05
151,111,33.0,1,3,2,2,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7.0,28.0,43.0,9.0,20.0,33.0,4.0,14.0,22.0,9.0,20.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,8143.466842860807,30000.9152841116,203575.9026188104,0.0,0.0,99597.93618627492,467.9686848312055,4956.425240246128,24551.31820128765,5.0,17.0,35.0,0,0,1,0,0,0,214637,203849.08
152,111,5.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,3.0,19.0,31.0,2.0,13.0,23.0,1.0,9.0,19.0,3.0,10.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,27112.211216383243,76102.2065875621,105438.3060438885,0.0,0.0,0.0,1857.3897450570855,20694.21228860253,48284.428084969535,2.0,13.0,34.0,0,0,1,0,0,0,321603,334000.7
153,111,44.0,0,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,10.0,80.0,181.0,8.0,39.0,70.0,5.0,16.0,22.0,6.0,38.0,63.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,8.0,0.0,0.0,0.0,1408.563582024847,9997.307191806489,18654.740171410504,0.0,0.0,0.0,6839.289296651188,16933.71644687611,30906.23020432865,2.0,23.0,39.0,0,1,1,0,0,0,231332,265245.97
154,111,18.0,1,4,2,2,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,9.0,29.0,60.0,2.0,20.0,46.0,2.0,14.0,27.0,4.0,23.0,58.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,3.0,0.0,0.0,0.0,1211.0160018309168,21949.09340351009,114373.17443648574,0.0,0.0,0.0,2702.35128349451,11367.363134497476,29406.823379022368,6.0,18.0,40.0,0,1,1,0,0,0,227551,227762.62
155,111,37.0,0,1,0,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,14.0,37.0,92.0,4.0,20.0,51.0,1.0,8.0,28.0,7.0,27.0,56.0,1.0,6.0,7.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,8.0,0.0,0.0,0.0,4735.010759788743,17390.627417370044,38412.31631789961,0.0,0.0,0.0,3298.671521784313,10573.09737745251,13434.812285475013,6.0,17.0,42.0,0,1,1,0,0,0,277200,255101.14
156,111,5.0,1,2,1,1,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,237922,218372.23
157,111,5.0,1,2,1,1,1,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,4.0,14.0,39.0,1.0,7.0,23.0,0.0,3.0,11.0,5.0,16.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,8.0,11.0,0.0,0.0,0.0,32836.47202449394,157997.92936579077,268447.071290975,27728.597330130066,75911.82533251724,124397.44457973534,848.8506901285014,5073.364272806086,24474.18306841999,9.0,22.0,48.0,0,0,1,0,0,0,235839,220165.22
158,111,15.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,15.0,43.0,1.0,12.0,29.0,0.0,6.0,15.0,3.0,12.0,31.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,2.0,2.0,5.0,0.0,0.0,0.0,2266.8813321383545,26153.513090472006,81761.43912840108,0.0,0.0,0.0,676.5267247016234,5705.290925352304,38933.10352111898,3.0,16.0,29.0,0,1,1,0,0,0,243463,225242.81
159,111,37.0,0,3,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,25.0,46.0,3.0,23.0,35.0,1.0,6.0,19.0,4.0,18.0,33.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,2.0,2.0,3.0,0.0,0.0,0.0,3145.850537116148,9101.122402898623,66495.01409329237,0.0,0.0,0.0,0.0,11055.973325364452,37898.61563224112,6.0,10.0,37.0,0,1,1,0,0,0,219884,189594.5
160,111,36.0,0,2,2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,5.0,21.0,75.0,8.0,26.0,51.0,2.0,9.0,25.0,5.0,27.0,54.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,2.0,6.0,0.0,0.0,0.0,5907.587113331722,38034.68562094255,66753.14911542308,0.0,0.0,0.0,0.0,7473.670461640093,36525.71741267881,6.0,15.0,37.0,0,0,1,0,0,0,237079,261626.23
161,111,45.0,0,2,2,2,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,12.0,27.0,39.0,10.0,18.0,29.0,5.0,16.0,22.0,4.0,18.0,31.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,0.0,0.0,10853.212613505017,73790.70369897175,113138.12557436812,0.0,0.0,0.0,752.3357428125155,6390.627161332149,24799.38841714396,4.0,16.0,38.0,0,0,0,0,0,0,234425,244606.9
