,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_500,NEAR_TRA_750,y,0
345,111,11.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2.0,8.0,21.0,2.0,9.0,19.0,2.0,7.0,13.0,3.0,9.0,21.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,11722.520172934715,49620.26076792129,173836.79065110275,0.0,2461.4923544172443,63510.86720646868,0.0,598.0405435922336,4078.882873149318,6.0,15.0,35.0,0,1,1,0,0,242370,220416.72
346,111,12.0,1,4,2,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,11.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,17387.232718951916,21185.26162537563,196609.42966268383,0.0,0.0,63912.14770938419,473.25539564053497,19012.652214326707,32734.21786284209,3.0,19.0,35.0,0,0,0,0,0,210641,202076.38
347,111,38.0,0,3,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,13.0,26.0,1.0,6.0,14.0,0.0,5.0,9.0,0.0,13.0,24.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,3.0,6.0,0.0,0.0,0.0,22858.477390855216,126088.4092356516,273696.36355857714,1273.7088579617698,50375.0693678161,94776.99563832964,2874.3468099091447,5977.695978727134,12928.780524008587,3.0,9.0,15.0,1,1,1,0,0,181500,151687.12
348,111,15.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,23.0,26.0,5.0,13.0,15.0,4.0,6.0,11.0,6.0,18.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,4.0,6.0,0.0,0.0,0.0,40610.05171089103,120315.903015744,165015.1262003114,0.0,59614.84061087325,105851.28595340978,2236.17962155113,17749.990037430227,38725.63686936335,4.0,12.0,23.0,0,0,1,0,0,220695,214156.55
349,111,13.0,1,3,2,3,1,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,12.0,22.0,2.0,7.0,13.0,3.0,4.0,7.0,5.0,17.0,30.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,4.0,7.0,0.0,0.0,0.0,12268.5738538628,47059.24815558759,71277.82495079823,0.0,0.0,0.0,1942.584177143029,19353.746928418925,53927.85504919895,3.0,16.0,28.0,0,1,1,0,0,246743,254225.27
350,111,39.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,12.0,26.0,1.0,6.0,15.0,2.0,5.0,11.0,6.0,10.0,28.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,2.0,2.0,5.0,0.0,0.0,11058.2555311556,3253.20369614924,23797.184781531643,35155.176650620975,0.0,0.0,0.0,0.0,16133.201088500557,31786.572581173416,6.0,17.0,35.0,0,0,0,0,0,124928,115195.81
351,111,10.0,1,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,7.0,12.0,1.0,6.0,13.0,1.0,6.0,7.0,0.0,14.0,29.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,2.0,3.0,11.0,0.0,0.0,0.0,36838.51373680028,121613.16826345302,289329.777427411,37798.75408022008,82820.03911331214,164504.57026960416,0.0,7161.879105253105,20156.98500011844,4.0,22.0,43.0,0,1,1,1,1,207852,208636.44
352,111,28.0,1,2,2,1,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2.0,4.0,6.0,1.0,5.0,5.0,0.0,2.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,9782.804463182942,12864.742996048755,125249.06218198,211433.3423068483,0.0,43644.863030421206,80104.33835322854,2236.17962155113,2236.17962155113,4327.702605526691,4.0,12.0,20.0,1,1,1,0,0,166859,124977.92
353,111,41.0,0,3,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,6.0,23.0,38.0,6.0,16.0,28.0,2.0,12.0,19.0,4.0,12.0,23.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,4.0,11.0,15.0,3707.3994125432673,27529.74908087495,27529.74908087495,3814.544516695164,36751.1567993122,117451.32248499544,0.0,0.0,0.0,8534.9773886654,19922.40893369605,23614.026779089865,12.0,26.0,40.0,0,1,1,0,0,131812,165676.1
354,111,28.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,4.0,5.0,596.4371079988148,17532.82393608366,17532.82393608366,99.8464996484343,460.88136074494577,44757.37432428926,0.0,0.0,0.0,0.0,1029.2791419237535,5933.587505709856,0.0,0.0,5.0,0,0,1,0,0,187204,194696.42
355,111,29.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,6.0,10.0,0.0,5.0,10.0,0.0,3.0,4.0,2.0,5.0,13.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,1.0,5.0,107.16666181038732,27514.187317821805,27529.74908087495,15654.40449378199,48016.23843083042,118738.97592890948,0.0,0.0,0.0,0.0,2926.555155787415,9051.091405770268,2.0,9.0,20.0,0,0,1,0,0,204134,218126.39
356,111,38.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2.0,18.0,33.0,3.0,10.0,20.0,2.0,6.0,13.0,5.0,16.0,33.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,3.0,6.0,0.0,0.0,0.0,300.849114831648,28166.88020865979,70141.79837828051,0.0,0.0,0.0,1906.281076415052,5419.50637351466,13630.987757394434,2.0,14.0,39.0,0,1,1,0,0,151418,162607.25
357,111,41.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,8.0,20.0,30.0,5.0,13.0,22.0,2.0,6.0,7.0,5.0,23.0,35.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,4.0,0.0,0.0,0.0,8434.770796450519,33298.57621328345,135216.87872636647,0.0,0.0,21411.95374075069,9217.735495684685,31330.300988981908,36920.97160474595,3.0,17.0,36.0,0,1,1,0,0,153636,169945.58
358,111,38.0,0,3,1,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,26.0,32.0,39.0,14.0,23.0,29.0,11.0,15.0,20.0,4.0,13.0,20.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,2.0,7.0,14.0,0.0,0.0,10323.138222820378,1202.208468895885,37645.71051631618,129267.63990872318,0.0,0.0,24897.984280735232,2230.9047666702872,15435.371972337236,19481.997752771207,13.0,29.0,50.0,0,1,1,0,0,150263,164260.95
359,111,39.0,0,3,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,12.0,30.0,39.0,9.0,19.0,28.0,5.0,14.0,18.0,3.0,9.0,23.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,1,0.0,3.0,10.0,0.0,0.0,0.0,290.99353201551315,23600.042044728587,113977.42808760096,0.0,0.0,29361.268244605788,1445.8265036106693,8705.628168490999,16033.412515929467,8.0,25.0,49.0,0,1,1,0,0,154804,160115.23
360,111,38.0,0,3,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,6.0,17.0,27.0,5.0,14.0,28.0,3.0,8.0,13.0,4.0,18.0,36.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,14114.140862345655,65804.80737381503,205976.4802011852,0.0,8477.200223610444,70054.16236053783,0.0,1156.0272261545283,9469.746627075636,6.0,19.0,38.0,0,1,1,0,0,181543,189836.14
361,111,3.0,1,2,2,1,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,4.0,11.0,1.0,4.0,11.0,1.0,3.0,8.0,2.0,9.0,21.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,3.0,9.0,0.0,0.0,0.0,27664.419437590062,107396.06394227804,263672.3133370957,26311.85441988909,76875.89563094794,127996.51874658914,0.0,4472.35924310226,27851.20584511929,6.0,19.0,40.0,0,1,1,0,1,243700,215230.12
362,111,13.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,2.0,4.0,9.0,1.0,5.0,6.0,1.0,2.0,2.0,6.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,6119.880916807489,17671.3887905891,69889.82991095661,0.0,0.0,0.0,3860.6595780483294,14253.17071868668,45630.01105558802,6.0,15.0,25.0,0,0,0,0,0,153663,173996.94
363,111,28.0,1,3,2,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5.0,23.0,29.0,2.0,11.0,16.0,2.0,8.0,11.0,5.0,21.0,28.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,2.0,4.0,6.0,0.0,0.0,643.3840897884174,3838.561682577263,21970.16924288723,121588.4050255996,0.0,0.0,0.0,741.4062176847744,12619.384947088283,26975.310911425822,3.0,18.0,34.0,0,0,1,0,0,137784,113733.5
364,111,39.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2.0,16.0,22.0,5.0,10.0,13.0,2.0,5.0,7.0,7.0,15.0,32.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,3.0,3.0,8.0,0.0,0.0,0.0,8225.729073305523,45631.25462840902,70179.83017259961,0.0,0.0,0.0,2236.17962155113,21017.371453681724,34707.7972522823,5.0,17.0,28.0,1,1,1,0,0,128604,184064.28
365,111,28.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,16.0,26.0,2.0,7.0,14.0,0.0,5.0,9.0,2.0,12.0,24.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,3.0,7.0,0.0,0.0,0.0,29806.096634836216,138494.03446963834,267842.29714800825,7879.871104312641,56745.81147293416,99530.45824278206,2964.376781012866,8192.35804016204,13255.210704753848,3.0,10.0,21.0,1,1,1,0,0,188999,170652.72
366,111,22.0,1,3,2,2,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,3.0,10.0,26.0,3.0,14.0,26.0,0.0,6.0,10.0,4.0,13.0,23.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,1.0,1.0,3.0,0.0,0.0,0.0,10666.993940841923,94873.37038138806,211008.82578805427,0.0,29461.689136478995,69257.20304571529,0.0,1371.2896717531823,7616.201496082225,4.0,14.0,28.0,0,1,1,0,0,228679,225656.4
367,111,1.0,1,3,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,5.0,22.0,36.0,6.0,13.0,27.0,1.0,9.0,19.0,4.0,12.0,25.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,5.0,11.0,16.0,15231.994797325538,27529.74908087495,27529.74908087495,3814.544516695164,33787.648211927706,121921.04593980112,0.0,0.0,0.0,4498.856320587115,19898.818524757724,22188.26505180516,12.0,23.0,40.0,0,1,1,0,0,233323,212785.56
368,111,14.0,1,5,2,4,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,5.0,13.0,18.0,3.0,10.0,14.0,2.0,5.0,7.0,4.0,14.0,19.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1.0,3.0,5.0,0.0,0.0,0.0,13110.421054847511,26477.50609334729,47770.173978825005,0.0,0.0,7972.7033990773825,1978.3216244898435,4099.116573240612,8675.045462176793,7.0,16.0,32.0,1,1,1,0,0,265708,246625.47
369,111,27.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.0,9.0,23.0,0.0,6.0,15.0,0.0,3.0,7.0,1.0,7.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2.0,2.0,6.0,0.0,0.0,0.0,19087.86947774571,22152.20611946861,43729.49923495325,0.0,0.0,8110.511746229148,2236.17962155113,2236.17962155113,5916.156446024837,2.0,17.0,35.0,0,1,1,0,0,188239,185772.83
370,111,28.0,1,3,2,2,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,3.0,11.0,27.0,2.0,10.0,17.0,0.0,6.0,9.0,3.0,15.0,27.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,5.0,0.0,0.0,0.0,8911.1602417654,16750.303355593584,105307.61260640108,0.0,0.0,30226.728768186265,228.6391134625294,5724.015133059579,13014.57128030202,0.0,11.0,25.0,0,1,1,0,0,187718,214620.62
371,111,32.0,1,4,2,3,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,3.0,12.0,18.0,5.0,9.0,13.0,3.0,5.0,7.0,9.0,12.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,4.0,0.0,0.0,0.0,1238.8729822544692,18693.09139592421,35979.30008323537,0.0,0.0,0.0,1364.5254890892545,4449.807224617408,9143.972526649157,4.0,15.0,26.0,1,1,1,0,0,242913,163519.53
372,111,39.0,0,3,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,12.0,0.0,4.0,9.0,0.0,3.0,8.0,1.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,3.0,9.0,21.0,0.0,26955.221948468927,27529.74908087495,2795.271411303496,10394.268513197676,51262.98689310699,0.0,0.0,0.0,0.0,8178.65480675263,25516.214503897365,1.0,9.0,25.0,0,0,1,0,0,105638,154643.95
373,111,27.0,1,1,1,1,1,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,21.0,36.0,39.0,11.0,26.0,30.0,7.0,16.0,21.0,8.0,18.0,22.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,3.0,9.0,14.0,0.0,19409.52614836236,27529.74908087495,29522.520791299918,62304.31596927967,99075.17518847414,0.0,0.0,210.6321456558233,13989.545468726566,13989.545468726566,21243.992542667424,10.0,31.0,53.0,1,1,1,0,0,136976,214892.38
374,111,11.0,1,3,2,2,1,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,4.0,18.0,29.0,4.0,17.0,31.0,2.0,9.0,13.0,4.0,13.0,29.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,2.0,3.0,0.0,0.0,0.0,41314.67419497955,187280.3147674749,241867.8862890745,26987.850375257178,66212.97309338857,70054.16236053783,654.3736533313157,2163.167218830012,4997.387383973375,3.0,19.0,34.0,0,1,1,0,0,255444,228179.97
375,111,29.0,0,1,1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6.0,13.0,22.0,0.0,0.0,0.0,1570.4063086891997,22333.47063442622,146908.52593941987,0.0,0.0,34584.8330246276,0.0,13734.599329710967,13770.576018685477,1.0,7.0,18.0,0,0,0,0,0,211286,232287.94
376,111,4.0,1,3,2,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,3.0,5.0,8273.03339962612,17532.82393608366,17532.82393608366,0.0,460.88136074494577,14013.878191312648,0.0,0.0,0.0,0.0,0.0,1168.8991946234084,0.0,0.0,0.0,0,0,0,0,0,211076,186954.67
377,111,38.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1.0,14.0,24.0,1.0,9.0,20.0,0.0,6.0,7.0,1.0,12.0,31.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,3.0,6.0,0.0,0.0,0.0,17524.23829209714,35445.44086798175,60441.97537335301,0.0,0.0,0.0,5067.46606956144,7321.358512832152,36850.70015993421,3.0,11.0,28.0,0,0,1,0,0,113531,174607.94
378,111,24.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2.0,4.0,5.0,0.0,2.0,4.0,0.0,1.0,5.0,4.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,3864.443751734235,140093.21233917004,359055.62167334324,0.0,25347.565357937765,201419.1656367037,467.0493990310918,21601.31187559306,48470.77515217589,5.0,14.0,31.0,0,0,1,0,0,168245,158458.34
379,111,44.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,2.0,4.0,11.0,1.0,5.0,6.0,0.0,2.0,2.0,2.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10011.744127107942,31275.76273247423,0.0,0.0,0.0,3978.768905137531,12179.419802587565,20413.30284488381,4.0,15.0,31.0,0,0,0,0,0,181038,158392.25
380,111,15.0,1,3,2,2,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,10409.65373197646,18923.212184781118,89887.61916474544,0.0,0.0,0.0,0.0,6941.191551383892,15817.34850237375,3.0,12.0,24.0,0,0,0,0,0,225034,181805.73
381,111,41.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,17.0,0.0,3.0,15.0,0.0,1.0,6.0,0.0,8.0,17.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,4.0,5.0,0.0,0.0,0.0,4061.6651795073367,34857.443399232485,47379.95890602075,0.0,0.0,0.0,2236.17962155113,5067.46606956144,13753.734896886765,4.0,7.0,17.0,0,0,1,0,0,161141,159176.9
382,111,13.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1.0,5.0,8.0,1.0,4.0,6.0,1.0,2.0,2.0,6.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,8576.77355831351,20267.76341764697,81067.45812215937,0.0,0.0,0.0,3292.098230965541,14345.912362669238,45630.18879564236,6.0,14.0,28.0,0,0,0,0,0,167381,168327.27
383,111,39.0,0,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,8.0,29.0,36.0,6.0,20.0,26.0,3.0,13.0,19.0,2.0,7.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,10.0,0.0,0.0,0.0,290.99353201551315,14091.098199491527,118518.44888292615,0.0,0.0,31307.522652482923,1445.8265036106693,2297.190666753544,16033.412515929467,7.0,25.0,43.0,0,1,1,0,0,175591,179644.17
384,111,8.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,14.0,30.0,39.0,6.0,21.0,31.0,5.0,16.0,22.0,2.0,9.0,22.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,2.0,5.0,14.0,0.0,0.0,3614.885620292682,1227.1473086607389,46872.877361773535,204718.1942200083,0.0,15906.810332143948,61083.30308827447,1457.8151960818352,16333.685313881177,21749.51203420596,10.0,25.0,48.0,0,1,1,0,0,174905,215060.78
