,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
1324,108,臺北市中正區中華路一段95巷9號二十樓,中正區,3.0,房地(土地+建物)+車位,1080129,1050622,0,0,0,坡道平面,有,281325,False,20,121.5079528,25.0376481
1325,108,臺北市萬華區內江街128號十樓,萬華區,4.0,房地(土地+建物)+車位,1080210,1040210,3,2,2,坡道平面,有,171331,False,10,121.50304219999998,25.041542
1326,108,臺北市文山區辛亥路五段81之1號2樓,文山區,36.0,房地(土地+建物),1080127,0720818,2,2,1,,有,136265,False,2,121.55301180000001,24.997906999999998
1327,108,臺北市文山區萬利街30巷6號2樓,文山區,24.0,房地(土地+建物)+車位,1080224,0840301,2,2,2,升降平面,有,95587,False,2,121.56549340000001,25.000955899999997
1328,108,臺北市文山區木柵路四段33巷7號七樓之2,文山區,11.0,房地(土地+建物)+車位,1080222,0971208,1,0,1,坡道平面,無,90172,False,7,121.5709601,24.994087399999998
1329,108,臺北市中正區重慶南路三段124巷3號三樓,中正區,22.0,房地(土地+建物),1080308,0860716,3,2,1,,無,160920,False,3,121.51645230000001,25.0245053
1330,108,臺北市文山區木柵路四段141號7樓,文山區,8.0,房地(土地+建物),1080223,1000214,3,2,2,,有,169143,False,7,121.57422020000001,24.9982015
1331,108,臺北市萬華區中華路一段182號三樓之2,萬華區,9.0,房地(土地+建物)+車位,1080131,0991119,2,2,2,坡道平面,有,181659,False,3,121.50671349999999,25.039020600000004
1332,108,臺北市中山區林森北路399巷21號13樓之3,中山區,35.0,房地(土地+建物),1080227,0730927,1,1,1,,無,154167,False,13,121.5263856,25.0596288
1334,108,臺北市內湖區民權東路六段210巷43號六樓,內湖區,19.0,房地(土地+建物)+車位,1080226,0890229,2,2,1,升降機械,有,142241,False,6,121.59780420000001,25.066091
1335,108,臺北市中山區長安東路一段40號,中山區,47.0,房地(土地+建物),1080214,0611205,2,1,2,,無,733250,False,1,121.52694369999998,25.048442599999994
1336,108,臺北市內湖區陽光街92巷24弄9號4樓,內湖區,37.0,房地(土地+建物),1080216,0711023,2,2,1,,無,170017,False,4,121.58562899999998,25.0761181
1337,107,臺北市中山區建國北路二段226巷32號7樓,中山區,18.0,房地(土地+建物)+車位,1071215,0891124,3,2,2,坡道平面,有,187181,False,7,121.5358881,25.060979999999997
1338,108,臺北市中山區農安街77巷9弄52號,中山區,51.0,房地(土地+建物),1080223,0571221,0,4,4,,無,349622,False,1,121.52978739999999,25.066114499999998
1339,108,臺北市中山區林森北路121號九樓之5,中山區,11.0,房地(土地+建物),1080215,0971215,1,0,1,,無,213439,False,9,121.5252144,25.0507717
1340,108,臺北市中山區中山北路一段113號九樓,中山區,2.0,房地(土地+建物)+車位,1080306,1060330,0,0,0,坡道平面,有,282387,False,9,121.522476,25.051158000000004
1341,108,臺北市中山區林森北路119巷22號二樓之1,中山區,28.0,房地(土地+建物),1080219,0801016,1,1,1,,無,139301,False,2,121.5259998,25.050468899999995
1342,108,臺北市內湖區成功路四段324巷2弄8號,內湖區,35.0,房地(土地+建物)+車位,1080305,0730308,3,2,1,一樓平面,無,180840,False,1,121.5984701,25.085110200000003
1343,108,臺北市內湖區康寧路三段99巷10弄1號五樓,內湖區,34.0,房地(土地+建物),1080212,0741017,3,2,2,,無,129870,False,5,121.61050250000001,25.072336399999998
1344,108,臺北市南港區研究院路一段99號13樓之8,南港區,21.0,房地(土地+建物),1080217,0871109,1,1,1,,無,192696,False,13,121.6163462,25.052319600000004
1345,107,臺北市南港區研究院路一段99號15樓之5,南港區,20.0,房地(土地+建物),1071208,0871109,3,2,2,,有,129480,False,15,121.6163462,25.052319600000004
1346,108,臺北市信義區松德路307巷36號2樓,信義區,29.0,房地(土地+建物)+車位,1080213,0791017,3,2,2,坡道平面,有,136080,False,2,121.57557930000002,25.0314725
1347,108,臺北市南港區園區街11號3樓,南港區,10.0,房地(土地+建物)+車位,1080222,0981217,4,2,2,升降平面,有,191242,False,3,121.6118825,25.0584861
1348,108,臺北市松山區八德路四段202號4樓,松山區,44.0,房地(土地+建物),1080115,0640311,3,2,1,,無,161235,False,4,121.5640051,25.04871
1349,108,臺北市松山區民生東路五段202號十五樓之2,松山區,30.0,房地(土地+建物),1080227,0780629,1,0,1,,有,209235,False,15,121.56447990000001,25.0581502
1350,108,臺北市信義區永吉路200巷21弄13號,信義區,50.0,房地(土地+建物),1080312,0581104,3,2,1,,無,274387,False,1,121.57320649999998,25.044705399999998
1351,108,臺北市北投區公?路209巷36弄7號,北投區,48.0,房地(土地+建物),1080304,0600505,2,2,1,,有,90909,False,1,null,null
1353,107,臺北市士林區中山北路六段728巷10號4樓,士林區,19.0,房地(土地+建物)+車位,1070729,0880515,4,2,2,坡道平面,有,211285,False,4,121.52835250000001,25.114533299999998
1354,108,臺北市北投區溫泉路139號六樓之3,北投區,42.0,房地(土地+建物),1080307,0661017,1,1,1,,無,84818,False,6,121.51203729999997,25.139960499999997
1355,108,臺北市北投區大業路506號11樓,北投區,16.0,房地(土地+建物)+車位,1080308,0920324,3,2,2,坡道機械,有,136638,False,11,121.49600199999999,25.13317
1356,108,臺北市北投區三合街一段82巷50弄37號七樓,北投區,1.0,房地(土地+建物)+車位,1080216,1070207,3,2,2,坡道平面,有,201168,False,7,121.5058561,25.128613299999994
1357,108,臺北市士林區雨聲街8巷8號二樓及6號二樓兩戶,士林區,37.0,房地(土地+建物),1080307,0711202,3,1,2,,無,147683,False,2,121.5298747,25.101388800000002
1358,108,臺北市北投區豐年路一段37巷16號三樓,北投區,39.0,房地(土地+建物),1080224,0691208,3,2,2,,無,104937,False,3,121.49752099999999,25.133811899999998
1359,107,臺北市北投區公?路145巷1弄1號,北投區,50.0,房地(土地+建物),1071228,0571204,2,1,1,,無,190883,False,1,null,null
1360,108,臺北市北投區公?路145巷1弄1號,北投區,51.0,房地(土地+建物),1080102,0571204,1,1,1,,無,190883,False,1,null,null
1361,108,臺北市中正區青島東路9號六樓之1,中正區,45.0,房地(土地+建物),1080319,0631123,4,2,1,,有,166342,False,6,121.5229458,25.044026899999995
1362,108,臺北市大安區光復南路688號4樓之1,大安區,2.0,房地(土地+建物),1080221,1060515,2,1,1,,有,279948,False,4,121.5571655,25.0300904
1363,108,臺北市大安區信義路四段141號10樓,大安區,37.0,房地(土地+建物),1080227,0710218,4,2,2,,有,229312,False,10,121.54955419999999,25.033423899999995
1364,108,臺北市大安區復興南路一段76號七樓之4,大安區,38.0,房地(土地+建物),1080307,0701230,3,2,2,,有,239154,False,7,121.5435872,25.044003099999998
1365,108,臺北市中山區長安東路二段166號7樓之5,中山區,3.0,房地(土地+建物),1080228,1050411,2,1,1,,有,291753,False,7,121.5397491,25.0482279
1366,108,臺北市中山區錦州街50號7樓之25,中山區,35.0,房地(土地+建物),1080225,0730927,1,1,1,,無,112867,False,7,121.52629970000001,25.060152199999997
1367,108,臺北市北投區裕民一路40巷29號9樓,北投區,37.0,房地(土地+建物),1080306,0710630,3,2,2,,有,187921,False,9,121.5177941,25.115446799999997
1368,108,臺北市士林區中山北路五段756巷26號4樓,士林區,17.0,房地(土地+建物),1080218,0910109,3,2,2,,有,218417,False,4,121.52951959999999,25.0992466
1369,108,臺北市大安區大安路一段8號6樓,大安區,40.0,房地(土地+建物),1080220,0680925,3,1,1,,有,231342,False,6,121.5461345,25.044694199999995
1370,108,臺北市大安區安和路二段69巷18號4樓之5,大安區,14.0,房地(土地+建物),1080226,0941201,1,1,1,,無,266352,False,4,121.55288250000001,25.030401599999998
1371,108,臺北市北投區中央北路三段220巷21號,北投區,8.0,房地(土地+建物)+車位,1080305,1000211,2,2,2,坡道平面,有,130319,False,1,121.48034080000001,25.136715600000002
1372,108,臺北市北投區立農街一段187巷12號2樓,北投區,34.0,房地(土地+建物),1080219,0741007,3,2,2,,無,146238,False,2,121.50473199999998,25.1206131
1373,108,臺北市信義區松山路715號2樓,信義區,32.0,房地(土地+建物),1080315,0761028,3,2,2,,無,108303,False,2,121.58139029999998,25.032453900000004
1374,108,臺北市中山區新生北路三段61號6樓之7,中山區,43.0,房地(土地+建物),1080304,0650907,2,1,1,,有,168476,False,6,121.52809810000001,25.0659966
1375,108,臺北市內湖區金龍路47巷13弄7號4樓,內湖區,4.0,房地(土地+建物)+車位,1080212,1040518,4,2,2,坡道平面,有,188141,False,4,121.59405509999999,25.085421399999998
1376,108,臺北市中山區撫順街31號6樓之3,中山區,43.0,房地(土地+建物),1080228,0651108,2,1,1,,有,178998,False,6,121.5200876,25.063556999999996
1377,108,臺北市大安區建國南路一段319號12樓,大安區,33.0,房地(土地+建物),1080303,0750520,3,2,1,,有,245191,False,12,121.5382631,25.0349707
1378,108,臺北市大安區信義路三段99巷34號8樓,大安區,33.0,房地(土地+建物),1080225,0750520,3,2,2,,有,223723,False,8,121.5384739,25.0349257
1380,108,臺北市大安區通安街55號三樓,大安區,37.0,房地(土地+建物),1080221,0710226,3,2,2,,有,204210,False,3,121.5533315,25.0311533
1381,108,臺北市大安區瑞安街208巷61弄17號十五樓,大安區,32.0,房地(土地+建物)+車位,1080214,0761231,3,2,2,坡道平面,有,255002,False,15,121.5414371,25.030863399999998
1382,108,臺北市萬華區環河南路二段148巷12號3樓,萬華區,31.0,房地(土地+建物),1080127,0770714,3,2,2,,無,95619,False,3,121.49451300000001,25.036182
1383,108,臺北市北投區光明路151巷8號11樓,北投區,5.0,房地(土地+建物)+車位,1080218,1030530,4,2,2,坡道平面,有,161209,False,11,121.50232500000001,25.135065099999995
1384,108,臺北市士林區天母西路38巷7號六樓,士林區,2.0,房地(土地+建物)+車位,1080215,1061124,3,2,2,升降機械,有,308540,False,6,121.52635599999999,25.1180047
1385,107,臺北市士林區華齡街6號3樓,士林區,45.0,房地(土地+建物),1071216,0620607,3,2,1,,無,129148,False,3,121.5195771,25.0827733
1386,108,臺北市北投區泉源路49之10號三樓,北投區,37.0,房地(土地+建物),1080130,0710226,2,2,2,,有,83243,False,3,121.50880579999999,25.1413044
1387,108,臺北市北投區中央北路三段148巷5弄1號4樓,北投區,33.0,房地(土地+建物),1080301,0751217,3,2,2,,無,96673,False,4,121.48260529999999,25.137544199999997
1388,108,臺北市北投區西安街二段223號2樓,北投區,42.0,房地(土地+建物),1080216,0660610,3,2,2,,無,132647,False,2,121.50902699999999,25.1199732
1389,107,臺北市士林區社子街125巷10號3樓,士林區,47.0,房地(土地+建物),1071019,0600907,2,2,1,,無,114669,False,3,121.50559750000001,25.088592
1390,108,臺北市南港區東明街28號六樓之3,南港區,10.0,房地(土地+建物)+車位,1080221,0980312,2,2,1,坡道平面,有,197864,False,6,121.6044235,25.055811
1391,108,臺北市信義區和平東路三段169號二樓之5,信義區,11.0,房地(土地+建物),1080130,0970205,1,1,1,,無,238636,False,2,121.5531116,25.024162099999998
1392,108,臺北市信義區基隆路一段350號六樓之20,信義區,46.0,房地(土地+建物),1080117,0621124,2,1,1,,無,350796,False,6,121.56136409999999,25.0364786
1393,108,臺北市信義區基隆路一段147巷5弄13號四樓,信義區,37.0,房地(土地+建物),1080308,0711231,4,2,2,,有,213267,False,4,121.5662123,25.0428905
1394,108,臺北市信義區松仁路308巷101號六樓,信義區,5.0,房地(土地+建物)+車位,1080306,1030418,2,1,2,升降機械,有,210545,False,6,121.57053579999999,25.0207688
1395,108,臺北市信義區信義路六段56號5樓,信義區,28.0,房地(土地+建物),1080222,0800618,2,2,2,,有,167185,False,5,121.57638999999999,25.034696
1396,108,臺北市中山區樂群二路214號10樓,中山區,19.0,房地(土地+建物),1080127,0890628,3,2,2,,有,166966,False,10,121.5599961,25.0796548
1397,108,臺北市中山區錦州街95號二樓之6,中山區,41.0,房地(土地+建物),1080307,0670227,1,1,1,,無,127935,False,2,121.5280418,25.060477199999998
1398,108,臺北市內湖區行善路59巷7號5樓,內湖區,21.0,房地(土地+建物),1080228,0870506,3,2,1,,有,145698,False,5,121.5779286,25.057322499999998
1399,108,臺北市中山區吉林路343巷19號5樓,中山區,39.0,房地(土地+建物),1080218,0691124,3,2,2,,無,158899,False,5,121.53123919999999,25.064425000000004
1400,108,臺北市內湖區康樂街131巷16號3樓,內湖區,26.0,房地(土地+建物)+車位,1080221,0820604,3,2,2,坡道平面,有,114679,False,3,121.62060520000001,25.0740186
1401,108,臺北市內湖區成功路四段180號十六樓之1,內湖區,1.0,房地(土地+建物)+車位,1080129,1070223,0,0,0,坡道平面,有,268981,False,16,121.5939292,25.083632599999998
1402,108,臺北市內湖區內湖路一段737巷27號三樓,內湖區,38.0,房地(土地+建物),1080214,0700105,3,2,1,,無,119452,False,3,121.57875030000001,25.079552399999997
1403,108,臺北市文山區木新路二段270之1號2樓,文山區,42.0,房地(土地+建物),1080221,0661201,2,2,1,,無,118149,False,2,121.5658253,24.983143899999998
1404,108,臺北市中正區羅斯福路四段156號十三樓,中正區,5.0,房地(土地+建物)+車位,1080302,1031031,3,2,3,塔式車位,有,280330,False,13,121.53609209999999,25.012508900000004
1405,108,臺北市文山區秀明路二段115巷7號十六樓,文山區,22.0,房地(土地+建物)+車位,1080222,0860610,2,2,1,坡道機械,有,140011,False,16,121.5771384,24.9913653
1406,108,臺北市中正區西藏路77號五樓之12,中正區,47.0,房地(土地+建物),1080316,0610627,2,1,1,,無,171040,False,5,121.50477079999999,25.029968699999998
1407,108,臺北市文山區和平東路四段66巷43號九樓,文山區,22.0,房地(土地+建物)+車位,1080211,0860529,4,2,3,坡道平面,有,98224,False,9,121.5655137,25.007240399999997
1408,108,臺北市萬華區環河南路三段49號,萬華區,46.0,房地(土地+建物),1080212,0620808,3,1,1,,無,193015,False,1,121.49014160000002,25.0263496
1409,108,臺北市萬華區中華路二段130巷73號二樓,萬華區,38.0,房地(土地+建物),1080308,0700819,2,1,1,,無,130757,False,2,121.50218579999999,25.030623499999997
1410,108,臺北市萬華區萬青街183號五樓,萬華區,44.0,房地(土地+建物),1080306,0640403,1,1,1,,無,121873,False,5,121.50165319999999,25.022445799999996
1411,108,臺北市中正區金山南路一段30巷2號2樓,中正區,35.0,房地(土地+建物),1080220,0730815,3,2,2,,有,213478,False,2,121.52916959999997,25.041808
1412,108,臺北市萬華區環河南路二段276號6樓之6,萬華區,36.0,房地(土地+建物),1080226,0720622,2,2,2,,有,105063,False,6,121.4918246,25.032825199999994
1413,108,臺北市中山區八德路二段313號四樓,中山區,1.0,房地(土地+建物)+車位,1080304,1071129,3,2,2,坡道平面,有,274552,False,4,121.54275299999999,25.047399
1414,108,臺北市內湖區星雲街168巷9號十樓之1,內湖區,24.0,房地(土地+建物)+車位,1080125,0841116,3,1,2,坡道平面,有,147941,False,10,121.5968729,25.0806544
1415,108,臺北市內湖區成功路四段68號九樓之1,內湖區,24.0,房地(土地+建物),1080314,0841003,1,1,1,,無,181479,False,9,121.5928068,25.082775200000004
1416,108,臺北市內湖區文湖街21巷87號五樓,內湖區,4.0,房地(土地+建物)+車位,1080305,1041015,3,2,2,坡道平面,有,148117,False,5,121.559524,25.090736499999995
1417,107,臺北市中山區中山北路一段111號21樓,中山區,1.0,房地(土地+建物),1070608,1060330,0,0,0,,有,412664,False,21,121.52245499999998,25.051109000000004
1418,108,臺北市中山區中山北路一段83巷36號十樓之1,中山區,11.0,房地(土地+建物),1080322,0970314,1,1,1,,有,209928,False,10,121.5242672,25.049823099999994
1419,108,臺北市松山區八德路三段12巷51弄7號四樓,松山區,50.0,房地(土地+建物),1080308,0580726,3,2,2,,無,197233,False,4,121.5510394,25.046234600000002
1420,108,臺北市松山區八德路三段106巷1號四樓之5,松山區,23.0,房地(土地+建物),1080226,0850517,1,1,1,,無,249350,False,4,121.55403299999999,25.047756000000003
1421,108,臺北市信義區基隆路二段79巷17弄21號6樓,信義區,38.0,房地(土地+建物),1080217,0701204,3,2,2,,有,200367,False,6,121.5595771,25.030157
1422,108,臺北市南港區園區街42號6樓之1,南港區,8.0,房地(土地+建物)+車位,1080130,1000414,3,2,2,坡道平面,有,175962,False,6,121.61228049999998,25.059264
