,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_750,y,0
80,111,51.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12.0,37.0,0.0,16.0,29.0,2.0,4.0,13.0,3.0,11.0,22.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,2.0,3.0,0.0,0.0,0.0,5212.7442455776845,9547.439842096695,63282.95755832004,0.0,0.0,0.0,6962.314375113798,31802.15604287916,64279.90256106552,3.0,16.0,37.0,0,1,1,0,292110,251934.69
81,111,46.0,0,2,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,14.0,112.0,1.0,13.0,60.0,1.0,1.0,18.0,2.0,7.0,37.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17604.982828404005,130456.8873672174,0.0,0.0,0.0,0.0,18050.111755839014,52381.67069056577,5.0,18.0,47.0,0,1,1,0,359470,266365.34
82,111,51.0,0,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2.0,26.0,55.0,2.0,15.0,32.0,1.0,5.0,9.0,1.0,13.0,25.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,4.0,7.0,0.0,0.0,0.0,5343.834332680957,27069.78740757873,123407.57420589413,0.0,0.0,0.0,3320.138772874205,10527.563710023496,51125.90453195164,4.0,16.0,38.0,0,0,1,0,260003,258185.47
83,111,43.0,0,5,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,4.0,32.0,84.0,6.0,28.0,52.0,2.0,15.0,29.0,7.0,24.0,49.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,2.0,15.0,0.0,0.0,0.0,3353.580606821979,14729.819755963994,52077.36655870294,0.0,0.0,0.0,4244.98311816709,17810.072805686996,44591.18437293599,9.0,27.0,43.0,0,1,1,0,262315,254106.69
84,111,12.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,13.0,33.0,0.0,13.0,28.0,1.0,3.0,9.0,2.0,7.0,18.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,2.0,4.0,0.0,0.0,0.0,3318.06588211167,8648.771090630144,59323.3774915452,0.0,0.0,0.0,6266.106549615226,26846.58611031778,64566.30367585518,2.0,15.0,34.0,0,0,1,0,289600,336916.78
85,111,43.0,0,1,2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,8.0,97.0,204.0,8.0,36.0,76.0,4.0,17.0,36.0,8.0,29.0,66.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1.0,2.0,11.0,0.0,0.0,0.0,1829.028056134156,18272.89931097658,34952.88352877188,0.0,0.0,0.0,6708.53886465339,14018.332668242268,26498.14599412113,3.0,26.0,50.0,0,1,1,0,284824,308060.12
86,111,38.0,0,0,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,16.0,78.0,208.0,17.0,55.0,96.0,6.0,17.0,30.0,5.0,30.0,68.0,0.0,5.0,6.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,2.0,11.0,0.0,0.0,0.0,2677.538478375608,54614.02644938059,156311.8244405651,0.0,5520.424409032134,6020.544638011215,1575.2525149243877,9801.340492588624,33457.11219368291,4.0,23.0,54.0,0,1,1,0,300021,321801.06
87,111,45.0,0,6,2,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,31.0,170.0,280.0,11.0,58.0,113.0,3.0,13.0,33.0,5.0,29.0,67.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,4.0,0.0,0.0,0.0,1287.1926833856464,11497.242971732863,26249.11777650206,0.0,0.0,0.0,535.789289258377,6823.262953296986,29672.659705929826,6.0,24.0,55.0,0,1,1,0,258601,287966.56
88,111,36.0,1,5,3,3,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9.0,15.0,35.0,2.0,11.0,33.0,1.0,2.0,11.0,3.0,7.0,25.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,3.0,6.0,0.0,0.0,0.0,1512.7581696753257,61313.55592205245,146266.10296476164,0.0,0.0,0.0,6024.264072675959,23384.317221234764,48018.3381261441,3.0,17.0,31.0,0,0,1,0,296932,158382.0
89,111,42.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,7.0,36.0,84.0,4.0,24.0,56.0,5.0,12.0,27.0,7.0,26.0,56.0,0.0,4.0,6.0,0.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,7.0,11.0,16.0,0.0,0.0,0.0,1189.4194926791326,6560.279749503981,54850.146981145845,0.0,0.0,0.0,4168.465103704937,17114.959447904643,58221.68118513479,2.0,18.0,57.0,0,1,1,0,174887,206080.06
90,111,42.0,0,0,3,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,14.0,39.0,68.0,11.0,22.0,44.0,4.0,7.0,9.0,8.0,23.0,34.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,2.0,4.0,10.0,0.0,0.0,0.0,7126.443561750426,51294.80238468503,180109.38801370826,0.0,0.0,0.0,1019.9667249540512,8866.98656290663,18378.77194362772,6.0,23.0,45.0,1,1,1,0,260050,256810.45
91,111,10.0,0,1,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,31.0,69.0,2.0,17.0,49.0,2.0,11.0,30.0,5.0,27.0,54.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,7.0,14.0,18.0,0.0,0.0,0.0,1142.5426514502467,30498.80299769704,67022.11054202769,0.0,0.0,0.0,5872.398601025778,31396.61941132076,71732.98656755323,4.0,23.0,45.0,0,0,1,0,320375,313377.03
92,111,37.0,0,2,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,35.0,58.0,118.0,11.0,28.0,71.0,4.0,7.0,21.0,4.0,17.0,38.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2201.3968916576546,17786.502583916557,84477.13254999307,0.0,0.0,0.0,3139.4664888026928,20508.842843239072,53189.556279903714,6.0,14.0,41.0,1,1,1,0,347442,293545.88
93,111,15.0,0,0,1,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,28.0,83.0,4.0,12.0,42.0,1.0,2.0,12.0,3.0,11.0,26.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,11946.794707924026,122771.24083037222,254623.55963364005,0.0,0.0,0.0,3344.3607191382457,38238.20916375287,59121.97849777318,4.0,15.0,40.0,0,1,1,0,420168,433968.88
94,111,2.0,1,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,63.0,111.0,6.0,35.0,73.0,2.0,10.0,23.0,4.0,15.0,41.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,2.0,3.0,4.0,0.0,0.0,0.0,6591.939458159486,13979.809578464814,100230.10562730192,0.0,0.0,0.0,3760.136655863845,17359.95385091778,61272.51771980923,3.0,11.0,43.0,1,1,1,0,313810,336935.97
95,111,2.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,41.0,138.0,244.0,9.0,48.0,90.0,1.0,13.0,30.0,12.0,42.0,73.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4085.921616729383,16771.089697111387,0.0,0.0,0.0,3374.4493969916666,13348.574328049534,27801.38481472036,5.0,16.0,43.0,1,1,1,0,419800,387516.78
96,111,2.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,41.0,138.0,244.0,9.0,48.0,90.0,1.0,13.0,30.0,12.0,42.0,73.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4085.921616729383,16771.089697111387,0.0,0.0,0.0,3374.4493969916666,13348.574328049534,27801.38481472036,5.0,16.0,43.0,1,1,1,0,418185,387516.78
97,111,2.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,41.0,138.0,244.0,9.0,48.0,90.0,1.0,13.0,30.0,12.0,42.0,73.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4085.921616729383,16771.089697111387,0.0,0.0,0.0,3374.4493969916666,13348.574328049534,27801.38481472036,5.0,16.0,43.0,1,1,1,0,424694,387516.78
98,111,40.0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,54.0,124.0,222.0,22.0,48.0,94.0,5.0,10.0,28.0,20.0,43.0,68.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2.0,3.0,4.0,0.0,0.0,0.0,270.23906389567986,2328.047702712694,107738.92879490116,0.0,0.0,6020.544638011215,726.5334909513579,14180.898703209004,33097.04333472242,2.0,20.0,47.0,1,1,1,0,292547,328007.12
99,111,34.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,24.0,71.0,159.0,20.0,45.0,78.0,4.0,16.0,21.0,7.0,26.0,66.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.0,2.0,9.0,0.0,0.0,0.0,50528.082227364524,137732.36043968468,199050.70235987904,5762.711274357927,6020.544638011215,6020.544638011215,5060.260905316257,15623.745151113586,54256.10284292612,8.0,22.0,47.0,0,1,1,0,340554,346387.62
100,111,44.0,0,4,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,8.0,21.0,50.0,3.0,11.0,30.0,1.0,4.0,11.0,1.0,10.0,25.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,4.0,6.0,0.0,0.0,0.0,2696.3935607700914,69583.69919760674,176806.23349264875,0.0,0.0,0.0,3660.178375704659,20274.547184577783,43813.35363755656,2.0,16.0,40.0,0,0,1,0,242862,238383.58
101,111,1.0,1,2,2,2,1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,43.0,78.0,5.0,21.0,55.0,2.0,8.0,14.0,2.0,17.0,35.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,3.0,7.0,0.0,0.0,0.0,3692.2512916246255,72793.1062514247,185931.6710268502,0.0,0.0,0.0,0.0,10800.054836510795,28111.39336264583,3.0,20.0,48.0,0,1,1,0,484095,433715.75
102,111,44.0,0,4,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,20.0,34.0,3.0,16.0,28.0,3.0,12.0,16.0,3.0,13.0,29.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,2.0,4.0,7.0,0.0,0.0,2804.5968678249906,27066.843323416422,162029.2680847189,268114.7968144882,0.0,0.0,0.0,4923.824915837445,16115.041131013886,44045.62781072863,6.0,20.0,36.0,0,1,1,0,233077,187448.78
103,111,36.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3.0,22.0,83.0,5.0,12.0,43.0,1.0,3.0,11.0,4.0,10.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,6892.56726802806,103960.68485904705,229009.460425798,0.0,0.0,0.0,620.9647047728315,36921.57378428776,54821.32634029909,6.0,13.0,45.0,0,1,1,0,291746,309479.8
104,111,2.0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,41.0,138.0,244.0,9.0,48.0,90.0,1.0,13.0,30.0,12.0,42.0,73.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4085.921616729383,16771.089697111387,0.0,0.0,0.0,3374.4493969916666,13348.574328049534,27801.38481472036,5.0,16.0,43.0,1,1,1,0,499371,404854.7
105,111,39.0,0,0,0,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,47.0,118.0,185.0,20.0,45.0,75.0,6.0,16.0,28.0,12.0,28.0,53.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,5.0,0.0,0.0,0.0,10353.800389912898,21937.052992459227,40212.41694411307,0.0,0.0,0.0,3956.538418480458,11017.609905109235,42138.94685216152,7.0,21.0,58.0,1,1,1,0,295366,260035.38
106,111,3.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,28.0,58.0,4.0,20.0,52.0,3.0,10.0,21.0,3.0,20.0,40.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1.0,1.0,7.0,0.0,0.0,0.0,8249.80371437033,18125.03630247308,42587.95921559575,0.0,0.0,0.0,7999.483399556555,29007.183636544145,62855.85307450879,5.0,26.0,46.0,0,1,1,0,357296,366074.38
107,111,39.0,0,3,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,26.0,108.0,189.0,15.0,42.0,77.0,4.0,17.0,22.0,10.0,23.0,41.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0.0,1.0,4.0,0.0,0.0,0.0,1237.0207207621256,22157.96963310282,38925.22297566461,0.0,0.0,0.0,2731.161405624718,19924.122880767314,42527.68645275029,6.0,23.0,49.0,1,1,1,0,250442,199575.67
108,111,49.0,0,1,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,54.0,128.0,204.0,18.0,48.0,76.0,8.0,13.0,34.0,12.0,30.0,59.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,2.0,8.0,0.0,0.0,0.0,10375.323636572666,19746.133104937704,35519.53898202218,0.0,0.0,0.0,1417.1342553846196,15966.249617758109,36924.8391776896,6.0,24.0,52.0,1,1,1,0,343778,308543.22
109,111,46.0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7.0,34.0,67.0,5.0,20.0,45.0,2.0,8.0,14.0,1.0,12.0,28.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,4.0,9.0,0.0,0.0,0.0,368.26546764010106,19763.35376386766,38176.879247792,0.0,0.0,0.0,6010.149565931408,6093.53958993062,31897.03185383507,5.0,22.0,52.0,0,1,1,0,238923,249996.77
110,111,37.0,0,3,2,1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,10.0,40.0,86.0,7.0,34.0,66.0,4.0,9.0,27.0,8.0,28.0,48.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,1.0,2.0,6.0,0.0,0.0,0.0,4381.40681227372,21787.050246638235,51811.27275412915,0.0,0.0,0.0,2038.389609848888,18485.72901942372,49870.43284792968,0.0,21.0,45.0,0,1,1,0,261599,242632.86
111,111,45.0,0,2,2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,19.0,65.0,122.0,9.0,37.0,75.0,3.0,21.0,33.0,8.0,28.0,58.0,2.0,6.0,7.0,2.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4.0,8.0,14.0,0.0,0.0,0.0,4803.976370578527,8304.676349435756,61968.30457866516,0.0,0.0,3789.445667653264,79.08621357939148,16934.793453642862,28779.730968135224,6.0,22.0,47.0,1,1,1,0,352065,299994.62
112,111,35.0,1,3,2,2,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,20.0,43.0,0.0,13.0,37.0,1.0,8.0,19.0,3.0,15.0,32.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1.0,3.0,6.0,0.0,0.0,0.0,10479.576941859055,18203.66775102005,55206.24178073942,0.0,0.0,0.0,11064.174306512052,41213.31530349986,63696.54039628607,4.0,19.0,48.0,0,0,1,0,198691,236887.25
113,111,36.0,1,4,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,14.0,22.0,36.0,13.0,20.0,27.0,7.0,11.0,16.0,10.0,18.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,5.0,8.0,0.0,0.0,32671.364485388425,3135.6145877335102,80192.42344205003,301544.6502462621,0.0,0.0,0.0,0.0,16206.60837877446,46797.80746681709,2.0,18.0,38.0,0,1,1,0,186742,222845.08
114,111,41.0,0,2,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,6.0,33.0,75.0,5.0,21.0,47.0,2.0,7.0,14.0,5.0,18.0,28.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,2.0,5.0,0.0,0.0,0.0,3206.063237440213,92954.42023050351,192494.7269755792,0.0,0.0,0.0,0.0,20171.62050153037,29662.440575946774,1.0,20.0,47.0,1,1,1,0,272574,251815.45
115,111,45.0,0,3,2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,21.0,148.0,287.0,8.0,56.0,122.0,1.0,17.0,31.0,5.0,31.0,75.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5348.914035381818,28783.92630245624,0.0,0.0,0.0,2236.17962155113,3454.6645081721763,19489.19163857395,8.0,22.0,56.0,0,1,1,0,377923,333649.97
116,111,41.0,0,3,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,10.0,36.0,85.0,6.0,31.0,68.0,2.0,14.0,33.0,4.0,30.0,50.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0.0,1.0,8.0,0.0,0.0,0.0,4921.606733079999,21686.09904460036,46294.67550643047,0.0,0.0,0.0,6440.92713306901,15304.231370763706,47382.21141171635,6.0,24.0,47.0,0,1,1,0,295370,293443.56
117,111,14.0,0,1,0,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,54.0,91.0,6.0,28.0,61.0,3.0,9.0,18.0,2.0,17.0,41.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,2.0,4.0,0.0,0.0,0.0,2915.086480454522,14524.121597455029,211461.8746570937,0.0,0.0,0.0,7774.927340802488,19652.73458684277,67187.27420485334,2.0,13.0,41.0,0,1,1,0,366093,346879.5
118,111,15.0,1,3,2,2,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,11.0,82.0,5.0,10.0,39.0,1.0,3.0,10.0,5.0,9.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,0.0,3.0,0.0,0.0,0.0,21294.0802105754,133888.04940116525,231249.63001255432,0.0,0.0,0.0,4448.232406195742,23568.36008882963,55976.43135616647,8.0,16.0,42.0,1,1,1,0,269651,291120.0
119,111,37.0,0,4,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,11.0,35.0,73.0,10.0,24.0,50.0,2.0,6.0,15.0,5.0,19.0,34.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1.0,1.0,17.0,0.0,0.0,0.0,6040.9023143764325,43458.39130452037,114551.1869132393,0.0,0.0,1924.8279048137576,8925.705216060018,18485.17821911176,29906.07258463318,6.0,24.0,44.0,1,1,1,0,235644,248162.84
