,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
154,107,新北市汐止區新台五路一段179號15樓之3,汐止區,18.0,房地(土地+建物),1071012,0890523,住宅大樓(11層含以上有電梯),3,2,2,,有,105825,False,15,121.65533090000001,25.063155500000004
155,107,新北市汐止區大同路二段322巷16號4樓,汐止區,24.0,房地(土地+建物)+車位,1071020,0831024,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,63153,False,4,121.6562392,25.066419200000002
156,107,新北市金山區仁愛路15之7號十一樓,金山區,2.0,房地(土地+建物)+車位,1070918,1051107,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,57627,False,11,121.63771369999999,25.2193122
157,107,新北市汐止區新台五路二段212號8樓,汐止區,22.0,房地(土地+建物),1071003,0851230,住宅大樓(11層含以上有電梯),3,2,2,,有,64488,False,8,121.66834240000001,25.0666732
158,107,新北市汐止區建成路33號3樓,汐止區,33.0,房地(土地+建物),1070927,0740605,公寓(5樓含以下無電梯),3,2,2,,無,83730,False,3,121.66388579999999,25.0726977
159,107,新北市汐止區連興街128巷7弄10號2樓,汐止區,39.0,房地(土地+建物),1071102,0680919,公寓(5樓含以下無電梯),3,2,2,,無,93853,False,2,121.65333790000001,25.061273300000003
160,107,新北市汐止區林森街73巷21號九樓,汐止區,25.0,房地(土地+建物)+車位,1071022,0820729,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,75976,False,9,121.6236843,25.041250099999996
161,107,新北市萬里區玉田2之13號7樓之7,萬里區,21.0,房地(土地+建物),1071102,0860626,套房(1房1廳1衛),1,1,1,,無,38482,False,7,null,null
162,107,新北市新店區安民街156巷13號十樓,新店區,6.0,房地(土地+建物)+車位,1071025,1010130,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,92121,False,10,121.5174134,24.970139500000005
163,107,新北市新店區安康路二段206巷11號四樓之一,新店區,20.0,房地(土地+建物),1070919,0870311,住宅大樓(11層含以上有電梯),2,2,1,,有,104485,False,4,121.51024679999999,24.959601300000003
164,107,新北市新店區國校路42巷1號四樓,新店區,40.0,房地(土地+建物),1071006,0670928,公寓(5樓含以下無電梯),3,2,1,,無,73650,False,4,121.5381554,24.954222
165,107,新北市新莊區中港路558號十樓,新莊區,11.0,房地(土地+建物)+車位,1071005,0961211,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,109618,False,10,121.4516444,25.052964700000004
166,107,新北市泰山區明志路二段273巷14弄10之2號四樓,泰山區,30.0,房地(土地+建物),1071015,0770725,公寓(5樓含以下無電梯),3,2,2,,無,52879,False,4,121.42751419999999,25.046981799999998
167,107,新北市新莊區四維路217巷9號2樓,新莊區,32.0,房地(土地+建物),1071007,0751114,公寓(5樓含以下無電梯),3,2,2,,無,77723,False,2,121.4224522,25.0197906
168,107,新北市林口區信義路172號八樓之一,林口區,13.0,房地(土地+建物)+車位,1071018,0941130,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,71543,False,8,121.379464,25.080043799999995
169,107,新北市五股區御史路93號三樓,五股區,13.0,房地(土地+建物)+車位,1071018,0941019,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,65938,False,3,121.44036439999998,25.0948089
170,107,新北市林口區文化三路一段555巷96號六樓,林口區,11.0,房地(土地+建物)+車位,1071016,0961228,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,32175,False,6,121.36944229999999,25.0768917
171,107,新北市土城區延和路39巷5號五樓,土城區,37.0,房地(土地+建物),1070921,0701217,公寓(5樓含以下無電梯),6,3,3,,無,129836,False,5,121.46579440000001,24.989574899999997
172,107,新北市土城區清水路234巷16弄19號三樓,土城區,14.0,房地(土地+建物)+車位,1071023,0930513,華廈(10層含以下有電梯),5,3,2,坡道機械,有,106449,False,3,121.461666,24.9818573
173,107,新北市板橋區南雅西路二段180巷42之3號,板橋區,43.0,房地(土地+建物),1071014,0641201,公寓(5樓含以下無電梯),3,1,1,,無,87093,False,1,121.45335599999999,25.013470799999997
174,107,新北市板橋區民享街65巷17之2號,板橋區,40.0,房地(土地+建物),1071026,0671111,公寓(5樓含以下無電梯),3,2,1,,無,101195,False,1,121.47652529999999,25.016108499999998
175,107,新北市板橋區文化路一段33號二樓,板橋區,31.0,房地(土地+建物),1071001,0761228,公寓(5樓含以下無電梯),1,0,1,,無,142305,False,2,121.46026069999999,25.0130217
176,107,新北市土城區明德路一段20巷2弄5號四樓,土城區,36.0,房地(土地+建物),1071007,0710224,公寓(5樓含以下無電梯),3,1,1,,無,77812,False,4,121.46462799999998,24.984977300000004
177,107,新北市土城區明德路二段125號十二樓之一,土城區,24.0,房地(土地+建物),1071018,0830614,住宅大樓(11層含以上有電梯),1,1,1,,有,115811,False,12,121.4498773,24.982167
178,107,新北市板橋區文化路一段360號33樓之1,板橋區,8.0,房地(土地+建物),1070910,0990715,套房(1房1廳1衛),1,1,1,,無,209985,False,33,121.4687999,25.0236277
179,107,新北市土城區中州路30巷19號17樓,土城區,5.0,房地(土地+建物),1071019,1020503,住宅大樓(11層含以上有電梯),2,2,1,,有,82452,False,17,121.413082,24.958500100000002
180,107,新北市土城區德峰街12號,土城區,32.0,房地(土地+建物),1070924,0750428,店面(店鋪),0,1,1,,無,162371,False,1,121.4681969,24.985909600000003
181,107,新北市土城區學享街77之1號四樓,土城區,25.0,房地(土地+建物),1070627,0821230,華廈(10層含以下有電梯),3,2,2,,有,98316,False,4,121.4525765,24.986423
182,107,新北市板橋區館前西路160巷32號,板橋區,55.0,房地(土地+建物),1071015,0520825,透天厝,4,2,2,,無,177632,False,1,121.4522711,25.0092262
183,107,新北市土城區金城路三段207巷8弄5號五樓,土城區,38.0,房地(土地+建物),1071017,0690804,公寓(5樓含以下無電梯),3,2,1,,無,82550,False,5,121.46995419999999,24.990398399999997
184,107,新北市板橋區中山路一段160之16號3樓,板橋區,9.0,房地(土地+建物),1070905,0980427,套房(1房1廳1衛),1,1,1,,無,190541,False,3,121.46667589999998,25.011626099999997
185,107,新北市土城區金城路二段242巷32號9樓,土城區,17.0,房地(土地+建物),1070924,0901228,住宅大樓(11層含以上有電梯),2,2,1,,有,114550,False,9,121.45789299999998,24.9832674
186,107,新北市板橋區信義路116之3號,板橋區,40.0,房地(土地+建物),1071013,0670317,公寓(5樓含以下無電梯),3,3,1,,無,88484,False,1,121.45820110000001,24.992351199999998
187,107,新北市土城區中央路四段165巷11之3號3樓,土城區,35.0,房地(土地+建物),1070819,0721022,公寓(5樓含以下無電梯),2,2,1,,無,76303,False,3,121.41602739999999,24.9560137
