,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
5559,1448,安樂區,房地(土地+建物),基隆市安樂區崇德路10巷26號4樓,40.4,住,,,1020914,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760726,129.04,3,2,1,有,無,2600000,20149,,0.0,0,,RPWPMLOJJIIFFCC87CA,116.96,0.0,12.08,無,,26.0,102,False,4,5,121.72972499999999,25.130282999999995
5560,1449,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷5弄40號5樓　,34.77,住,,,1020902,土地3建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840304,149.66,3,2,2,有,有,5850000,39089,,0.0,0,,RPSNMLNJJIIFFCC17CA,118.3,0.0,9.96,有,,18.0,102,False,5,7,121.71003379999999,25.1408275
5561,1451,安樂區,房地(土地+建物),基隆市安樂區基金一路108之8號6樓,18.26,住,,,1020828,土地2建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810708,96.25,1,1,1,有,有,2300000,23896,,0.0,0,,RPUNMLOLIIIFFCC57CA,61.36,0.0,7.24,有,,21.0,102,False,6,9,121.71615700000001,25.139661
5562,1452,安樂區,房地(土地+建物),基隆市安樂區中和路85巷16號8樓之1,23.31,其他,,,1020912,土地6建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,88.45,4,1,2,有,有,3000000,33917,,0.0,0,,RPSQMLLLIIIFFCC57EA,63.25,0.92,8.58,有,,16.0,102,False,8,11,121.72074620000001,25.1479145
5563,1453,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷11號3樓,32.82,住,,,1020913,土地8建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870302,117.49,3,2,1,有,有,3500000,29790,,0.0,0,,RPWOMLSKIIIFFCC38EA,105.1,0.0,0.0,有,,15.0,102,False,3,6,121.7141127,25.140790199999998
5564,1454,安樂區,房地(土地+建物),基隆市中山區中和路168巷6弄50號5樓,31.81,住,,,1020925,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860902,136.02,3,2,2,有,無,2500000,18380,,0.0,0,,RPUNMLQKIIIFFCC87EA,104.83,0.0,9.83,無,,16.0,102,False,5,5,121.7167472,25.1507069
5565,1456,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄95號3樓,27.71,住,,,1020916,土地33建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,114.22999999999999,3,2,2,有,有,4700000,41145,,0.0,0,,RPROMLQJJIIFFCC67EA,92.16,0.0,8.28,有,,20.0,102,False,3,7,121.70835999999998,25.138776999999994
5566,1457,安樂區,房地(土地+建物),基隆市安樂區樂利三街263巷28之4號,27.79,住,,,1020925,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691224,98.5,3,2,1,有,無,1850000,18782,,0.0,0,,RPUOMLNLIIIFFCC77EA,86.29,0.0,12.21,無,,33.0,102,False,5,5,121.71645,25.127371899999996
5567,1458,安樂區,房地(土地+建物),基隆市中山區中和路168巷6弄28號,39.97,住,,,1020827,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,170.47,2,1,1,有,無,3250000,19064,,0.0,0,,RPTNMLLKIIIFFCC17DA,64.29,85.01,6.23,無,,17.0,102,False,1,5,121.7165679,25.150302999999997
5568,1459,暖暖區,房地(土地+建物),基隆市暖暖區碇內街297號6樓,23.23,住,,,1020824,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,102.88,2,2,2,有,有,2500000,24300,,0.0,0,,RPSQMLLKIIIFFCC37DA,66.07,0.81,7.57,有,,18.0,102,False,6,6,121.75296879999999,25.0894187
5569,1460,安樂區,房地(土地+建物),基隆市安樂區武嶺街311號2樓之6,18.99,住,,,1020815,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850118,88.54,2,2,2,有,無,2800000,31624,,0.0,0,,RPWQMLMLIIIFFCC87CA,65.68,0.0,7.6,有,,17.0,102,False,2,7,121.70760630000001,25.1375483
5570,1461,安樂區,房地(土地+建物),基隆市安樂區安和一街330巷1號16樓,30.33,住,,,1020922,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850705,147.25,3,2,2,有,有,5880000,39932,,0.0,0,,RPTOMLPLIIIFFCC67CA,94.88,0.0,17.06,有,,17.0,102,False,16,16,121.7222879,25.1287964
5571,1462,暖暖區,房地(土地+建物),基隆市暖暖區暖中路87號1樓,59.92,住,,,1020915,土地3建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0650127,57.28,2,1,1,有,無,1100000,19204,,0.0,0,,RPXPMLOJJIIFFCC97CA,57.28,0.0,0.0,無,,37.0,102,False,1,2,121.7378658,25.1067274
5572,1463,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷16之1號4樓,23.96,住,,,1020915,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860605,104.97,3,2,2,有,無,2350000,22387,,0.0,0,,RPRNMLNJJIIFFCC07CA,94.16,0.0,8.85,無,,16.0,102,False,4,5,121.71450619999999,25.1408712
5573,1464,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷190號,92.93,住,,,1020924,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930406,276.26,7,5,6,有,有,12750000,46152,,0.0,0,同時承買二棟建物，現場打通合併使用。,RPOOMLLMIIIFFCC86CA,138.18,30.09,17.13,無,,9.0,102,False,1,3,121.70974419999999,25.141854300000002
5574,1465,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷192號,95.8,住,,,1020924,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930406,285.06,7,5,6,有,有,13250000,46481,,0.0,0,同時承購二棟建物，現場打通合併使用。,RPPOMLLMIIIFFCC96CA,138.18,30.09,17.13,無,,9.0,102,False,1,3,121.70974419999999,25.141854300000002
5575,1466,安樂區,房地(土地+建物),基隆市安樂區基金一路210巷3號4樓,23.76,住,,,1020910,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830912,122.45,3,2,2,有,無,4550000,37158,,0.0,0,,RPOPMLPJJIIFFCC17CA,94.93,0.0,10.75,有,,19.0,102,False,4,6,121.70973709999998,25.1432655
5576,1467,暖暖區,房地(土地+建物),基隆市暖暖區東碇路304號4樓,13.72,住,,,1020925,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840826,85.24000000000001,3,1,2,有,有,3000000,35195,,0.0,0,,RPPOMLOKIIIFFCC07CA,58.47,0.63,9.69,有,,18.0,102,False,4,7,121.7489255,25.0951316
5577,1468,暖暖區,房地(土地+建物),基隆市暖暖區源遠路279之10號8樓,13.69,住,,,1020926,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861216,84.31,3,2,2,有,有,3250000,38548,,0.0,0,,RPWNMLSKIIIFFCC08CA,48.06,0.0,6.14,有,,16.0,102,False,8,10,121.7558897,25.099575899999998
5578,1469,安樂區,房地(土地+建物),基隆市安樂區中和路172號,34.82,住,,,1020901,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0870710,138.82,0,0,0,無,有,5910000,42573,,0.0,0,,RPXNMLSKIIIFFCC18CA,92.88,0.0,5.7,無,,15.0,102,False,1,5,121.7179665,25.149597
5579,1470,暖暖區,房地(土地+建物),基隆市暖暖區暖中路47之2號,37.38,住,,,1020911,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700902,90.15,3,2,1,有,無,1550000,17194,,0.0,0,,RPPPMLQKIIIFFCC37CA,90.15,0.0,0.0,無,,32.0,102,False,3,4,121.73899209999999,25.105883199999997
5580,1471,中山區,房地(土地+建物),基隆市中山區成功二路49號2樓,14.43,商,,,1020906,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850212,125.61000000000001,3,2,2,有,無,6700000,53340,,0.0,0,,RPQNMLTKIIIFFCC57CA,93.46,3.74,11.73,有,,17.0,102,False,2,9,121.73623130000001,25.1297796
5581,1473,信義區,房地(土地+建物),基隆市信義區深澳坑路166之17號7樓之2,6.43,住,,,1020923,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,39.879999999999995,1,1,1,有,有,750000,18806,,0.0,0,,RPUOMLLKIIIFFBC27DA,32.89,1.08,0.0,有,,18.0,102,False,7,10,121.78451,25.126725999999998
5582,1475,安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄5號,27.03,住,,,1020915,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0830505,105.44000000000001,0,0,1,有,有,2200000,20865,,0.0,0,,RPQPMLOKIIIFFCC27CA,86.47,9.71,0.0,無,,19.0,102,False,1,5,121.6907226,25.159909900000002
5583,1476,七堵區,房地(土地+建物)+車位,基隆市七堵區工建路70號9樓之2,12.48,商,,,1020914,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020417,158.85,2,2,1,有,有,7100000,52554,升降機械,36.12,650000,,RPQNMLOKIIIFFCC07CA,74.8,0.0,14.03,有,,0.0,102,False,9,15,121.70175040000001,25.089793199999995
5584,1477,中正區,房地(土地+建物),基隆市中正區中船路112巷30弄21號3樓,16.8,住,,,1020925,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841111,57.07,1,1,1,有,無,1180000,20676,,0.0,0,,RPWNMLPKIIIFFBC67CA,50.69,0.0,4.42,無,,18.0,102,False,3,5,121.7522644,25.138425899999994
5585,1478,中正區,房地(土地+建物)+車位,基隆市中正區觀海街136號15樓,22.39,住,,,1020803,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,154.53,3,2,2,有,有,3500000,22649,坡道平面,41.38,0,,RPPNMLPKIIIFFBC96CA,80.75,0.0,11.69,有,,14.0,102,False,15,16,121.79539310000001,25.1370406
5586,1479,仁愛區,房地(土地+建物),基隆市仁愛區仁二路119巷9之6號,49.88,住,,,1020913,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630511,82.96,3,1,1,有,無,3500000,42189,,0.0,0,含增建或未登記建物。,RPPPMLLKIIIFFBC76CA,82.96,0.0,0.0,無,,39.0,102,False,4,4,121.74814800000001,25.126448
5587,1480,中正區,房地(土地+建物),基隆市中正區平二路19巷2號,39.0,住,,,1020907,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0601230,74.38,1,2,2,有,無,1430000,19226,,0.0,0,,RPQRMLSKIIIFFBC77CA,74.38,0.0,0.0,無,,42.0,102,False,1,2,121.7641448,25.155756399999998
5588,1481,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路109之3號,27.0,住,,,1020904,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0600501,109.95,3,2,1,有,無,3000000,27285,,0.0,0,,RPUNMLOLIIIFFBC47CA,85.81,0.0,24.14,無,,42.0,102,False,4,4,121.750632,25.124668
5589,1482,中正區,房地(土地+建物)+車位,基隆市中正區新豐街466號15樓,23.43,住,,,1020909,土地3建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,148.24,3,2,2,有,有,4500000,30356,坡道平面,0.0,0,,RPRPMLLLIIIFFBC07CA,80.15,0.0,10.64,有,,16.0,102,False,15,17,121.78537389999998,25.1355607
5590,1483,中正區,房地(土地+建物),基隆市中正區漁港三街96號5樓,34.22,住,,,1020816,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720715,90.22,3,2,2,有,有,1200000,13301,,0.0,0,,RPSNMLNLIIIFFBC17CA,80.8,0.0,9.42,無,,30.0,102,False,5,5,121.7967018,25.1421197
5591,1484,信義區,房地(土地+建物)+車位,基隆市信義區東信路63巷37號4樓,20.37,住,,,1020908,土地3建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811013,97.66,2,1,1,有,有,2500000,25602,坡道平面,25.38,0,,RPWQMLSKIIIFFBC28CA,49.69,0.72,8.08,無,,21.0,102,False,4,5,121.76551459999999,25.1263538
5592,1485,中正區,房地(土地+建物),基隆市中正區祥豐街139之2號,29.2,住,,,1020909,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690519,80.88,3,2,1,有,無,2400000,29674,,0.0,0,,RPQOMLOLIIIFFBC17CA,0.0,0.0,0.0,無,,33.0,102,False,3,5,121.7645884,25.142631400000003
5593,1486,中正區,房地(土地+建物),基隆市中正區新豐街162巷69號,62.24,住,,,1020925,土地8建物1車位0,一層，二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980602,164.96,3,2,2,有,有,5730000,34736,,0.0,0,,RPUOMLOLIIIFFBC57CA,108.65,2.24,6.52,有,,4.0,102,False,1,6,121.78421750000001,25.1398017
5594,1487,中正區,房地(土地+建物),基隆市中正區觀海街125號10樓,16.76,住,,,1020918,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,87.83000000000001,2,1,2,有,有,2500000,28464,,0.0,0,,RPPNMLOLIIIFFBC96CA,58.81,0.0,7.17,有,,14.0,102,False,10,14,121.79329870000001,25.1378518
5595,1488,中正區,房地(土地+建物),基隆市中正區新豐街303巷15弄7號5樓,30.64,住,,,1020922,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,112.31,3,2,2,有,無,1800000,16027,,0.0,0,,RPPNMLRLIIIFFBC27CA,78.51,0.0,8.41,無,,17.0,102,False,5,5,121.7886068,25.1337438
5596,1489,信義區,房地(土地+建物),基隆市信義區深澳坑路232之42號,108.3,住,,,1020910,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970307,179.9,4,2,2,有,有,5550000,30850,,0.0,0,,RPQNMLSLIIIFFBC47CA,165.27,0.0,14.25,無,,5.0,102,False,1,4,121.789688,25.124365
5597,1490,中正區,房地(土地+建物)+車位,基隆市中正區觀海街49號9樓,23.69,住,,,1020810,土地2建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,152.86,2,1,1,有,有,3000000,19626,坡道平面,0.0,0,,RPQOMLSLIIIFFBC57CA,80.78,0.0,11.69,有,,14.0,102,False,9,15,121.7945895,25.1383926
5598,1491,仁愛區,建物,基隆市仁愛區南新街186號地下一層,0.0,,,,1020918,土地0建物1車位0,地下一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690118,64.8,2,1,1,有,無,410000,6327,,0.0,0,土地為市有土地,RPQNMLTLIIIFFBC57CA,64.8,0.0,0.0,無,,33.0,102,False,1,4,121.74477619999999,25.123126000000003
5599,1492,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街281巷91之1號,34.33,住,,,1020831,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700324,98.61,4,2,1,有,無,2100000,21296,,0.0,0,,RPOOMLOKIIIFFCC96CA,98.61,0.0,0.0,無,,32.0,102,False,2,4,121.73554370000001,25.098010499999997
5600,1493,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街379巷14號,37.03,住,,,1020915,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701207,94.54,3,2,1,有,無,3030000,32050,,0.0,0,,RPSPMLPKIIIFFCC57CA,82.65,11.89,0.0,無,,32.0,102,False,1,4,121.73608790000002,25.093262499999994
5601,1494,信義區,房地(土地+建物),基隆市信義區教孝街55巷11弄6號,129.46,住,,,1020924,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700916,146.16,4,2,2,有,無,10880000,74439,,0.0,0,,RPPNMLOKIIIFFBC96DA,130.59,15.57,0.0,無,,32.0,102,False,1,2,121.77472540000001,25.138208099999996
5602,1495,中正區,房地(土地+建物),基隆市中正區義二路132號,89.0,商,,,1020917,土地3建物1車位0,全,四層,透天厝,商業用,加強磚造,0520301,284.09,5,2,5,有,無,22000000,77440,,0.0,0,,RPRNMLOKIIIFFBC17DA,284.09,0.0,0.0,無,,50.0,102,False,1,4,121.74685790000001,25.1330974
5603,1496,中正區,房地(土地+建物),基隆市中正區中正路213號2樓之1,15.09,商,,,1020918,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851019,128.74,0,0,0,無,有,4000000,31070,,0.0,0,,RPTNMLPKIIIFFBC47DA,88.49,0.0,9.42,有,,17.0,102,False,2,9,121.7610779,25.143323800000005
5604,1497,中正區,房地(土地+建物)+車位,基隆市中正區新豐街478號11樓,23.43,住,,,1020909,土地3建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,147.0,3,2,2,有,有,4700000,37224,坡道平面,34.17,500000,,RPPQMLSKIIIFFBC67DA,80.15,0.0,10.64,有,,16.0,102,False,11,17,121.7852549,25.1355348
5605,1498,中山區,房地(土地+建物),基隆市中山區德安路116巷53號,143.06,住,,,1020930,土地9建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0951031,269.7,4,2,3,有,有,9200000,34112,,0.0,0,,RPVNMLQKIIIFFCC77CA,219.57,0.0,13.75,無,,7.0,102,False,1,4,121.7243472,25.154479099999996
5606,1499,安樂區,房地(土地+建物),基隆市安樂區安一路333之3號,28.71,住,,,1020916,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720712,106.18,3,1,1,有,無,1900000,17894,,0.0,0,,RPPNMLPKIIIFFCC07CA,100.12,0.0,6.06,無,,30.0,102,False,4,4,121.72851849999999,25.134218499999996
5607,1500,七堵區,房地(土地+建物),基隆市七堵區明德一路20之4號,29.0,商,,,1020809,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740731,128.44,3,2,2,有,無,2800000,21800,,0.0,0,,RPTPMLLJJIIFFCC27CA,119.37,0.0,9.07,無,,28.0,102,False,5,5,121.71808200000001,25.099667
5608,1501,七堵區,房地(土地+建物),基隆市七堵區長安街247巷22號,37.47,,鄉村區,乙種建築用地,1020820,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0860815,115.28,3,2,2,有,無,4000000,34698,,0.0,0,含增建或未登記建物。,RPPNMLOKIIIFFCC07DA,82.78,0.0,11.04,無,,16.0,102,False,1,5,121.69716419999999,25.073489300000002
5609,1502,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷625號4樓,35.04,住,,,1020901,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961218,132.13,3,2,2,有,有,6400000,48437,坡道平面,15.28,0,,RPPNMLLMIIIFFCC07EA,78.08,0.7,7.44,有,,6.0,102,False,4,9,121.71770645,25.121885499999998
5610,1503,安樂區,房地(土地+建物),基隆市安樂區樂利三街8巷43號6樓,15.19,住,,,1020923,土地4建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840504,92.03999999999999,2,2,2,有,有,3460000,37592,,0.0,0,,RPRNMLSJJIIFFCC77EA,66.44,5.66,7.67,有,,18.0,102,False,6,17,121.7186519,25.130295799999995
5611,1504,七堵區,房地(土地+建物),基隆市七堵區泰安路21之4號1樓,11.77,住,,,1020901,土地1建物1車位0,一層,五層,店面(店鋪),商業用,鋼筋混凝土造,0970401,93.03999999999999,0,1,1,有,有,4500000,48366,,0.0,0,,RPVNMLOKIIIFFCC77EA,33.06,0.0,2.56,無,,5.0,102,False,1,5,121.70847400000001,25.089306999999998
5612,1505,安樂區,房地(土地+建物),基隆市中山區中和路168巷9弄41號2樓,22.33,住,,,1020913,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,85.4,3,2,1,有,無,2180000,25527,,0.0,0,,RPUNMLPKIIIFFCC67DA,64.58,0.0,6.65,無,,18.0,102,False,2,5,121.7158109,25.151114399999997
5613,1506,安樂區,房地(土地+建物),基隆市安樂區基金一路150之1號2樓 ，150之2號2樓,18.88,住,,,1020918,土地5建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,116.72,3,2,2,有,有,3090000,26474,,0.0,0,,RPOPMLLLIIIFFCC96DA,71.57,4.2,9.27,有,,15.0,102,False,2,12,121.7118715,25.1405237
5614,1507,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷103號7樓,24.53,住,,,1020830,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840519,112.32000000000001,3,2,2,有,無,4050000,36058,,0.0,0,,RPUNMLLMIIIFFCC47DA,85.53,0.0,9.59,有,,18.0,102,False,7,7,121.70871799999998,25.139345
5615,1508,安樂區,房地(土地+建物),基隆市安樂區中和路168巷15弄30號,54.46,住,,,1020909,土地3建物2車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,209.43,3,1,2,有,無,5400000,25786,,0.0,0,,RPURMLLKJIIFFCC87EA,88.94,94.27,0.0,無,,18.0,102,False,1,5,121.71402619999999,25.1515761
5616,1509,安樂區,房地(土地+建物),基隆市中山區中和路168巷14弄11號5樓,26.85,住,,,1020928,土地4建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840117,103.52,2,1,1,有,有,1500000,14490,,0.0,0,,RPQOMLLMIIIFFCC07CA,77.28,0.0,7.03,無,,18.0,102,False,5,5,121.71398529999999,25.1507081
5617,1510,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷42號4樓,26.46,住,,,1020831,土地4建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820315,120.18,3,2,2,有,有,5060000,42104,,0.0,0,,RPTNMLNJJIIFFCC27CA,81.85,0.0,12.27,有,,20.0,102,False,4,7,121.7091018,25.141570899999998
5618,1511,安樂區,房地(土地+建物),基隆市安樂區新西街124號3樓,19.07,住,,,1020814,土地4建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730526,96.53,3,2,1,有,無,1350000,13985,,0.0,0,,RPQNMLPJJIIFFCC17CA,81.3,0.0,15.23,無,,29.0,102,False,3,5,121.72673599999997,25.140586000000003
5619,1512,七堵區,房地(土地+建物)+車位,基隆市七堵區泰和街27號,89.46,住,,,1020906,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011106,244.01,4,2,2,有,有,10970000,44957,坡道平面,19.94,0,,RPTNMLPJJIIFFCC47CA,198.01,1.04,15.32,無,,1.0,102,False,1,4,121.71129839999999,25.0868801
5620,1513,七堵區,房地(土地+建物),基隆市七堵區南興路146號,2.99,商,,,1020927,土地1建物1車位0,一層，騎樓,十三層,店面(店鋪),商業用,鋼筋混凝土造,0870117,43.0,0,0,0,無,無,3350000,77907,,0.0,0,,RPWOMLNLIIIFFCC77CA,34.15,0.0,0.0,無,,15.0,102,False,1,13,121.7112023,25.096227699999996
5621,1514,安樂區,房地(土地+建物),基隆市安樂區麥金路179之1號5樓,12.48,住,,,1020923,土地8建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,109.38,3,2,2,有,有,5000000,45712,,0.0,0,,RPPOMLPLIIIFFCC27CA,72.5,0.0,11.17,有,,16.0,102,False,5,12,121.71995369999999,25.121228799999994
5622,1515,安樂區,房地(土地+建物),基隆市安樂區武聖街46號,21.0,住,,,1020903,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0790915,86.39999999999999,0,0,0,無,無,2900000,33565,,0.0,0,,RPRNMLRKIIIFFCC47CA,79.44,0.0,0.0,無,,23.0,102,False,1,5,121.69644480000001,25.1581014
5623,1516,安樂區,房地(土地+建物),基隆市安樂區基金一路112巷110弄14之3號4樓,11.82,住,,,1020913,土地4建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851126,81.65,2,2,1,有,有,2000000,24495,,0.0,0,,RPSPMLSKIIIFFCC87CA,63.51,0.0,8.8,有,,17.0,102,False,4,12,121.71521,25.140289999999997
5624,1517,七堵區,房地(土地+建物),基隆市七堵區福一街134巷28號5樓,52.3,住,,,1020912,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790303,123.79,3,3,2,有,有,5500000,44430,,0.0,0,,RPPPMLMLIIIFFCC07CA,107.36,2.22,14.21,無,,23.0,102,False,5,5,121.69574219999998,25.083125799999998
5625,1518,安樂區,房地(土地+建物)+車位,基隆市安樂區基金二路1巷176號14樓,25.12,住,,,1020916,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820107,175.55,4,2,2,有,有,4850000,27627,坡道平面,0.0,0,,RPUOMLMLIIIFFCC47CA,97.31,3.63,10.46,有,,20.0,102,False,14,14,121.701269,25.141907999999997
5626,1519,仁愛區,房地(土地+建物),基隆市仁愛區南榮路117巷11弄6號3樓,25.25,住,,,1020903,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740729,31.65,2,1,1,有,無,600000,18957,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLOLIIIFFBC37DA,29.39,0.0,2.27,無,,28.0,102,False,3,4,121.743555,25.125449
5627,1520,中正區,房地(土地+建物),基隆市中正區新豐街251巷4弄17號,30.73,住,,,1020913,土地1建物1車位0,一層,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000531,62.01,0,0,0,無,有,7000000,112885,,0.0,0,,RPVOMLPKIIIFFBC77DA,57.26,0.0,4.75,無,,2.0,102,False,1,5,121.7886991,25.1361142
5628,1522,中正區,房地(土地+建物),基隆市中正區觀海街135號4樓,16.76,住,,,1020830,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,87.83000000000001,2,1,2,有,有,2220000,25276,,0.0,0,,RPUNMLTLIIIFFBC08DA,58.81,0.0,7.17,有,,14.0,102,False,4,14,121.79329969999998,25.137636800000003
5629,1523,中正區,房地(土地+建物),基隆市中正區新豐街251巷4弄9號,30.73,住,,,1020930,土地1建物1車位0,一層,五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000531,62.01,0,0,0,無,有,7000000,112885,,0.0,0,,RPSNMLLMIIIFFBC17DA,57.26,0.0,4.75,無,,2.0,102,False,1,5,121.7886991,25.1361142
