,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
3336,4158,文山區,房地(土地+建物),台北市文山區景興路202巷17號九樓之3,17.98,商,,,1011002,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811006,138.11,3,2,2,有,無,21000000,152050,,0.0,0,,RPQNMLNLIIHFFAA56CA,88.95,1.83,13.14,有,,20.0,101,False,9,15,121.54317449999999,24.991850600000003
3337,4161,萬華區,房地(土地+建物),台北市萬華區康定路67號2樓,15.91,商,,,1010927,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0720322,110.24000000000001,3,2,2,有,無,12000000,108849,,0.0,0,,RPSRMLRKIIHFFBA57CA,71.72,0.0,29.51,有,,29.0,101,False,2,10,121.50226090000001,25.040819599999995
3338,4162,大同區,房地(土地+建物),台北市大同區民權西路144巷19弄7號4樓,23.94,住,,,1011001,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750403,127.27,3,2,2,有,有,21600000,169714,,0.0,0,,RPQRMLRKIIHFFBA37CA,95.93,0.0,7.23,有,,26.0,101,False,4,7,121.5163319,25.061913600000004
3339,4163,大同區,房地(土地+建物),台北市大同區重慶北路一段22號十二樓之7,8.44,商,,,1010924,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700130,94.11,2,1,1,有,有,13800000,146634,,0.0,0,,RPRNMLTKIIHFFBA27CA,74.18,0.0,9.16,有,,31.0,101,False,12,12,121.5134548,25.050550200000004
3340,4165,萬華區,房地(土地+建物)+車位,台北市萬華區長泰街99號四樓,40.88,住,,,1010928,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001118,231.05,3,2,2,有,無,31000000,134166,坡道平面,0.0,0,,RPUNMLNKJIHFFBA07CA,108.83,3.68,10.59,有,,1.0,101,False,4,12,121.4986702,25.0222938
3341,4166,中正區,房地(土地+建物),台北市中正區忠孝西路一段50號二十五樓之8、10、12,12.64,商,,,1010606,土地1建物3車位0,二十五層,二十七層,辦公商業大樓,商業用,鋼骨混凝土造,0790815,258.65,3,0,3,有,有,60500000,233904,,0.0,0,,RPROMLNKJIHFFBA86CA,146.96,0.0,16.84,無,,22.0,101,False,25,27,121.51583,25.046222000000004
3342,4169,中山區,房地(土地+建物),台北市中山區敬業三路162巷120號五樓,47.09,住,,,1011006,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890628,155.53,3,2,1,有,有,20000000,128596,,0.0,0,,RPSRMLOLIIHFFCA47CA,77.69,0.0,8.1,有,,12.0,101,False,5,12,121.558817,25.077465200000002
3343,4170,中山區,房地(土地+建物),台北市中山區長春路26號6樓之6,5.71,商,,,1010927,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731128,61.449999999999996,0,0,0,無,有,6000000,97648,,0.0,0,,RPPOMLPLIIHFFCA96CA,50.58,0.0,0.0,有,,28.0,101,False,6,12,121.52446189999999,25.054852
3344,4171,中山區,房地(土地+建物),台北市中山區民生東路一段70巷11號5樓之8,5.7,商,,,1011005,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960919,19.060000000000002,1,1,1,有,有,4000000,209833,,0.0,0,,RPWRMLRKIIHFFCA08CA,11.21,0.0,0.0,無,,5.0,101,False,5,7,121.526511,25.0572759
3345,4172,內湖區,房地(土地+建物),台北市內湖區內湖路一段91巷12弄24號三樓,41.04,工,,,1011008,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0701027,56.43,3,1,1,有,無,6020000,106681,,0.0,0,,RPSPMLSKIIHFFCA57CA,48.91,0.0,7.52,無,,31.0,101,False,3,4,121.5629908,25.084414599999995
3346,4173,中山區,房地(土地+建物),台北市中山區林森北路107巷32號5樓,13.02,商,,,1010803,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941004,48.129999999999995,1,1,1,有,有,6050000,125703,,0.0,0,,RPWOMLSKIIHFFCA87CA,30.17,0.0,1.98,有,,7.0,101,False,5,7,121.52612090000001,25.0499496
3347,4174,內湖區,房地(土地+建物)+車位,台北市內湖區文德路90巷36號,30.63,住,,,1011005,土地1建物2車位1,一層,九層,店面(店鋪),商業用,鋼筋混凝土造,0861125,151.29000000000002,0,1,2,有,有,30000000,198294,坡道平面,46.16,0,,RPQOMLSKIIHFFCA27CA,71.36,0.0,9.42,無,,15.0,101,False,1,9,121.5828223,25.0769753
3348,4175,中山區,房地(土地+建物),台北市中山區天祥路8號二樓,6.07,住,,,1010906,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791027,107.89,3,0,1,有,有,18200000,168696,,0.0,0,,RPTOMLMLIIHFFCA07CA,88.64,4.17,9.8,有,,22.0,101,False,2,7,121.5209,25.0607462
3349,4178,中山區,房地(土地+建物),台北市中山區建國北路二段258巷33號,30.86,住,,,1011008,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670422,136.74,0,0,0,無,無,34500000,252304,,0.0,0,,RPQNMLPJJIHFFCA86CA,122.23,14.51,0.0,有,,34.0,101,False,1,7,121.5352429,25.061898300000003
3350,4179,中山區,房地(土地+建物),台北市中山區大直街59號,46.25,住,,,1010904,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660903,137.44,0,0,0,無,無,70000000,509313,,0.0,0,,RPQOMLPJJIHFFCA96CA,126.03,11.41,0.0,無,,35.0,101,False,1,4,121.54643800000001,25.083408
3351,4180,內湖區,房地(土地+建物)+車位,台北市中山區內湖路2段103巷119弄30號7樓,25.74,住,,,1010911,土地2建物1車位1,七層，八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720331,221.6,4,2,2,有,無,27000000,121840,坡道平面,42.77,0,,RPTNMLLMIIHFFCA96CA,148.6,0.0,9.87,有,,29.0,101,False,7,14,121.58174669999998,25.0839444
3352,4181,中山區,房地(土地+建物),台北市中山區吉林路461巷22號五樓,26.77,住,,,1010917,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730822,89.46,3,1,2,有,無,9200000,102839,,0.0,0,,RPTPMLTLIIHFFCA87CA,79.02,1.14,9.3,無,,28.0,101,False,5,5,121.5321177,25.067658499999997
3353,4182,中山區,房地(土地+建物)+車位,台北市中山區樂群三路289號八樓之2,37.6,商,,,1010913,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0981126,170.09,2,1,1,有,有,41000000,241055,坡道機械,0.0,0,,RPOQMLTLIIHFFCA47CA,90.73,5.43,7.37,有,,3.0,101,False,8,10,121.5590319,25.0830608
3354,4183,內湖區,房地(土地+建物),台北市內湖區康樂街136巷3弄2號七樓之3,9.77,商,,,1010920,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870122,64.72,2,1,1,有,有,7350000,113572,,0.0,0,,RPPPMLQKJIHFFCA17CA,44.42,0.49,6.91,有,,14.0,101,False,7,13,121.61877829999999,25.0721207
3355,4184,內湖區,房地(土地+建物)+車位,台北市內湖區安康路142號三樓,246.15,其他,,,1010919,土地1建物2車位10,三層,七層,辦公商業大樓,工業用,鋼筋混凝土造,0860711,1624.71,0,0,0,無,有,120000000,73859,坡道平面,0.0,0,,RPPRMLQKJIHFFCA37CA,554.56,149.7,45.73,無,,15.0,101,False,3,7,121.60014599999998,25.062834900000002
3356,4186,信義區,房地(土地+建物),台北市信義區信安街115巷9號2樓,28.63,住,,,1010923,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680607,95.42,3,2,2,有,無,18000000,188640,,0.0,0,,RPWNMLSKIIHFFDA97DA,86.17,0.0,9.25,無,,33.0,101,False,2,5,121.55652320000002,25.0247338
3357,4187,信義區,房地(土地+建物)+車位,台北市信義區基隆路一段176號13樓,108.2,住,,,1010711,土地2建物2車位1,十三層,十六層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810125,1380.19,0,1,1,有,有,249880000,181047,坡道平面,0.0,0,,RPXNMLSKIIHFFDA08DA,992.3,0.0,80.29,無,,20.0,101,False,13,16,121.56517120000001,25.042932399999994
3358,4188,大安區,房地(土地+建物),台北市大安區大安路一段51巷11號4樓,48.5,商,,,1010828,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0550204,120.68,4,0,4,有,無,30200000,250249,,0.0,0,,RPWNMLMJJIHFFFA57DA,120.68,0.0,0.0,無,,46.0,101,False,4,4,121.54670309999999,25.043166
3359,4189,大安區,房地(土地+建物),台北市大安區溫州街48巷2之1號,25.5,住,,,1010928,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601207,76.61,3,2,1,有,無,17000000,221903,,0.0,0,,RPUNMLTKIIHFFFA08DA,76.61,0.0,0.0,無,,41.0,101,False,2,4,121.5328961,25.021326499999997
3360,4191,大安區,房地(土地+建物),台北市大安區通化街140巷5號4樓,34.77,住,,,1010925,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710403,117.9,3,1,1,有,無,21000000,178113,,0.0,0,,RPVNMLOLIIHFFFA77DA,96.9,0.0,11.88,無,,30.0,101,False,4,5,121.55352060000001,25.0290707
3361,4194,北投區,房地(土地+建物),台北市北投區富貴一路14號5樓,23.03,住,,,1010928,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771118,154.62,4,2,2,有,有,30000000,194028,,0.0,0,,RPVOMLKMIIHFFEA47DA,100.69,0.0,15.54,有,,24.0,101,False,5,7,121.52413170000001,25.114846099999998
3362,4196,大安區,房地(土地+建物),台北市大安區安和路二段65號6樓,15.9,住,,,1010921,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0691016,149.68,4,2,2,有,有,37700000,251870,,0.0,0,,RPUOMLNLIIHFFFA67DA,111.35,0.0,10.28,有,,32.0,101,False,6,12,121.55264199999999,25.0307143
3363,4198,大安區,房地(土地+建物),台北市大安區建國南路一段42號六樓之4,15.52,住,,,1010920,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790515,117.97999999999999,3,2,2,有,有,23600000,200034,,0.0,0,,RPXNMLQKJIHFFFA18DA,85.71,0.0,11.64,有,,22.0,101,False,6,15,121.5362291,25.0440194
3364,4202,信義區,房地(土地+建物),台北市信義區松隆路61號地下層,174.4,住,,,1010928,土地11建物1車位0,地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620918,423.63,0,0,0,無,無,55000000,129830,,0.0,0,,RPQOMLTLIIHFFDA67DA,423.63,0.0,0.0,無,,39.0,101,False,1,4,121.569132,25.044894000000003
3365,4204,內湖區,房地(土地+建物),台北市內湖區東湖路106巷7弄31號四樓,36.0,商,,,1010926,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710719,111.52,3,2,2,有,無,15000000,134505,,0.0,0,,RPPPMLRJJIHFFCA17CA,96.63,0.0,14.89,無,,30.0,101,False,4,5,121.61349039999999,25.068280599999998
3366,4205,中山區,房地(土地+建物),台北市中山區德惠街3巷1號三樓之7,7.95,住,,,1010924,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951229,40.22,1,1,1,有,有,6500000,161592,,0.0,0,,RPPQMLTLIIHFFCA57CA,25.27,1.22,0.0,無,,6.0,101,False,3,7,121.5231105,25.067017999999997
3367,4206,中山區,房地(土地+建物),台北市中山區農安街34號十樓之15,4.29,商,,,1011011,土地1建物1車位0,十層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680412,36.83,0,0,0,無,有,4260000,115671,,0.0,0,,RPSNMLTLIIHFFCA57CA,26.68,0.0,0.0,無,,33.0,101,False,10,10,121.52686329999997,25.064770099999997
3368,4207,中山區,房地(土地+建物),台北市中山區民生東路一段70巷7號二樓之7,6.55,商,,,1010912,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960912,31.8,1,1,1,有,有,5600000,176121,,0.0,0,,RPXNMLKMIIHFFCA27CA,17.01,1.11,1.86,無,,5.0,101,False,2,7,121.52651139999999,25.057418499999997
3369,4209,內湖區,房地(土地+建物),台北市內湖區大湖街131巷2之2號3樓,10.82,商,,,1011003,土地1建物1車位0,三層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960702,50.06,1,1,1,有,有,8300000,165788,,0.0,0,,RPVQMLTKIIHFFCA08CA,28.62,0.65,2.16,無,,5.0,101,False,3,11,121.6009016,25.085464399999996
3370,4210,內湖區,房地(土地+建物),台北市內湖區成功路五段14號14樓,26.44,商,,,1010923,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0840725,151.51,3,2,1,有,有,23000000,151802,,0.0,0,,RPQQMLTKIIHFFCA57CA,90.88,0.0,11.37,有,,17.0,101,False,14,16,121.60118999999999,25.084685999999994
3371,4211,內湖區,房地(土地+建物)+車位,台北市內湖區成功路二段486巷6號四樓,20.61,住,,,1010924,土地2建物2車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870911,173.19,3,2,2,有,有,21210000,122461,坡道平面,0.0,0,,RPRRMLMLIIHFFCA17CA,85.99,3.12,9.34,有,,14.0,101,False,4,12,121.58932100000001,25.073363999999998
3372,4212,內湖區,房地(土地+建物)+車位,台北市內湖區新富街57號7樓,45.97,住,,,1010815,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990209,306.5,4,2,2,有,有,62500000,203912,坡道平面,69.5,0,,RPTPMLMLIIHFFCA17CA,141.92,9.92,14.31,有,,2.0,101,False,7,13,121.58404630000001,25.059221700000002
3373,4213,中山區,房地(土地+建物),台北市中山區新生北路二段74號五樓之10,4.67,住,,,1010828,土地0建物1車位0,五層，陽台,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0610402,35.87,1,1,1,有,有,4300000,119877,,0.0,0,,RPQTMLMLIIHFFCA27CA,35.87,0.0,0.0,無,,40.0,101,False,5,12,121.52789209999997,25.0586572
3374,4214,中山區,房地(土地+建物),台北市中山區八德路二段245號4樓之5,7.84,商,,,1011002,土地2建物1車位0,四層,十二層,其他,商業用,鋼筋混凝土造,0670705,68.14,1,2,1,有,有,12800000,187840,,0.0,0,,RPROMLTKIIHFFCA47CA,52.8,0.0,3.83,無,,34.0,101,False,4,12,121.5408853,25.047001299999998
3375,4215,中山區,房地(土地+建物),台北市中山區建國北路二段9之2號六樓之5,8.03,住,,,1010925,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,61.37,1,2,1,有,有,15400000,250954,,0.0,0,,RPSOMLTKIIHFFCA57CA,36.77,0.62,4.8,有,,6.0,101,False,6,14,121.53723819999999,25.052791199999994
3376,4216,中山區,房地(土地+建物),台北市中山區錦西街4之5號九樓之2,5.36,商,,,1010831,土地2建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711210,48.94,1,0,1,有,有,8000000,163469,,0.0,0,,RPUOMLTKIIHFFCA77CA,32.78,7.11,0.0,有,,30.0,101,False,9,11,121.52240660000001,25.060383299999998
3377,4217,中山區,房地(土地+建物),台北市中山區林森北路119巷20號四樓之8,5.92,住,,,1010929,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950818,23.17,1,1,1,有,無,3875000,167223,,0.0,0,,RPQPMLTKIIHFFCA47CA,13.22,0.59,1.57,有,,6.0,101,False,4,7,121.5259484,25.050481200000004
3378,4218,中山區,房地(土地+建物),台北市中山區長安西路40巷5之3號,29.43,商,,,1010919,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601107,70.43,2,2,1,有,無,14050000,199489,,0.0,0,,RPWNMLTKIIHFFCA87CA,70.43,0.0,0.0,無,,41.0,101,False,4,4,121.52034049999999,25.049500099999996
3379,4219,中山區,房地(土地+建物)+車位,台北市中山區中山北路二段115巷20號4樓,17.03,商,,,1010823,土地2建物2車位1,四層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791019,173.44,3,2,2,有,有,29000000,167196,坡道平面,36.44,0,,RPOOMLTKIIHFFCA17CA,93.26,1.14,12.64,有,,22.0,101,False,4,17,121.52439810000001,25.060770899999998
3380,4220,內湖區,房地(土地+建物)+車位,台北市內湖區新富街166號四樓,54.32,住,,,1011003,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010601,377.75,3,2,4,有,有,73780000,237564,坡道平面,84.86,4200000,,RPQRMLQLIIHFFCA47CA,171.77,7.88,19.64,有,,0.0,101,False,4,14,121.58578059999999,25.0607276
3381,4221,中山區,房地(土地+建物),台北市中山區錦州街326號三樓,35.75,住,,,1011006,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591127,107.42,3,2,1,有,無,16400000,152672,,0.0,0,,RPPPMLQLIIHFFCA17CA,100.28,0.0,7.14,無,,42.0,101,False,3,4,121.5384017,25.060177499999998
3382,4222,內湖區,房地(土地+建物),台北市內湖區內湖路一段737巷27號三樓,23.77,住,,,1010912,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700105,85.39,3,2,1,有,無,10800000,126479,,0.0,0,,RPTRMLOLIIHFFCA57CA,80.33,0.0,5.06,無,,31.0,101,False,3,5,121.57875030000001,25.079552399999997
3383,4223,中山區,房地(土地+建物),台北市中山區新生北路二段40號十二樓之8,3.05,住,,,1010927,土地1建物1車位0,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,35.1,1,0,1,有,有,5350000,152440,,0.0,0,,SPRQMLNLIIHFFCA27CA,18.82,0.81,5.56,有,,16.0,101,False,12,17,121.52721799999999,25.054613600000003
3384,4224,大同區,房地(土地+建物)+車位,台北市大同區哈密街23巷5號四樓之1,50.36,住,,,1011016,土地3建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960523,181.76,3,2,2,有,有,25000000,137542,坡道平面,0.0,0,,RPQNMLOJJIHFFBA66CA,102.1,0.0,10.74,有,,5.0,101,False,4,12,121.51872890000001,25.074370500000004
3385,4225,大同區,房地(土地+建物),台北市大同區華亭街36號二樓之7,4.32,商,,,1010917,土地1建物2車位0,二層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991101,42.3,1,1,1,有,有,7400000,174900,,0.0,0,,RPWQMLKLLHIFFBA57CA,19.23,7.33,0.0,無,,2.0,101,False,2,11,121.51305540000001,25.0534926
3386,4226,大同區,房地(土地+建物),台北市大同區重慶北路三段243巷27號4樓,17.6,住,,,1010905,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690324,64.11,0,1,1,無,無,6100000,95149,,0.0,0,,RPPNMLMLIIHFFBA09CA,52.93,0.0,11.18,無,,32.0,101,False,4,5,121.51527999999999,25.071323000000003
3387,4227,大同區,房地(土地+建物),台北市大同區延平北路四段3號,5.8,住,,,1010919,土地1建物1車位0,一層，騎樓,七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700131,72.94,1,1,1,有,無,11680000,160135,,0.0,0,,RPOOMLKMIIHFFBA98CA,19.76,47.8,0.0,有,,31.0,101,False,1,7,121.5109725,25.0689199
3388,4228,萬華區,房地(土地+建物),台北市萬華區漢口街二段51號五樓之3,3.37,商,,,1010925,土地1建物2車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,43.900000000000006,1,1,1,有,有,7300000,166283,,0.0,0,,RPUOMLTLIIHFFBA77CA,26.54,1.76,0.0,有,,0.0,101,False,5,15,121.5064086,25.0458997
3389,4229,文山區,房地(土地+建物),台北市文山區萬安街46之5號,34.0,住,,,1010915,土地3建物1車位0,一層,七層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0720728,57.67,3,1,2,有,有,9600000,166451,,0.0,0,,RPQOMLMLIIHFFAA56CA,40.48,4.45,0.0,有,,29.0,101,False,1,7,121.5714347,24.999350799999995
3390,4233,文山區,車位,台北市文山區仙岩路22巷7號等房屋地下三層,1.25,住,,,1011011,土地0建物0車位1,地下一層，地下三層,二十層,其他,見使用執照,鋼筋混凝土造,0840411,36.58,0,0,0,有,有,1850000,,坡道平面,36.58,1850000,,RPVOMLSKIIHFFAA57CA,0.0,0.0,0.0,無,,17.0,101,False,1,20,121.5493559,24.998682399999996
3391,4234,文山區,房地(土地+建物)+車位,台北市文山區萬寧街1號十四樓,35.14,住,,,1011003,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860617,149.46,4,2,2,有,無,18000000,120431,坡道平面,39.91,0,,RPSOMLQLIIHFFAA17CA,108.54,2.36,13.57,有,,15.0,101,False,14,16,121.56388849999999,25.0033593
3392,4235,文山區,房地(土地+建物)+車位,台北市文山區政大三街88號5樓,61.58,住,,,1011001,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990702,152.61,3,2,2,有,無,17000000,111394,其他,31.99,0,,RPQRMLRJJIHFFAA27CA,79.4,0.0,0.0,有,,2.0,101,False,5,5,121.5829135,24.9859378
3397,4240,北投區,房地(土地+建物)+車位,台北市北投區中央北路3段40巷34弄18號12樓之2,34.13,住,,,1010829,土地1建物2車位2,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,268.59000000000003,4,2,3,有,有,25600000,113095,坡道平面,65.84,2670000,,RPWNMLSJJIHFFEA97CA,120.62,8.66,9.98,有,,0.0,101,False,12,21,121.48616349999999,25.139688000000003
3398,4241,北投區,房地(土地+建物)+車位,台北市北投區中央北路三段40巷34弄18號19樓,22.46,住,,,1010829,土地1建物2車位1,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,167.03,3,2,2,有,有,16050000,110133,坡道平面,32.92,1280000,,RPOPMLPLIIHFFEA17CA,83.69,0.0,8.79,有,,0.0,101,False,19,21,121.48616349999999,25.139688000000003
3399,4242,北投區,房地(土地+建物)+車位,台北市北投區永興路二段45號二樓,44.13,住,,,1010910,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990420,211.69,4,2,2,有,有,28110000,132791,其他,13.95,0,,RPRNMLSLIIHFFEA57CA,104.83,9.3,11.14,有,,2.0,101,False,2,7,121.50232609999999,25.140316799999997
3400,4243,北投區,房地(土地+建物)+車位,台北市北投區永興路二段45號三樓,44.13,住,,,1010910,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990420,211.69,4,2,2,有,有,27510000,129957,其他,13.95,0,,RPSNMLSLIIHFFEA67CA,104.83,9.3,11.14,有,,2.0,101,False,3,7,121.50232609999999,25.140316799999997
3401,4245,文山區,房地(土地+建物),台北市文山區羅斯福路五段214號8樓之9,9.27,其他,,,1010918,土地3建物1車位0,八層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1001117,59.2,1,1,1,有,有,11840000,200005,,0.0,0,,RPXNMLTLIIHFFAA97DA,37.11,0.0,3.79,無,,1.0,101,False,8,9,121.53856710000001,25.002572699999995
3402,4246,文山區,房地(土地+建物),台北市文山區軍功路105巷2弄12號五樓,30.68,住,,,1010928,土地5建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,95.35,3,1,1,有,有,7450000,78133,,0.0,0,,RPXNMLOLIIHFFAA47DA,71.04,0.0,13.31,無,,31.0,101,False,5,5,121.56852300000001,25.0051613
3403,4247,文山區,房地(土地+建物)+車位,台北市文山區樟新街15巷6號7樓,40.39,住,,,1010819,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790821,171.44,3,2,2,有,無,20330000,118583,坡道平面,0.0,0,,RPUOMLNLIIHFFAA17DA,115.44,4.15,12.62,有,,22.0,101,False,7,11,121.55552870000001,24.979089599999995
3404,4248,文山區,房地(土地+建物),台北市文山區景興路262號12樓,3.78,商,,,1010923,土地1建物1車位0,十二層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981028,43.510000000000005,1,1,1,有,有,6760000,155356,,0.0,0,,RPTPMLTKIIHFFAA67DA,16.51,0.0,9.66,無,,3.0,101,False,12,15,121.5427503,24.9901061
3405,4249,文山區,房地(土地+建物),台北市文山區木新路三段130號5樓,57.6,住,,,1010826,土地3建物1車位0,六層，五層,六層,其他,住家用,鋼筋混凝土造,0781127,255.72,7,4,4,有,有,24500000,95807,,0.0,0,,RPXOMLSKIIHFFAA87DA,159.66,38.35,18.17,無,,23.0,101,False,6,6,121.56182620000001,24.982109
3406,4250,大安區,房地(土地+建物),台北市大安區仁愛路三段143巷52號二樓,30.92,,,,1010907,土地1建物2車位0,二層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710313,105.94,5,0,5,有,有,25150000,237403,,0.0,0,,RPSNMLKKJIHFFFA96CA,78.21,0.0,9.04,無,,30.0,101,False,2,5,121.54292339999999,25.0404213
3407,4251,大安區,房地(土地+建物),台北市大安區復興南路二段193巷27號九樓,21.91,住,,,1011002,土地1建物2車位0,九層,十七層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0740522,113.53,3,2,2,有,有,22800000,200832,,0.0,0,,RPWOMLLMIIHFFFA67CA,77.38,1.8,8.27,有,,27.0,101,False,9,17,121.5447664,25.026016799999997
3408,4252,大安區,房地(土地+建物),台北市大安區信義路三段111巷12號,5.06,住,,,1011008,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0561204,11.1,4,2,2,有,無,3500000,315315,,0.0,0,,RPSNMLLJJIHFFFA96CA,11.1,0.0,0.0,無,,45.0,101,False,1,4,121.5392081,25.0340067
3409,4256,大安區,房地(土地+建物),台北市大安區復興南路一段107巷5弄18號4樓,19.05,住,,,1010919,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710908,94.86999999999999,3,2,2,有,有,26880000,283337,,0.0,0,,RPOOMLTKIIHFFFA47CA,70.3,0.0,12.16,有,,30.0,101,False,4,7,121.5451715,25.044195199999997
3410,4257,萬華區,房地(土地+建物),台北市萬華區和平西路三段327之3號,26.26,住,,,1010920,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0600908,85.38,3,2,1,有,無,6700000,78473,,0.0,0,,RPWNMLQLIIHFFBA67DA,80.95,0.0,4.43,無,,41.0,101,False,4,4,121.49288829999999,25.0356505
