,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
588,628,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1號4樓,28.44,住,,,1080429,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,130.81,2,2,1,有,有,6500000,59380,升降平面,39.87,1100000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪,RPOOMLKLKHPFFCC47CA,53.29,0.0,6.59,有,,0.0,108,False,4,7,121.7096289,25.080643499999997
589,629,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1號5樓,28.44,住,,,1080507,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,130.81,2,2,1,有,有,6700000,61579,升降平面,39.87,1100000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪3權利人共2人,RPPOMLKLKHPFFCC57CA,53.29,0.0,6.59,有,,0.0,108,False,5,7,121.7096289,25.080643499999997
590,630,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1號6樓,28.44,住,,,1080422,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,130.81,2,2,1,有,有,6600000,58280,升降平面,39.87,1300000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪,RPQOMLKLKHPFFCC67CA,53.29,0.0,6.59,有,,0.0,108,False,6,7,121.7096289,25.080643499999997
591,631,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1號7樓,28.44,住,,,1080429,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,130.81,2,2,1,有,有,6370000,57950,升降平面,39.87,1100000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪3權利人共2人,RPROMLKLKHPFFCC77CA,53.29,0.0,6.59,有,,0.0,108,False,7,7,121.7096289,25.080643499999997
592,632,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1之3號6樓,31.47,住,,,1080603,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,140.1,2,2,1,有,有,6700000,55871,升降平面,39.87,1100000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪,RPSOMLKLKHPFFCC87CA,61.89,0.0,4.07,有,,0.0,108,False,6,7,121.71015680000001,25.0796179
593,633,七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路1之3號7樓,31.47,住,,,1080604,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,140.1,2,2,1,有,有,6800000,56869,升降平面,39.87,1100000,1買賣私契由賣方提供地政士僅受託登記2含車位面積4.22坪及車位公設面積7.84坪合計12.06坪,RPTOMLKLKHPFFCC97CA,61.89,0.0,4.07,有,,0.0,108,False,7,7,121.71015680000001,25.0796179
594,634,暖暖區,房地(土地+建物),基隆市暖暖區碇內街266號2樓,14.93,住,,,1081217,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,74.95,2,1,1,有,有,2300000,30687,,0.0,0,,RPTNMLKMKIOFFCC08DA,48.01,0.0,8.05,有,,23.0,108,False,2,10,121.75273829999999,25.089853899999998
595,635,七堵區,房地(土地+建物),基隆市七堵區泰安路1之1號7樓,26.42,住,,,1080610,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,84.89,2,2,1,有,有,4700000,55366,,0.0,0,,RPQPMLKLJHPFFCC67CA,52.81,0.0,3.04,有,,0.0,108,False,7,7,121.71015680000001,25.0796179
596,636,七堵區,房地(土地+建物),基隆市七堵區泰安路1之3號4樓,31.08,住,,,1080429,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080925,100.22999999999999,2,2,1,有,有,5790000,57767,,0.0,0,,RPXPMLKLJHPFFCC38CA,61.89,0.0,4.07,有,,0.0,108,False,4,7,121.71015680000001,25.0796179
597,637,七堵區,房地(土地+建物),基隆市七堵區崇信街21巷5之1號,34.75,住,,,1081126,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620821,64.67,3,2,1,有,無,4100000,63399,,0.0,0,,RPTPMLPKJHPFFCC38CA,64.67,0.0,0.0,無,,46.0,108,False,2,4,121.712588,25.098146099999997
598,638,安樂區,房地(土地+建物),基隆市安樂區安和一街330巷7之3號3樓,28.57,住,,,1081124,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850705,138.72,4,2,2,有,有,6600000,47578,,0.0,0,,RPPNMLQKJHPFFCC87CA,94.88,0.0,10.81,有,,23.0,108,False,3,16,121.72357679999999,25.129114099999995
599,639,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街570巷102號,37.53,住,,,1081124,土地1建物1車位0,一層，騎樓，停車場,四層,店面(店鋪),商業用,鋼筋混凝土造,0710709,85.8,0,0,0,無,無,5300000,61772,,0.0,0,,RPRPMLPKJHPFFCC18CA,79.3,6.5,0.0,無,,37.0,108,False,1,4,121.73826899999999,25.091084999999996
600,640,安樂區,房地(土地+建物),基隆市安樂區安一路176巷20號底層,48.9,住,,,1081202,土地3建物1車位0,地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690212,78.68,3,2,1,有,無,1050000,13345,,0.0,0,,RPVNMLSJJHPFFCC58CA,78.68,0.0,0.0,無,,39.0,108,False,1,4,121.732153,25.133324
601,641,安樂區,建物,基隆市安樂區樂利三街229巷6之3號及8之3號,0.0,,,,1081119,土地0建物2車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,176.62,4,3,2,有,無,3900000,22081,,0.0,0,含增建或未登記建物。；,RPVOMLKKJHPFFCC97CA,153.24,0.0,23.38,無,,38.0,108,False,4,5,121.71500499999998,25.126779000000003
602,642,安樂區,房地(土地+建物),基隆市安樂區中和路168巷5弄28號,22.4,住,,,1081121,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,92.26,3,1,1,有,無,4100000,44440,,0.0,0,,RPOOMLRLKIOFFCC18CA,69.82,7.62,0.04,無,,22.0,108,False,1,5,121.71684459999999,25.150258200000003
603,643,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利三街263巷79號4樓,35.85,住,,,1081029,土地3建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810528,156.01999999999998,4,2,2,有,有,4600000,29483,坡道平面,0.0,0,含增建或未登記建物。；,RPRNMLKMKIOFFCC77CA,121.16,18.92,11.71,無,,27.0,108,False,5,5,121.717491,25.127727999999994
604,644,七堵區,房地(土地+建物),基隆市七堵區崇智街35巷8之3號,23.75,住,,,1081127,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640802,59.85,5,0,5,有,無,3200000,53467,,0.0,0,含五樓增建之建物,RPRNMLNJJHPFFCC67CA,59.85,0.0,0.0,無,,44.0,108,False,4,4,121.71287799999999,25.099978
605,645,仁愛區,房地(土地+建物),基隆市仁愛區仁三路24號3樓之3，仁三路24號3樓之5,38.05,商,,,1081126,土地4建物2車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750612,237.74,7,0,7,有,無,16100000,67721,,0.0,0,,RPSOMLMLJHPFFBC87CA,0.0,0.0,0.0,有,,33.0,108,False,3,7,121.74419099999999,25.128180000000004
606,646,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路11巷18弄1號,102.0,其他,,,1081213,土地2建物1車位0,全,二層,透天厝,住家用,磚造,0210101,127.07,3,2,2,有,無,6500000,51153,,0.0,0,含增建或未登記建物。；,RPXNMLOKJHPFFBC38CA,127.07,0.0,0.0,無,,87.0,108,False,1,2,121.7516165,25.1275169
607,647,仁愛區,房地(土地+建物),基隆市仁愛區愛三路45號,10.0,商,,,1081129,土地2建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,加強磚造,0501001,48.0,0,0,0,無,無,26000000,541667,,0.0,0,,RPOOMLSJJHPFFBC87CA,48.0,0.0,0.0,無,,58.0,108,False,1,5,121.7423993,25.128251000000002
608,648,信義區,房地(土地+建物),基隆市信義區福民街55巷8號5樓,24.35,住,,,1081203,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850513,114.24000000000001,3,2,2,有,有,3700000,32388,,0.0,0,,RPWOMLQJJHPFFBC48CA,87.91,0.9,10.22,有,,23.0,108,False,5,6,121.7760683,25.1324333
609,649,信義區,房地(土地+建物),基隆市信義區教忠街40巷21號,83.56,住,,,1081104,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960227,222.84,5,2,2,有,無,13000000,58338,,0.0,0,,RPRNMLOJJHPFFBC67CA,199.8,0.0,23.04,無,,12.0,108,False,1,5,121.77795849999998,25.134153999999995
610,650,中正區,房地(土地+建物),基隆市中正區新豐街350號5樓,20.37,住,,,1081130,土地2建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,112.50999999999999,3,2,2,有,有,4000000,35552,,0.0,0,,RPRNMLRLKIOFFBC28CA,86.47,0.0,9.25,有,,23.0,108,False,5,15,121.7868927,25.135931799999998
611,651,中正區,房地(土地+建物),基隆市中正區立德路51號,32.8,住,,,1081126,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781218,171.63,3,2,2,有,無,6000000,34959,,0.0,0,,RPOQMLRLKIOFFBC28CA,129.92,41.71,0.0,無,,30.0,108,False,1,5,121.76898650000001,25.144389000000007
612,652,中正區,房地(土地+建物),基隆市中正區新豐街303巷19弄14號5樓,31.86,住,,,1081101,土地4建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,106.28,3,2,1,有,無,3200000,30109,,0.0,0,,RPQQMLRLKIOFFBC48CA,73.46,0.04,7.54,無,,23.0,108,False,5,5,121.7888059,25.1334275
613,653,信義區,房地(土地+建物),基隆市信義區深澳坑路6巷264號4樓,34.11,住,,,1081129,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0881006,121.74,3,2,2,有,無,3700000,30393,,0.0,0,,RPPOMLLMKIOFFBC67CA,109.12,0.0,7.85,無,,20.0,108,False,4,5,121.7767554,25.133101299999996
614,654,中正區,房地(土地+建物),基隆市中正區祥豐街3號2樓,29.8,商,,,1081025,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850201,104.44,3,1,1,有,無,3850000,36863,,0.0,0,,RPROMLLMKIOFFBC87CA,93.45,0.0,8.75,無,,23.0,108,False,2,5,121.76081169999999,25.141814399999998
615,655,信義區,房地(土地+建物)+車位,基隆市信義區信二路234巷12號,38.72,住,,,1081110,土地1建物1車位1,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830620,155.63,3,2,2,有,無,13800000,88672,坡道平面,0.0,0,,RPTOMLKMKIOFFBC97CA,109.54,9.71,0.0,無,,25.0,108,False,1,5,121.7519248,25.1301167
616,656,信義區,房地(土地+建物),基隆市信義區正信路227巷23弄8號4樓,7.95,住,,,1081209,土地6建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860607,32.17,1,1,1,有,有,1100000,34193,,0.0,0,,RPQNMLLMKIOFFBC67CA,21.55,0.0,2.76,有,,22.0,108,False,4,6,121.7645008,25.1346494
617,657,信義區,房地(土地+建物),基隆市信義區深澳坑路2巷11號12樓,22.46,住,,,1081217,土地4建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,128.66,3,2,2,有,有,4290000,33344,,0.0,0,,RPWQMLRLKIOFFBC09CA,102.3,0.16,13.75,有,,23.0,108,False,12,16,121.7709796,25.1366308
618,658,信義區,房地(土地+建物)+車位,基隆市信義區深溪路134號,136.58,住,,,1081123,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0961017,217.65,4,3,3,有,有,14270000,65564,一樓平面,0.0,0,含增建或未登記建物。；,RPXPMLRLKIOFFBC09CA,190.4,2.12,25.13,無,,12.0,108,False,1,4,121.782791,25.1338771
619,660,仁愛區,建物,基隆市仁愛區愛一路51之3號,0.0,,,,1081211,土地0建物1車位0,,四層,公寓(5樓含以下無電梯),,,0671124,49.790000000000006,1,1,1,有,無,800000,16067,,0.0,0,,RPPNMLLJJHPFFBC17CA,38.95,0.0,0.0,無,,41.0,108,False,1,4,121.7416346,25.130111199999998
620,661,仁愛區,房地(土地+建物),基隆市仁愛區愛三路45號2樓,10.0,商,,,1081129,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0501001,48.0,0,0,0,無,無,2750000,57292,,0.0,0,,RPPOMLSJJHPFFBC97CA,48.0,0.0,0.0,無,,58.0,108,False,2,5,121.7423993,25.128251000000002
621,662,仁愛區,房地(土地+建物),基隆市仁愛區愛三路45號3樓,30.0,商,,,1081129,土地2建物3車位0,三層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0501001,132.0,4,2,4,有,無,8250000,62500,,0.0,0,,RPQOMLSJJHPFFBC08CA,132.0,0.0,0.0,無,,58.0,108,False,3,5,121.7423993,25.128251000000002
622,663,仁愛區,房地(土地+建物),基隆市仁愛區孝二路46巷6號,54.0,商,,,1081022,土地1建物1車位0,一層,一層,店面(店鋪),住家用,磚造,0500901,52.5,0,0,0,無,無,6000000,114286,,0.0,0,,RPUNMLSJJHPFFBC38CA,52.5,0.0,0.0,無,,58.0,108,False,1,1,121.74028999999999,25.129110999999998
623,664,信義區,房地(土地+建物),基隆市信義區深溪路36巷56號2樓,28.02,住,,,1081203,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840525,124.41,4,2,2,有,有,4300000,34563,,0.0,0,,RPUNMLTJJHPFFBC48CA,101.45,0.0,10.03,有,,24.0,108,False,2,7,121.78306249999999,25.131894000000003
624,665,中正區,房地(土地+建物),基隆市中正區調和街298號三樓,32.65,住,,,1081016,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,136.88,3,2,1,有,有,7640000,55815,,0.0,0,,RPVNMLNKJHPFFBC08CA,80.34,5.09,7.92,有,,0.0,108,False,3,14,121.79927959999999,25.1275609
625,666,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街246巷137之2號,44.21,住,,,1081203,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701008,82.1,3,2,1,有,無,4150000,50548,,0.0,0,,RPSOMLLMKIOFFCC08CA,69.06,0.0,9.96,無,,38.0,108,False,3,4,121.73507579999999,25.099792699999995
626,668,中山區,房地(土地+建物),基隆市中山區西定路423巷41之1號,38.0,住,,,1081209,土地2建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0601230,47.32,2,1,1,有,無,2200000,46492,,0.0,0,,RPQNMLLJJHPFFCC37CA,47.32,0.0,0.0,無,,48.0,108,False,2,2,121.72727189999999,25.140471899999998
627,669,安樂區,房地(土地+建物),基隆市安樂區基金一路108之2號5樓,19.98,住,,,1081217,土地2建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810708,107.15,3,2,2,有,有,3500000,32664,,0.0,0,,RPWNMLKMKIOFFCC28CA,64.0,0.0,9.79,有,,27.0,108,False,5,9,121.71615700000001,25.139661
628,670,七堵區,房地(土地+建物),基隆市七堵區福一街185號及187號,48.76,住,,,1081128,土地1建物2車位0,一層，騎樓，停車場,五層,店面(店鋪),住商用,鋼筋混凝土造,0730629,171.17,0,0,0,無,無,16300000,95227,,0.0,0,含增建或未登記建物。；,RPXNMLLMKIOFFCC48CA,166.49,4.68,0.0,無,,35.0,108,False,1,5,121.69434,25.0857725
629,671,安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷17號4樓,38.17,住,,,1081130,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840821,174.67,4,2,2,有,有,6500000,37213,坡道平面,0.0,0,,RPRNMLQJJHPFFCC97CA,112.87,0.0,13.7,有,,24.0,108,False,4,7,121.7156825,25.120062599999997
630,672,中山區,房地(土地+建物),基隆市中山區西定路263之1號,14.6,住,,,1081209,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710820,62.22,3,2,1,有,無,3060000,49180,,0.0,0,,RPQNMLOJJHPFFCC67CA,58.3,0.0,3.92,無,,37.0,108,False,2,5,121.73189800000002,25.137158
631,673,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街570巷102之1號,37.53,住,,,1081124,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710709,85.8,3,1,1,有,無,3200000,37296,,0.0,0,,RPSPMLPKJHPFFCC28CA,79.3,0.0,6.5,無,,37.0,108,False,2,4,121.73826899999999,25.091084999999996
632,674,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街16巷30之1號2樓,41.98,住,,,1081025,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071203,158.82,3,2,2,有,有,9500000,59816,,0.0,0,,RPTNMLQJJHPFFCC38EA,94.03,4.28,8.22,有,,1.0,108,False,2,7,121.7375545,25.1017812
633,677,安樂區,房地(土地+建物),基隆市安樂區麥金路231之10號,32.52,住,,,1081009,土地3建物1車位0,一層,二十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050124,91.19999999999999,0,0,0,無,有,25400000,278509,,0.0,0,,RPVNMLLLKHPFFCC18CA,58.98,0.0,0.0,無,,3.0,108,False,1,22,121.7212069,25.122246499999996
634,678,安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄34號4樓,32.64,其他,,,1081130,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,129.35,3,2,2,有,有,3700000,28605,,0.0,0,,RPSNMLRKJHPFFCC28CA,97.51,3.36,8.83,無,,25.0,108,False,4,5,121.69073659999998,25.1598566
635,679,暖暖區,房地(土地+建物),基隆市暖暖區八堵路159之9號4樓,32.2,住,,,1081129,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1021129,95.52000000000001,2,2,1,有,有,6200000,64908,,0.0,0,,RPROMLKKJHPFFCC57CA,62.84,0.0,6.92,有,,6.0,108,False,4,7,121.72797890000001,25.107375199999996
636,680,七堵區,房地(土地+建物),基隆市七堵區大德路75號3樓,29.9,住,,,1081130,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810704,97.74,3,1,2,有,無,4000000,40925,,0.0,0,權利人二人。本案為親友間之交易,RPUOMLTJJHPFFCC68CA,87.29,0.0,9.1,無,,27.0,108,False,3,5,121.6918038,25.083363799999997
637,681,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷212號,87.36,住,,,1081119,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0930512,241.84,3,3,3,有,有,13600000,56236,坡道平面,0.0,0,含增建或未登記建物。；,RPOOMLLMKIOFFCC67CA,122.87,27.96,22.95,無,,15.0,108,False,1,3,121.70974419999999,25.141854300000002
638,682,七堵區,房地(土地+建物),基隆市七堵區明德二路15之52號3樓之1,11.8,住,,,1081127,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,69.63,2,1,1,有,有,3700000,53138,,0.0,0,,RPPOMLLMKIOFFCC77CA,48.47,0.0,7.92,有,,24.0,108,False,3,12,121.70544430000001,25.089333099999998
639,684,安樂區,房地(土地+建物),基隆市安樂區安和一街6巷88之2號,33.88,其他,,,1081110,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690729,72.41,3,2,1,有,無,3000000,41431,,0.0,0,,RPVOMLLMKIOFFCC38CA,72.41,0.0,0.0,無,,39.0,108,False,3,5,121.724226,25.124146999999994
640,685,安樂區,房地(土地+建物),基隆市安樂區基金二路43號2樓,13.27,住,,,1081117,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820518,122.19,3,2,2,有,有,5000000,40920,,0.0,0,,RPVNMLLMKIOFFCC28CA,92.81,1.64,10.34,有,,26.0,108,False,2,12,121.70209210000002,25.144073199999998
641,686,安樂區,房地(土地+建物),基隆市安樂區中和路85巷29號2樓之3,18.32,其他,,,1081210,土地7建物1車位0,二層,十一層,辦公商業大樓,住家用,鋼筋混凝土造,0860508,69.32000000000001,3,2,2,有,有,2900000,41835,,0.0,0,,RPXNMLMJJHPFFCC18CA,48.23,0.9,6.18,無,,22.0,108,False,2,11,121.72201949999999,25.148238499999998
642,687,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷44弄3號3樓,25.83,住,,,1081128,土地1建物1車位0,三層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,86.97,3,2,2,有,無,2580000,29665,,0.0,0,,RPPOMLNKJHPFFBC57CA,73.49,0.0,6.43,無,,24.0,108,False,3,4,121.78449560000001,25.125506199999997
643,688,中正區,房地(土地+建物),基隆市中正區新豐街333巷13號3樓,24.66,住,,,1081022,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840821,119.28,3,2,2,有,有,4390000,36804,,0.0,0,,RPSNMLTJJHPFFBC28CA,91.05,0.48,9.15,有,,24.0,108,False,3,9,121.78491319999999,25.1346724
644,689,中正區,房地(土地+建物),基隆市中正區正義路2巷101號,104.88,住,,,1081127,土地4建物1車位0,一層,一層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790308,135.56,4,2,2,有,無,5350000,39466,,0.0,0,04.含增建或未登記建物。,RPXPMLMJJHPFFBC28CA,95.26,14.36,0.0,無,,29.0,108,False,1,1,121.74995140000001,25.133510899999997
645,690,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路11巷40之2號,16.83,商,,,1081210,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690612,67.99,3,2,1,有,無,3050000,44860,,0.0,0,,RPROMLQJJHPFFBC97CA,67.99,0.0,0.0,無,,39.0,108,False,3,5,121.75229309999999,25.127402599999996
646,691,中正區,房地(土地+建物)+車位,基隆市中正區觀海街23號15樓,23.69,住,,,1081101,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,150.93,3,2,2,有,有,4850000,32134,坡道平面,0.0,0,,RPVNMLRJJHPFFBC38CA,80.78,0.0,11.69,有,,20.0,108,False,15,15,121.79461259999998,25.1387158
647,692,中正區,房地(土地+建物)+車位,基隆市中正區調和街298號五樓之2,43.28,住,,,1081217,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,193.92000000000002,3,2,2,有,有,11500000,59646,坡道平面,17.88,1000000,單獨車位交易。；,RPPNMLRJJHPFFBC77CA,103.57,4.86,11.83,有,,0.0,108,False,5,14,121.79927959999999,25.1275609
648,693,信義區,房地(土地+建物),基隆市信義區深溪路38巷5之6號十樓,27.99,住,,,1081208,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061109,95.15,3,1,1,有,有,5630000,59170,,0.0,0,,RPQNMLOJJHPFFBC57CA,55.42,2.88,4.7,有,,2.0,108,False,10,10,121.78262830000001,25.1321846
649,694,信義區,房地(土地+建物),基隆市信義區孝東路27號8樓,16.13,住,,,1081207,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831222,106.6,3,2,2,有,有,3550000,33302,,0.0,0,,RPWNMLLMKIOFFBC28CA,80.11,0.64,8.96,有,,25.0,108,False,8,10,121.77646439999998,25.1283124
650,695,信義區,房地(土地+建物),基隆市信義區義七路88號5樓,40.92,住,,,1081118,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760730,161.72,5,1,3,有,無,3800000,23497,,0.0,0,,RPXNMLLMKIOFFBC38CA,126.33,0.0,8.35,無,,32.0,108,False,5,5,121.7552911,25.1320239
651,696,信義區,房地(土地+建物),基隆市信義區崇法街135巷3弄12號2樓,98.99,其他,,,1081118,土地14建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831108,115.05999999999999,3,2,2,有,無,3150000,27377,,0.0,0,,RPTOMLLMKIOFFBC08CA,101.56,0.0,11.29,無,,25.0,108,False,2,5,121.7674622,25.1347691
652,697,信義區,房地(土地+建物),基隆市信義區深澳坑路166之17號7樓之2,6.43,住,,,1081018,土地1建物1車位0,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840127,39.879999999999995,1,1,1,有,有,1350000,33852,,0.0,0,,RPWNMLMJJHPFFBC97CA,32.89,1.08,0.0,無,,24.0,108,False,7,10,121.78501440000001,25.126520999999997
653,698,仁愛區,房地(土地+建物),基隆市仁愛區忠三路36號,12.92,商,,,1081116,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731203,57.58,2,1,1,有,無,2880000,50017,,0.0,0,,RPPNMLTLJHPFFBC18CA,57.58,0.0,0.0,無,,35.0,108,False,3,5,121.7394155,25.129464900000002
654,699,信義區,房地(土地+建物)+車位,基隆市信義區深溪路36巷102弄33號2樓　,20.53,住,,,1081208,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860813,117.23,3,2,2,有,有,5100000,43504,坡道平面,0.0,0,,RPUOMLMLJHPFFBC08CA,77.71,0.0,9.05,有,,22.0,108,False,2,7,121.78444590000001,25.132482800000002
655,700,中正區,房地(土地+建物)+車位,基隆市中正區觀海街13號12樓,23.4,住,,,1081128,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,149.76999999999998,3,2,2,有,有,4500000,30046,坡道平面,0.0,0,,RPVOMLMLJHPFFBC18CA,80.69,0.0,10.63,有,,20.0,108,False,12,15,121.79460519999999,25.138848499999998
656,701,信義區,房地(土地+建物),基隆市信義區正信路43號,28.62,住,,,1081127,土地2建物1車位0,一層，防空避難室,六層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0680810,134.51,3,2,2,有,無,7560000,56204,,0.0,0,,RPROMLMJJHPFFBC57CA,134.51,0.0,0.0,無,,40.0,108,False,1,6,121.76077450000001,25.1299641
