,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址,floor,total_floor,lon,lat
3250,458,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街19號6樓,45.79,住,,,1030430,土地2建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800606,198.76000000000002,4,2,2,有,有,7050000,35470,坡道平面,0.0,0,,RPWOMLRLNHJFFCC68CA,124.24,1.87,15.63,有,,23.0,103,False,6,10,121.7548155,25.094455600000003
3251,459,安樂區,房地(土地+建物),基隆市安樂區樂一路54巷4之2號,36.4,住,,,1030413,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701102,98.99,4,2,2,有,無,2800000,28286,,0.0,0,,RPQOMLRLNHJFFCC08CA,98.99,0.0,0.0,無,,33.0,103,False,3,5,121.73378790000001,25.130745500000003
3252,460,安樂區,房地(土地+建物),基隆市安樂區麥金路48號12樓,20.82,住,,,1030416,土地3建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811216,151.74,4,2,2,有,有,7600000,50086,,0.0,0,,RPTNMLRKOHJFFCC28CA,114.52,0.0,12.79,有,,22.0,103,False,12,18,121.7265395,25.116937099999998
3253,461,七堵區,房地(土地+建物),基隆市七堵區東新街73巷64弄24號,50.5,住,,,1030412,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681103,81.23,0,0,0,無,無,2500000,30777,,0.0,0,,RPVOMLLKOHJFFCC18EA,81.23,0.0,0.0,無,,35.0,103,False,1,4,121.72062509999999,25.0959157
3254,462,七堵區,房地(土地+建物),基隆市七堵區泰安路21之21號,22.42,住,,,1030421,土地1建物1車位0,一層，騎樓,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0961116,126.03,0,0,0,無,有,6870000,54511,,0.0,0,,RPTNMLMLNHJFFCC97EA,94.83,0.0,0.0,無,,7.0,103,False,1,9,121.70847400000001,25.089306999999998
3255,463,安樂區,房地(土地+建物),基隆市安樂區樂利三街263巷21弄13號,20.97,住,,,1030421,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700411,68.24,3,2,1,有,無,1650000,24179,,0.0,0,,RPSNMLLLNHJFFCC67DA,0.0,0.0,0.0,無,,33.0,103,False,1,5,121.71623,25.127712999999996
3256,465,中正區,房地(土地+建物),基隆市中正區觀海街45號,15.03,住,,,1030421,土地2建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,71.12,2,1,1,有,有,2200000,30934,,0.0,0,,RPXNMLMLNHJFFBC18DA,50.71,0.0,6.7,有,,15.0,103,False,1,15,121.794593,25.138442599999998
3257,466,中正區,房地(土地+建物),基隆市中正區中正路607號四樓之三,6.41,商,,,1030425,土地1建物1車位0,四層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000520,34.07,1,1,1,有,有,1700000,49897,,0.0,0,室內家具及電氣設備費另計,RPQOMLMKOHJFFBC57DA,20.09,0.0,2.71,無,,3.0,103,False,4,8,121.77099559999999,25.1516767
3258,467,中正區,房地(土地+建物),基隆市中正區祥豐街95號5樓之3,8.65,住,,,1030501,土地3建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880510,41.75,1,1,1,有,有,1330000,31856,,0.0,0,,RPWNMLLLNHJFFBC97DA,28.91,0.0,4.79,無,,15.0,103,False,5,7,121.7639129,25.142200400000004
3259,468,中正區,房地(土地+建物),基隆市中正區觀海街169號9樓,6.07,住,,,1030512,土地2建物1車位0,九層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.22,1,1,1,有,有,1000000,32031,,0.0,0,,RPROMLQJOHJFFBC97DA,20.79,0.0,3.67,無,,15.0,103,False,9,16,121.7934717,25.137037899999996
3260,469,中正區,房地(土地+建物)+車位,基隆市中正區中正路164之10號,18.53,其他,,,1030425,土地1建物1車位1,一層，騎樓，停車場,八層,店面(店鋪),商業用,鋼筋混凝土造,0700326,45.4,0,0,0,無,有,3800000,83700,一樓平面,0.0,0,1.可做店面使用2.有夾層,RPRNMLTKOHJFFBC28DA,45.4,0.0,0.0,無,,33.0,103,False,1,8,121.7523814,25.139168299999994
3261,470,中正區,房地(土地+建物),基隆市中正區中正路318巷9號3樓,27.6,住,,,1030512,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850105,99.2,3,1,1,有,無,2400000,24194,,0.0,0,,RPOOMLNLNHJFFBC47DA,74.78,0.0,9.56,無,,18.0,103,False,3,5,121.76138290000002,25.1422925
3262,471,中正區,房地(土地+建物),基隆市中正區觀海街20號14樓,24.57,住,,,1030507,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,128.98000000000002,4,2,2,有,有,4500000,34889,,0.0,0,,RPTQMLRLNHJFFBC58DA,88.83,0.0,12.71,有,,15.0,103,False,14,16,121.79434760000001,25.1379236
3263,472,暖暖區,房地(土地+建物),基隆市暖暖區碇內街357號4樓,21.12,住,,,1030512,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,93.75,3,2,2,有,有,1700000,18133,,0.0,0,,RPQNMLNLNHJFFCC67DA,61.2,0.81,6.64,有,,19.0,103,False,4,6,121.75295589999999,25.0884959
3264,473,安樂區,房地(土地+建物),基隆市安樂區安和一街6巷97之2號,36.7,住,,,1030514,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690729,72.41,3,2,1,有,無,2600000,35907,,0.0,0,,RPQPMLQLNHJFFCC18DA,72.41,0.0,0.0,無,,34.0,103,False,3,5,121.724399,25.124514999999995
3265,474,中山區,房地(土地+建物),基隆市中山區西定路59號,14.0,商,,,1030402,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,0790419,63.54,0,0,0,無,無,6750000,106232,,0.0,0,含增建或未登記建物。,RPTPMLQLNHJFFCC58EA,53.2,6.6,0.0,無,,24.0,103,False,1,5,121.73511610000001,25.1330843
3266,475,暖暖區,房地(土地+建物)+車位,基隆市暖暖區東碇路348之1號3樓,16.27,住,,,1030418,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860623,113.88,3,2,2,有,有,4000000,35125,坡道機械,0.0,0,,RPTOMLLKOHJFFCC97EA,69.98,1.96,4.37,有,,17.0,103,False,3,9,121.74929539999998,25.0950678
3267,477,七堵區,房地(土地+建物),基隆市七堵區東新街73巷64弄26之1號,39.5,住,,,1030502,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681103,87.59,0,0,0,無,無,2700000,30825,,0.0,0,,RPROMLLKOHJFFCC77EA,87.59,0.0,0.0,無,,35.0,103,False,2,4,121.72070439999999,25.095887800000003
3268,479,暖暖區,房地(土地+建物),基隆市暖暖區碇內街230號5樓,23.89,住,,,1030508,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,110.99,4,2,2,有,無,2320000,20903,,0.0,0,,RPUOMLQKOHJFFCC38CA,72.94,0.69,8.19,有,,18.0,103,False,5,10,121.75297649999999,25.090591099999997
3269,480,七堵區,房地(土地+建物),基隆市七堵區大華一路57巷11號,32.95,住,,,1030429,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720124,83.11,0,0,1,無,無,3450000,41511,,0.0,0,,RPVOMLTKOHJFFCC78CA,83.11,0.0,0.0,無,,31.0,103,False,1,4,121.71669700000001,25.101824999999998
3270,481,中山區,房地(土地+建物),基隆市中山區復興路259巷64號5樓,29.95,住,,,1030428,土地6建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,115.73,5,0,2,有,無,2000000,17282,,0.0,0,,RPPOMLRLNHJFFCC97CA,87.6,0.0,10.16,無,,19.0,103,False,5,5,121.7250795,25.152749099999994
3271,482,暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街188之5號11樓,14.73,商,,,1030423,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020911,148.93,3,2,2,有,有,6250000,41966,坡道平面,0.0,0,,RPVNMLTLNHJFFCC68CA,82.2,0.0,4.61,有,,1.0,103,False,11,14,121.75424419999999,25.0920465
3272,483,安樂區,房地(土地+建物),基隆市安樂區中和路168巷3弄27號5樓,24.65,其他,,,1030415,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860401,101.67,3,2,2,有,無,1800000,17704,,0.0,0,,RPQNMLOJOHJFFCC57CA,74.8,0.0,7.59,無,,17.0,103,False,5,5,121.7170101,25.150193899999994
3273,484,中山區,房地(土地+建物),基隆市安樂區復興路230巷67之2號,24.46,住,,,1030502,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680807,72.24,2,2,1,有,無,2200000,30454,,0.0,0,,RPWNMLKKOHJFFCC87CA,72.24,0.0,0.0,無,,35.0,103,False,3,3,121.7259643,25.148400900000002
3274,485,安樂區,房地(土地+建物),基隆市安樂區基金一路121巷40之2號4樓,19.23,住,,,1030426,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,57.76,2,1,1,有,有,1770000,30644,,0.0,0,,RPRNMLNLNHJFFCC67CA,43.77,0.0,3.8,無,,18.0,103,False,4,5,121.71760259999998,25.1368527
3275,486,安樂區,房地(土地+建物),基隆市安樂區新西街147之1號,17.06,住,,,1030507,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681115,43.12,2,1,1,有,無,1200000,27829,,0.0,0,含增建或未登記建物。,RPQNMLQLNHJFFCC87CA,43.12,0.0,0.0,無,,35.0,103,False,2,4,121.726283,25.141013899999997
3276,487,暖暖區,房地(土地+建物),基隆市暖暖區金華街267號9樓之10,8.24,住,,,1030425,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850105,35.239999999999995,1,1,1,有,有,1100000,31215,,0.0,0,,RPWNMLMLNHJFFCC08CA,13.07,0.0,4.51,有,,18.0,103,False,9,11,121.72734399999999,25.108244999999993
3277,488,暖暖區,房地(土地+建物),基隆市暖暖區源遠路277巷27號4樓,17.18,商,,,1030425,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850212,68.6,3,2,2,有,有,2700000,39359,,0.0,0,,RPXNMLMLNHJFFCC18CA,51.28,0.0,2.37,有,,18.0,103,False,4,5,121.75560150000001,25.0995201
3278,489,中正區,房地(土地+建物),基隆市中正區正榮街77巷22號,134.32,住,,,1030416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0721214,214.9,4,4,3,有,無,7100000,33039,,0.0,0,含增建或未登記建物。,RPUNMLTJOHJFFBC38CA,165.18,24.03,25.69,無,,31.0,103,False,1,3,121.7621588,25.146803199999997
3279,490,信義區,房地(土地+建物),基隆市信義區培德路75之3號,27.05,住,,,1030411,土地3建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850729,130.96,3,1,3,有,無,4513000,34461,,0.0,0,,RPWNMLQKOHJFFBC38CA,113.5,12.42,0.0,有,,18.0,103,False,1,7,121.7728341,25.129918600000003
3280,491,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號二十三樓之二,44.97,住,,,1030416,土地1建物1車位3,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,330.65,4,2,3,有,有,25690000,84176,坡道平面,73.56,4050000,,RPVOMLOJOHJFFBC08CA,150.59,18.66,10.11,有,,0.0,103,False,23,24,121.7513348,25.1302495
3281,492,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號十樓,48.05,住,,,1030506,土地1建物1車位2,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,333.56,4,2,3,有,有,24660000,78237,坡道平面,49.04,2400000,,RPQOMLOJOHJFFBC57CA,165.76,15.26,18.82,有,,0.0,103,False,10,24,121.7513348,25.1302495
3282,493,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號十三樓,47.17,住,,,1030416,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,308.44,4,2,3,有,有,26500000,88934,坡道平面,24.52,1250000,,RPROMLOJOHJFFBC67CA,165.76,15.26,18.82,有,,0.0,103,False,13,24,121.7513348,25.1302495
3283,494,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號十五樓,48.05,住,,,1030506,土地1建物1車位2,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,333.79999999999995,4,2,3,有,有,24750000,78838,坡道平面,49.04,2300000,,RPSOMLOJOHJFFBC77CA,165.88,15.26,18.82,有,,0.0,103,False,15,24,121.7513348,25.1302495
3284,495,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號二樓之一,38.8,住,,,1030506,土地1建物1車位2,二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,274.2,4,2,2,有,有,19300000,74614,坡道平面,49.04,2500000,,RPTOMLOJOHJFFBC87CA,133.18,15.23,8.42,有,,0.0,103,False,2,24,121.7513348,25.1302495
3285,496,中正區,房地(土地+建物),基隆市中正區新豐街312號10樓,20.37,住,,,1030430,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,116.91,3,2,2,有,有,4000000,34214,,0.0,0,,RPUNMLPJOHJFFBC97CA,88.89,0.0,10.23,有,,18.0,103,False,10,15,121.78693059999999,25.135936599999997
3286,497,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號三樓之一,37.91,住,,,1030416,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,249.5,4,2,2,有,有,16300000,67339,坡道平面,24.52,1150000,,RPTPMLOJOHJFFBC97CA,133.18,16.51,7.56,有,,0.0,103,False,3,24,121.7513348,25.1302495
3287,498,中正區,房地(土地+建物),基隆市中正區祥豐街523之2號,57.67,住,,,1030421,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0611020,78.25,3,1,1,有,無,2050000,26198,,0.0,0,,RPVPMLSLNHJFFBC68CA,0.0,0.0,0.0,無,,42.0,103,False,3,3,121.77096130000001,25.1479385
3288,500,仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路43巷22號5樓,24.73,住,,,1030426,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781213,87.11,4,3,2,有,無,4800000,55103,,0.0,0,2個所有權人頂樓增建,RPQQMLRLNHJFFBC18CA,73.3,0.0,7.29,無,,25.0,103,False,5,5,121.7512282,25.126783899999996
3289,501,中正區,房地(土地+建物),基隆市中正區中正路656巷142之1號,28.6,住,,,1030420,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650930,77.59,3,2,1,有,無,1400000,18044,,0.0,0,,RPXQMLRLNHJFFBC88CA,0.0,0.0,0.0,無,,38.0,103,False,2,5,121.7674215,25.1497521
3290,502,信義區,房地(土地+建物),基隆市信義區深澳坑路166之30號5樓之1,25.05,住,,,1030428,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870108,84.22,2,2,2,有,無,2600000,30872,,0.0,0,,RPVRMLRLNHJFFBC78CA,63.58,0.0,9.1,無,,16.0,103,False,5,5,121.78451,25.126725999999998
3291,503,中正區,房地(土地+建物),基隆市中正區新豐街458號之1　15樓,14.94,住,,,1030316,土地3建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,80.69,2,2,1,有,有,3450000,42756,,0.0,0,,RPOPMLNLNHJFFBC47CA,55.92,0.86,8.67,有,,17.0,103,False,15,17,121.7854528,25.1355781
3292,504,中正區,房地(土地+建物)+車位,基隆市中正區新豐街162巷61號,61.19,住,,,1030423,土地8建物1車位1,一層，二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980602,165.4,3,2,2,有,有,7150000,43231,坡道機械,0.0,0,,RPPPMLNLNHJFFBC57CA,102.39,1.34,3.76,有,,5.0,103,False,1,6,121.78421750000001,25.1398017
3293,505,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷50弄6號3樓,28.68,住,,,1030424,土地1建物1車位0,三層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,92.41,3,2,2,有,無,2000000,21643,,0.0,0,,RPPNMLPLNHJFFBC57CA,78.69,0.0,6.58,無,,19.0,103,False,3,4,121.78447019999999,25.1248778
3294,506,中正區,房地(土地+建物),基隆市中正區新豐街388號2樓,20.37,住,,,1030424,土地2建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,112.4,3,2,2,有,有,4300000,38256,,0.0,0,,RPPNMLNLNHJFFBC37CA,85.22,0.0,10.25,有,,18.0,103,False,2,15,121.78649399999999,25.136474999999997
3295,507,中正區,房地(土地+建物),基隆市中正區觀海街219號3樓,6.07,住,,,1030327,土地2建物1車位0,三層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880114,31.769999999999996,1,1,1,有,有,900000,28329,,0.0,0,,RPXOMLQLNHJFFBC58CA,20.55,0.0,3.1,無,,15.0,103,False,3,16,121.79481969999999,25.1369658
3296,508,中正區,房地(土地+建物)+車位,基隆市中正區觀海街140號14樓,22.66,住,,,1030407,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,153.46,3,2,2,有,有,3800000,24762,坡道平面,0.0,0,,RPTSMLQLNHJFFBC58CA,80.74,0.0,10.63,有,,15.0,103,False,14,16,121.79543509999999,25.1370004
3297,509,中正區,房地(土地+建物),基隆市中正區中正路283之1號,15.83,商,,,1030428,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670412,66.34,3,2,1,有,無,1950000,29394,,0.0,0,,RPUPMLRLNHJFFBC48CA,66.34,0.0,0.0,無,,36.0,103,False,2,5,121.76149280000001,25.1453208
3298,510,信義區,房地(土地+建物),基隆市信義區東光路6號2樓,52.33,住,,,1030428,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640128,112.75,3,2,1,有,無,3200000,28381,,0.0,0,,RPWUMLQLNHJFFBC09CA,112.75,0.0,0.0,無,,39.0,103,False,2,3,121.7670169,25.1278059
3299,511,信義區,房地(土地+建物),基隆市信義區深溪路36巷102弄10號6樓,26.34,住,,,1030429,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860718,131.9,4,2,2,有,有,4800000,36391,,0.0,0,兄弟之間買賣,RPPPMLRLNHJFFBC97CA,103.01,0.0,9.73,有,,17.0,103,False,6,7,121.78435189999999,25.132742
3300,512,中正區,房地(土地+建物),基隆市中正區祥豐街95號4樓之8,6.42,住,,,1030514,土地3建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880510,31.270000000000003,1,0,1,有,有,1200000,38375,,0.0,0,,RPXNMLSLNHJFFBC68CA,21.95,0.0,3.31,無,,15.0,103,False,4,7,121.7639129,25.142200400000004
3301,513,中正區,房地(土地+建物),基隆市中正區平一路116號，平一路116號2樓,33.0,住,,,1030218,土地2建物2車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0730907,112.3,0,0,0,無,無,2700000,24043,,0.0,0,含增建或未登記建物。,RPUUMLRLNHJFFBC98CA,112.3,0.0,0.0,無,,30.0,103,False,1,5,121.764387,25.156949299999997
3302,514,中正區,房地(土地+建物),基隆市中正區和一路220之3號,28.0,商,,,1030424,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,103.05,3,1,1,有,無,1500000,14556,,0.0,0,,RPWQMLRLNHJFFBC78CA,103.05,0.0,0.0,無,,33.0,103,False,4,5,121.76283330000001,25.155105400000004
3303,515,信義區,房地(土地+建物),基隆市信義區信二路217巷1之3號,25.5,商,,,1030415,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620119,49.91,3,1,1,有,無,2600000,52094,,0.0,0,,RPPQMLRLNHJFFBC08CA,49.91,0.0,0.0,無,,41.0,103,False,4,4,121.74899219999999,25.1298338
3304,516,信義區,房地(土地+建物),基隆市信義區東明路77巷148號3樓,31.78,住,,,1030512,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790601,117.61,3,2,1,有,無,2600000,22107,,0.0,0,,RPPOMLNJOHJFFBC37CA,92.15,0.0,6.74,無,,24.0,103,False,3,5,121.76100770000001,25.126152500000003
3305,517,信義區,房地(土地+建物),基隆市信義區深溪路65號6樓之6,6.6,住,,,1030417,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880122,27.88,1,1,1,有,有,1250000,44835,,0.0,0,,RPTNMLSLNHJFFBC28CA,20.77,0.0,0.0,無,,15.0,103,False,6,7,121.782231,25.132989199999997
3306,518,仁愛區,房地(土地+建物),基隆市仁愛區忠三路99號3樓之13,5.06,商,,,1030513,土地1建物1車位0,三層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0700425,35.61,1,1,1,有,有,1600000,44931,,0.0,0,,RPVOMLPJOHJFFBC18CA,26.27,0.0,3.2,無,,33.0,103,False,3,8,121.73842359999999,25.129700099999994
3307,519,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號十二樓之一,37.91,住,,,1030506,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,248.5,4,2,2,有,有,25000000,104474,坡道平面,24.52,1600000,,RPUOMLOJOHJFFBC97CA,132.55,16.51,7.56,有,,0.0,103,False,12,24,121.7513348,25.1302495
3308,520,信義區,房地(土地+建物)+車位,基隆市信義區義六路28號21樓之1,37.91,住,,,1030506,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,247.01,4,2,2,有,有,25660000,108145,坡道平面,24.52,1600000,,RPOOMLKKOHJFFBC07CA,131.55,16.51,7.56,有,,0.0,103,False,21,24,121.7513348,25.1302495
3309,521,暖暖區,房地(土地+建物),基隆市暖暖區源遠路165號6樓,16.43,住,,,1030503,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,101.59,3,2,2,有,有,3000000,29530,,0.0,0,,RPXNMLNLNHJFFCC28CA,71.46,2.16,8.6,有,,18.0,103,False,6,17,121.7498679,25.098469800000004
3310,522,七堵區,房地(土地+建物)+車位,基隆市七堵區福一街172巷20號3樓,58.03,住,,,1030415,土地1建物1車位1,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801211,164.78,4,2,2,有,無,7500000,45515,坡道平面,0.0,0,,RPTNMLKKOHJFFCC57CA,119.16,0.0,8.0,無,,23.0,103,False,3,4,121.69552109999998,25.084253300000004
3311,523,七堵區,房地(土地+建物)+車位,基隆市七堵區明德二路15之23號10樓之9,13.05,住,,,1030503,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,107.63000000000001,1,1,1,有,有,3550000,32983,坡道平面,0.0,0,,RPOOMLNJOHJFFCC37CA,48.47,0.0,7.92,有,,19.0,103,False,10,12,121.70544430000001,25.089333099999998
3312,524,七堵區,房地(土地+建物),基隆市七堵區東新街6巷79之1號,24.25,住,,,1030505,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661114,71.5,3,2,1,有,無,3600000,50350,,0.0,0,,RPWNMLPJOHJFFCC28CA,71.5,0.0,0.0,無,,37.0,103,False,2,4,121.71587729999999,25.0923145
3313,525,安樂區,房地(土地+建物),基隆市安樂區麥金路139號13樓,11.98,住,,,1030505,土地8建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,103.04,2,2,1,有,有,4800000,46584,,0.0,0,,RPSNMLTLNHJFFCC38CA,69.03,0.68,8.8,有,,17.0,103,False,13,13,121.72180999999999,25.120344000000003
3314,526,七堵區,房地(土地+建物),基隆市七堵區麗景二街25巷14號,269.0,,山坡地保育區,丙種建築用地,1030418,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800704,423.35,8,3,5,有,有,34200000,80784,,0.0,0,,RPPQMLSLNHJFFCC28CA,380.13,36.35,6.87,無,,23.0,103,False,1,3,121.66967899999999,25.085888
3315,528,七堵區,房地(土地+建物),基隆市七堵區泰和街78之3號,25.24,住,,,1030415,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790505,73.24,3,2,2,有,無,1900000,25942,,0.0,0,,RPSQMLSLNHJFFCC58CA,59.43,0.0,9.29,無,,24.0,103,False,4,4,121.7110945,25.085807899999995
3316,529,七堵區,房地(土地+建物),基隆市七堵區泰和街76之3號,25.24,住,,,1030415,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790505,73.24,3,2,2,有,無,1900000,25942,,0.0,0,,RPTQMLSLNHJFFCC68CA,59.43,0.0,9.29,無,,24.0,103,False,4,4,121.7111137,25.0857787
3317,532,暖暖區,房地(土地+建物)+車位,基隆市暖暖區東勢街26巷115號,86.91,住,,,1030428,土地1建物1車位1,一層，二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800426,259.86,6,2,3,有,有,7800000,30016,坡道平面,0.0,0,,RPVPMLRLNHJFFCC68CA,173.52,17.06,7.83,有,,23.0,103,False,1,12,121.73773380000002,25.096370699999994
3318,533,安樂區,房地(土地+建物),基隆市安樂區武隆街103巷55弄6號5樓,23.61,住,,,1030504,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830505,101.72,2,2,2,有,有,1500000,14746,,0.0,0,,RPPNMLSLNHJFFCC97CA,72.88,0.84,4.9,無,,20.0,103,False,5,5,121.6916403,25.1598768
3319,534,安樂區,房地(土地+建物),基隆市安樂區麥金路82號13樓之5,6.81,住,,,1030519,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,58.230000000000004,2,1,1,有,有,1800000,30912,,0.0,0,,RPWNMLSLNHJFFCC68CA,37.63,0.0,4.41,有,,20.0,103,False,13,19,121.72629210000001,25.117147499999998
