,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
7513,2437,內湖區,房地(土地+建物),臺北市內湖區星雲街168巷43號五樓之6,7.15,住,,,1110310,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,39.730000000000004,0,0,0,無,有,9020000,227032,,0.0,0,夾層；,RPPQMLRJMHHGFCA67DA,22.85,1.35,3.98,有,,25.0,111,False
7514,2438,內湖區,房地(土地+建物),臺北市內湖區成功路三段157巷2號四樓,27.3,,,,1110227,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690603,87.3,3,2,1,有,無,17080000,195647,,0.0,0,,RPRQMLSJMHHGFCA97DA,74.64,0.0,12.66,無,776.0,42.0,111,False
7515,2439,內湖區,房地(土地+建物),臺北市內湖區文德路66巷32弄11號七樓,53.91,住,,,1101024,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730131,138.76,5,2,2,有,有,22000000,158547,,0.0,0,,RPUQMLSJMHHGFCA28DA,99.85,0.0,11.97,有,,37.0,110,False
7516,2440,中山區,房地(土地+建物),臺北市中山區長安東路二段230號九樓之5,16.58,商,,,1110304,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740418,166.02,4,2,2,有,有,31000000,186713,,0.0,0,陽台外推；,RPRRMLRJMHHGFCA97DA,138.61,0.0,6.32,有,777.0,37.0,111,False
7517,2441,內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄15號六樓之3,9.26,商,,,1110219,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,132.94,2,2,1,有,有,27060000,267247,坡道機械,41.04,2500000,,RPWOMLLKMHHGFCA67DA,53.39,3.45,4.4,有,778.0,4.0,111,False
7518,2442,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段83號七樓之6,5.57,商,,,1110302,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970603,47.370000000000005,1,1,1,有,有,9800000,237959,坡道機械,12.49,1500000,,RPXOMLLKMHHGFCA77DA,26.79,1.02,1.96,有,,14.0,111,False
7519,2443,內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄11號三樓,10.1,商,,,1101219,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,140.68,0,2,1,有,有,28000000,199033,坡道平面,0.0,0,,RPVNMLLKMHHGFCA47DA,58.69,3.25,4.21,有,779.0,3.0,110,False
7520,2444,南港區,房地(土地+建物)+車位,臺北市南港區經貿二路245號四樓之1,16.59,住,,,1110228,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020222,117.49000000000001,2,2,1,有,有,28500000,242574,塔式車位,0.0,0,,RPSNMLSKLHHGFDA87DA,54.62,4.56,4.5,有,780.0,9.0,111,False
7521,2445,松山區,房地(土地+建物),臺北市松山區八德路二段437巷10弄7號四樓,45.2,住,,,1110313,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741221,174.85000000000002,3,2,2,有,無,47000000,268802,,0.0,0,,RPWNMLSLLHHGFDA38DA,138.34,0.0,16.37,有,,37.0,111,False
7522,2447,信義區,房地(土地+建物),臺北市信義區莊敬路391巷1弄11號,36.0,商,,,1110225,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700504,183.68,8,2,2,有,無,37000000,201448,,0.0,0,其他增建；,RPPPMLSLLHHGFDA87DA,164.93,14.18,0.0,有,,41.0,111,False
7523,2448,信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段135號三樓之6,5.29,商,,,1110318,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0950802,51.83,1,1,1,有,有,16800000,324137,塔式車位,11.41,0,塔式車位無固定樓層。夾層；其他增建；,RPTNMLLJMHHGFDA27DA,23.55,0.94,1.8,有,782.0,16.0,111,False
7524,2449,信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路四段563號十七樓,137.76,住,,,1110318,土地2建物1車位2,十七層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0781226,1238.99,0,0,0,無,有,498000000,401940,坡道平面,0.0,0,,RPVPMLRJMHHGFDA28DA,847.82,0.0,71.37,有,,33.0,111,False
7525,2450,松山區,房地(土地+建物),臺北市松山區光復南路6巷49號,37.41,都市：其他:第三種住宅區。,,,1110222,土地2建物2車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0701228,99.7,0,1,1,有,無,21000000,210632,,0.0,0,其他增建；,RPWOMLLKMHHGFDA77DA,92.24,7.46,0.0,有,,41.0,111,False
7526,2451,信義區,房地(土地+建物),臺北市信義區基隆路二段81號八樓,9.57,商,,,1110315,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760408,116.16000000000001,3,2,2,有,有,26200000,225551,,0.0,0,,RPSQMLMKMHHGFDA67DA,101.17,1.76,8.08,有,,35.0,111,False
7527,2452,松山區,車位,臺北市松山區塔悠路298之2號,2.87,都市：其他:住宅用地(民生社區特定專用區)。,,,1110324,土地1建物1車位3,一層,八層,其他,一般事務所,鋼骨鋼筋混凝土造,0940914,33.15,0,0,0,有,有,2700000,,其他,0.0,2700000,僅車位交易；,RPVNMLMKMHHGFDA67DA,0.0,0.0,0.0,有,51.0,17.0,111,False
7528,2453,松山區,房地(土地+建物),臺北市松山區八德路四段204巷6弄14號二樓,30.75,住,,,1110316,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640311,103.46,3,2,2,有,無,19450000,187995,,0.0,0,陽台外推；,RPXNMLMKMHHGFDA87DA,103.46,0.0,0.0,無,,47.0,111,False
7529,2454,南港區,車位,臺北市南港區忠孝東路六段21號地下四層,3.18,商,,,1110325,土地1建物1車位1,地下四層,十七層,其他,停車空間,鋼骨鋼筋混凝土造；鋼骨造,0931216,39.83,0,0,0,有,有,2450000,,坡道平面,0.0,2450000,僅車位交易；,RPOOMLMKMHHGFDA07DA,0.0,0.0,0.0,有,784.0,18.0,111,False
7530,2455,南港區,房地(土地+建物),臺北市南港區興華路114巷6號,18.62,都市：其他:第三種住宅區。,,,1110318,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650322,47.12,3,2,2,有,無,5000000,106112,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLSJMHHGFDA18DA,47.12,0.0,0.0,無,,46.0,111,False
7531,2456,南港區,房地(土地+建物),臺北市南港區東明街1巷1號四樓之1,18.62,都市：其他:第三種住宅區。,,,1110318,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650322,48.44,3,2,2,有,無,5000000,103220,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPVOMLSJMHHGFDA28DA,48.44,0.0,0.0,無,,46.0,111,False
7532,2457,松山區,房地(土地+建物),臺北市松山區延壽街330巷8弄8號五樓之1,51.53,住,,,1110301,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980320,188.08999999999997,3,2,2,有,有,50000000,265830,,0.0,0,,RPWPMLSJMHHGFDA48DA,103.44,0.0,10.38,有,,13.0,111,False
7533,2458,信義區,房地(土地+建物),臺北市信義區松隆路217號五樓,23.87,商,,,1110219,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740504,98.28,3,2,2,有,無,19000000,193325,,0.0,0,頂樓加蓋；其他增建；,RPOOMLLKMHHGFDA96DA,72.64,0.0,17.63,無,,37.0,111,False
7534,2459,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷120號十五樓,34.51,住,,,1110308,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990122,249.82999999999998,2,1,1,有,有,45000000,180122,坡道平面,0.0,0,,RPQQMLLKMHHGFDA37DA,98.42,12.93,4.2,有,,12.0,111,False
7535,2460,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷122號十五樓,32.31,住,,,1110308,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990122,210.51,2,1,1,有,有,43000000,204266,坡道平面,0.0,0,,RPRQMLLKMHHGFDA47DA,98.42,12.86,4.2,有,,12.0,111,False
7536,2461,南港區,車位,臺北市南港區興華路64巷11號地下三層,1.2,住,,,1110325,土地1建物1車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,0971030,48.3,0,0,0,有,有,1450000,,坡道平面,48.3,1450000,僅車位交易；,RPTQMLLKMHHGFDA67DA,0.0,0.0,0.0,有,636.0,14.0,111,False
7537,2462,信義區,房地(土地+建物),臺北市信義區松隆路282之2號四樓,26.43,住,,,1110321,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780624,159.42,4,2,2,有,有,36800000,230837,,0.0,0,,RPUQMLLKMHHGFDA77DA,117.27,0.0,17.83,有,786.0,33.0,111,False
7538,2463,南港區,車位,臺北市南港區興華路64巷11號地下三層,1.2,住,,,1110325,土地1建物1車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,0971030,48.3,0,0,0,有,有,1450000,,坡道平面,48.3,1450000,僅車位交易；,RPWQMLLKMHHGFDA97DA,0.0,0.0,0.0,有,636.0,14.0,111,False
7539,2464,南港區,車位,臺北市南港區南港路二段38巷24號地下三層,1.13,住,,,1110325,土地1建物1車位1,地下三層,十四層,其他,停車空間,鋼筋混凝土造,0980326,46.56,0,0,0,有,有,1420000,,坡道平面,46.56,1420000,僅車位交易；,RPXQMLLKMHHGFDA08DA,0.0,0.0,0.0,有,788.0,13.0,111,False
7540,2465,南港區,車位,臺北市南港區南港路二段38巷24號地下三層,1.13,住,,,1110325,土地1建物1車位1,地下三層,十四層,其他,停車空間,鋼筋混凝土造,0980326,46.56,0,0,0,有,有,1450000,,坡道平面,46.56,1450000,僅車位交易；,RPORMLLKMHHGFDA27DA,0.0,0.0,0.0,有,788.0,13.0,111,False
7541,2466,信義區,車位,臺北市信義區吳興街600巷60之7號,0.05,住,,,1110320,土地1建物1車位1,一層，地下一層,七層,其他,多戶住宅,鋼筋混凝土造,1100503,13.41,0,0,0,有,有,1680000,,塔式車位,13.41,1680000,僅車位交易；,SPPRMLLKMHHGFDA47DA,0.0,0.0,0.0,有,,1.0,111,False
7542,2468,文山區,房地(土地+建物)+車位,臺北市文山區木柵路二段109巷100弄22號六樓,13.37,住,,,1110331,土地2建物1車位1,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,42.82,1,1,1,有,有,5450000,127277,坡道機械,0.0,0,,RPTNMLPKKHHGFAA37EA,17.62,0.0,4.97,有,,26.0,111,False
7543,2469,大安區,房地(土地+建物),臺北市大安區大安路一段8之1號四樓,8.66,住,,,1110121,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680925,44.94,1,2,1,有,有,12800000,284824,,0.0,0,陽台外推；其他增建；,RPPPMLKKLHHGFFA17DA,31.0,0.0,5.17,有,790.0,43.0,111,False
7544,2471,大安區,房地(土地+建物),臺北市大安區仁愛路四段300巷17弄1號,52.32,住,,,1110101,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730724,193.32,0,2,2,有,有,58000000,300021,,0.0,0,其他增建；,RPPPMLQJMHHGFFA77DA,121.21,64.71,0.0,有,,38.0,111,False
7545,2472,大安區,房地(土地+建物),臺北市大安區敦化南路一段200號五樓之2,6.98,商,,,1110220,土地1建物1車位0,五層，陽台,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0620523,44.980000000000004,1,1,1,有,有,17000000,377946,,0.0,0,陽台外推；,RPXNMLRJMHHGFFA48DA,39.6,0.0,0.0,有,792.0,49.0,111,False
7546,2474,中正區,房地(土地+建物),臺北市中正區忠孝西路一段72號十一樓之16,8.37,商,,,1101213,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660307,85.17,0,0,0,無,有,17300000,203123,,0.0,0,,RPWRMLOJLHHGFBA08EA,63.53,0.0,0.0,有,,44.0,110,False
7547,2475,大同區,房地(土地+建物),臺北市大同區迪化街二段325號四樓、325號五樓,13.6,住,,,1110311,土地1建物2車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0950810,67.42,2,2,1,有,無,12050000,178730,,0.0,0,陽台外推；,RPPNMLMKMHHGFBA96EA,42.44,2.98,0.0,無,793.0,16.0,111,False
7548,2476,中正區,房地(土地+建物),臺北市中正區延平南路65號十二樓,6.57,商,,,1110212,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1070119,67.46000000000001,1,2,1,有,有,21000000,311296,,0.0,0,,RPRNMLMKMHHGFBA17EA,38.77,0.0,4.84,有,794.0,4.0,111,False
7549,2477,中山區,房地(土地+建物),臺北市中山區民族東路530號四樓,40.52,住,,,1110228,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700119,109.68,3,2,2,有,無,16580000,151167,,0.0,0,頂樓加蓋；,RPPNMLMKMHHGFCA07EA,97.02,0.0,12.66,無,,41.0,111,False
7550,2478,中山區,房地(土地+建物),臺北市中山區基湖路151巷35號二樓之4,16.12,住,,,1110228,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930630,40.09,0,0,0,無,有,9450000,235720,,0.0,0,陽台外推；夾層；,RPSOMLMKMHHGFCA47EA,22.03,0.0,2.51,有,,18.0,111,False
7551,2479,內湖區,車位,臺北市內湖區民權東路六段280巷22號,3.04,住,,,1110401,土地1建物1車位2,一層,十一層,其他,商業用,鋼筋混凝土造,0930927,38.47,0,0,0,有,有,1450000,,坡道機械,0.0,1450000,子母車位僅車位交易；,RPSOMLNKMHHGFCA57EA,0.0,0.0,0.0,有,795.0,18.0,111,False
7552,2480,中山區,車位,臺北市中山區北安路630巷25弄1號地下室,1.88,住,,,1110401,土地1建物1車位1,地下一層，地下二層,七層,其他,商業用,鋼筋混凝土造,0820118,41.04,0,0,0,有,有,2600000,,坡道平面,0.0,2600000,僅車位交易；,RPTOMLNKMHHGFCA67EA,0.0,0.0,0.0,有,796.0,29.0,111,False
7553,2481,中山區,房地(土地+建物),臺北市中山區農安街6號十一樓之3,3.16,商,,,1110311,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980622,52.56,0,0,0,無,有,13500000,256849,,0.0,0,,RPSPMLNKMHHGFCA67EA,26.34,0.92,1.97,有,,13.0,111,False
7554,2484,北投區,房地(土地+建物),臺北市北投區中央北路四段515巷3弄7號四樓,30.83,住,,,1110301,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690709,83.64,3,0,3,有,無,8500000,101626,,0.0,0,頂樓加蓋；,RPWPMLQKLHHGFEA38DA,74.44,0.0,9.2,無,,42.0,111,False
7555,2485,北投區,房地(土地+建物),臺北市北投區承德路七段342巷9號,18.3,住,,,1110313,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031023,71.2,2,1,1,有,有,17800000,250000,,0.0,0,一樓空地增建其他增建；,RPTQMLLLLHHGFEA77DA,38.13,0.0,0.0,有,799.0,8.0,111,False
7556,2486,士林區,房地(土地+建物),臺北市士林區永平街25巷7號,34.65,住,,,1110301,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670811,114.3,3,2,2,有,無,19600000,171479,,0.0,0,其他增建；,RPUOMLPLLHHGFEA08DA,97.82,16.48,0.0,無,,44.0,111,False
7557,2487,北投區,房地(土地+建物),臺北市北投區石牌路一段71巷12號,35.25,住,,,1110312,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660912,94.96,3,2,1,有,無,16000000,168492,,0.0,0,陽台外推；,RPWPMLSLLHHGFEA68DA,80.06,0.0,14.9,無,,45.0,111,False
7558,2488,北投區,房地(土地+建物),臺北市北投區崗山路9巷1號二樓,30.6,住,,,1101101,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730814,112.82,3,2,2,有,有,12680000,112391,,0.0,0,陽台加窗其他增建；,RPPQMLLKMHHGFEA37DA,90.5,0.0,12.13,無,,37.0,110,False
7559,2490,北投區,房地(土地+建物),臺北市北投區大度路三段301巷28弄24號四樓,29.16,住,,,1110226,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760123,102.58000000000001,3,2,2,有,無,8600000,83837,,0.0,0,,RPWPMLLKMHHGFEA97DA,85.51,0.0,6.36,無,,35.0,111,False
7560,2493,士林區,車位,臺北市士林區中山北路七段81巷7號房屋地下四層,0.75,住,,,1110324,土地1建物1車位2,地下四層,十九層,其他,防空避難室兼停車場,鋼筋混凝土造,0811124,79.39,0,0,0,有,有,4500000,,坡道平面,79.38,4500000,僅車位交易；,RPQOMLMKMHHGFEA37DA,0.0,0.0,0.0,有,803.0,30.0,111,False
7561,2494,士林區,房地(土地+建物),臺北市士林區忠誠路二段21巷45弄12號三樓,29.53,住,,,1110107,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730116,105.19,3,2,2,有,無,17500000,166366,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLSJMHHGFEA18DA,95.23,0.0,7.84,無,,38.0,111,False
7567,2501,信義區,房地(土地+建物),臺北市信義區松山路465巷27弄20號三樓,33.0,住,,,1110220,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630606,92.02,3,2,1,有,無,20500000,222778,,0.0,0,陽台外推；,RPORMLMLLHHGFDA47EA,92.02,0.0,0.0,無,,48.0,111,False
7568,2502,松山區,房地(土地+建物),臺北市松山區南京東路五段250巷36弄25之1號四樓,36.25,住,,,1110305,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640612,113.34,3,2,2,有,無,19200000,169402,,0.0,0,陽台外推；頂樓加蓋；,RPQNMLMKMHHGFDA27EA,113.34,0.0,0.0,無,,47.0,111,False
7569,2503,南港區,房地(土地+建物),臺北市南港區玉成街263號五樓,33.73,都市：其他:第三種住宅區。,,,1110213,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730224,109.57,3,2,2,有,無,22200000,202610,,0.0,0,頂樓加蓋；,RPRNMLMKMHHGFDA37EA,102.3,0.0,7.27,無,,38.0,111,False
7570,2504,南港區,房地(土地+建物),臺北市南港區東新街80巷21號四樓,28.0,住,,,1110113,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670118,82.31,2,2,1,有,無,18600000,225975,,0.0,0,頂樓加蓋；,RPSPMLMKMHHGFDA67EA,74.62,0.0,7.69,無,,44.0,111,False
7571,2505,南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷35號六樓之3,28.59,住,,,1110307,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,256.3,3,2,2,有,有,47200000,202831,坡道平面,35.92,2500000,,RPVRMLMLLHHGFDA18EA,115.07,21.67,13.31,有,,10.0,111,False
7572,2506,信義區,房地(土地+建物),臺北市信義區吳興街432巷126號二樓,29.22,住,,,1110303,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770923,110.96,3,2,2,有,無,14530000,130948,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWRMLMLLHHGFDA28EA,96.34,0.0,14.62,無,805.0,34.0,111,False
7573,2508,北投區,房地(土地+建物),臺北市北投區溫泉路銀光巷2之7號三樓,48.17,都市：其他:特定休閒旅館住宅專用區。,,,1110331,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640704,126.94,4,1,2,有,無,10630000,83740,,0.0,0,,RPROMLMKMHHGFEA57EA,126.94,0.0,0.0,無,806.0,47.0,111,False
7574,2509,北投區,房地(土地+建物),臺北市北投區行義路158巷11號,15.69,都市：其他:第二種住宅區。,,,1110225,土地2建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700921,93.25,2,2,1,有,有,12000000,128686,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLMKMHHGFEA77EA,73.11,15.02,0.0,有,,41.0,111,False
7575,2510,士林區,車位,臺北市士林區重慶北路四段79之4號地下室,0.32,住,,,1110329,土地1建物1車位1,地下層,七層,其他,停車間、防空避難室、電氣室,鋼筋混凝土造,0680123,39.36,0,0,0,有,有,1600000,,坡道平面,0.0,1600000,僅車位交易；,RPXOMLMKMHHGFEA18EA,0.0,0.0,0.0,有,807.0,43.0,111,False
7576,2512,北投區,房地(土地+建物),臺北市北投區崗山路11巷7號四樓,25.06,住,,,1110310,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730814,92.06,3,2,2,有,有,9510000,103302,,0.0,0,陽台外推；,RPXNMLNKMHHGFEA18EA,72.84,0.0,11.0,無,,38.0,111,False
7577,2513,大安區,房地(土地+建物),臺北市大安區仁愛路四段433號四樓,24.17,住,,,1101020,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760629,166.98,2,2,2,有,有,71360000,427357,,0.0,0,建物現況格局:為2房2廳2.5衛1傭人房，其他增建為後陽台加窗約2坪左右其他增建；,RPQNMLMKMHHGFFA47EA,137.58,1.41,16.42,有,809.0,34.0,110,False
7578,2517,大安區,房地(土地+建物),臺北市大安區和平東路一段177號四樓之10,3.7,商,,,1110303,土地2建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670310,40.67,1,1,1,有,有,12500000,307352,,0.0,0,,RPTPMLNLKHHGFFA97EA,31.3,0.0,3.06,有,812.0,44.0,111,False
7579,2518,大安區,房地(土地+建物),臺北市大安區敦化南路一段270巷10號二樓,38.9,商,,,1110224,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660921,269.45,6,2,3,有,有,69680000,258601,,0.0,0,,RPWPMLNLKHHGFFA28EA,205.99,0.0,37.03,有,,45.0,111,False
7580,2519,大安區,房地(土地+建物)+車位,臺北市大安區建國南路二段322巷6號六樓,35.42,住,,,1110320,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750513,145.69,5,3,3,有,有,43260000,296932,一樓平面,0.0,0,陽台外推；頂樓加蓋；,RPXPMLNLKHHGFFA38EA,118.42,3.43,11.58,有,813.0,36.0,111,False
7581,2520,士林區,房地(土地+建物),臺北市士林區葫蘆街135巷15弄2號,23.79,都市：其他:第三種住宅區。,,,1110303,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0690115,79.82,3,1,1,有,無,7700000,96467,,0.0,0,瑕疵物件；,RPTOMLNKMHHGFEA87EA,73.6,6.22,0.0,無,,42.0,111,False
7582,2521,士林區,房地(土地+建物),臺北市士林區華齡街86號四樓,34.33,住,,,1101126,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690129,110.36,3,1,1,有,無,13880000,125770,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLNKMHHGFEA97EA,99.7,0.0,10.66,無,,41.0,110,False
7583,2522,北投區,房地(土地+建物),臺北市北投區中央南路二段16之2號四樓,172.25,工,,,1110226,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0730720,580.75,9,2,2,有,有,80000000,137753,,0.0,0,,RPOPMLNKMHHGFEA47EA,559.02,0.0,0.0,有,,38.0,111,False
7584,2524,北投區,房地(土地+建物),臺北市北投區知行路316巷22弄7號,21.73,住,,,1110304,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731127,84.04,3,1,1,有,有,17800000,211804,,0.0,0,,RPVPMLNKMHHGFEA18EA,74.14,6.59,0.0,無,,38.0,111,False
7585,2526,北投區,房地(土地+建物),臺北市北投區中和街445號二樓,12.5,住,,,1110314,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0620519,27.62,2,1,1,有,無,2500000,90514,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLOKMHHGFEA57EA,27.62,0.0,0.0,無,,49.0,111,False
