,交易年份,屋齡,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,HOSPITAL_COUNT,CSTORE_COUNT,NEAR_UNIVERSITY,NEAR_FIRESTATION,NEAR_FUEL,NEAR_LIBRARY,NEAR_MARKET,PARK_AREA,PARKING_AREA,TEMPLE_COUNT,NEAR_POLICE,NEAR_SCHOOL,NEAR_STATION,單價元平方公尺
731,110,40,1,0,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,174672
732,110,49,3,1,1,0,16.0,17.0,0.0,1.0,1.0,1.0,1.0,8199.70606558144,9859.758344269521,5,1.0,1.0,0.0,189510
733,110,41,0,0,0,1,63.0,34.0,0.0,1.0,1.0,1.0,1.0,13315.25589917452,7258.1929591243215,22,1.0,1.0,1.0,194702
734,110,55,7,3,3,0,53.0,34.0,0.0,1.0,0.0,1.0,1.0,10852.248531151214,5973.1540755210135,14,1.0,1.0,1.0,170080
735,110,33,0,1,1,1,46.0,26.0,1.0,0.0,0.0,1.0,1.0,11185.333749020318,10061.496221186579,11,1.0,1.0,0.0,236030
736,110,54,3,2,2,0,83.0,35.0,1.0,0.0,0.0,0.0,1.0,20357.512278888797,6925.89135433472,7,0.0,1.0,1.0,1447632
737,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,291350
738,110,37,3,2,2,1,55.0,29.0,0.0,0.0,1.0,1.0,1.0,15340.262938621141,10333.315269218801,10,0.0,1.0,1.0,174627
739,110,47,4,1,2,0,65.0,32.0,0.0,1.0,0.0,1.0,1.0,10440.831941713073,6437.687724196027,19,1.0,1.0,1.0,189341
740,110,46,3,0,1,0,33.0,13.0,1.0,1.0,1.0,1.0,1.0,8088.190700291874,12081.596650386919,8,0.0,1.0,1.0,211687
741,110,44,3,2,2,1,69.0,38.0,0.0,1.0,1.0,0.0,0.0,52362.323814386524,25259.520885890248,17,1.0,1.0,0.0,194686
742,110,43,2,1,1,1,36.0,30.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10077.222280737835,7,0.0,1.0,1.0,211869
743,110,37,1,1,1,1,44.0,29.0,0.0,0.0,1.0,1.0,1.0,28522.243876754368,28088.861448202162,8,1.0,1.0,0.0,169202
744,110,43,0,0,0,1,41.0,33.0,0.0,1.0,1.0,1.0,1.0,20168.40828015579,20035.277554770437,10,1.0,0.0,1.0,187485
745,110,38,5,2,2,0,89.0,43.0,0.0,1.0,0.0,1.0,1.0,52175.145834183066,8847.0563544473,12,1.0,1.0,1.0,220888
746,110,38,3,2,2,0,38.0,12.0,1.0,0.0,0.0,1.0,1.0,12776.788078505924,6896.988166048416,10,1.0,1.0,1.0,227292
747,110,45,3,2,1,0,42.0,15.0,1.0,0.0,1.0,1.0,1.0,17871.253158030948,11330.612437195106,10,0.0,1.0,1.0,271162
748,110,41,1,1,1,1,63.0,34.0,0.0,1.0,1.0,1.0,1.0,13315.25589917452,7258.1929591243215,22,1.0,1.0,1.0,185244
749,110,39,1,0,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,147203
750,110,42,1,1,1,1,86.0,35.0,0.0,1.0,0.0,1.0,1.0,19814.509153952004,2328.974544787933,10,1.0,1.0,1.0,227979
751,110,37,1,0,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,134179
752,110,51,1,1,1,0,74.0,46.0,0.0,1.0,0.0,1.0,1.0,35497.25056858776,6844.419489963624,19,1.0,1.0,1.0,297177
753,110,12,1,1,1,1,49.0,34.0,1.0,0.0,0.0,1.0,1.0,32775.4365343856,4328.60436689008,13,0.0,1.0,1.0,215517
754,110,25,1,1,1,1,73.0,43.0,0.0,0.0,1.0,0.0,0.0,50373.011207315445,24522.778707547946,13,1.0,1.0,0.0,201301
755,110,43,4,2,2,0,18.0,16.0,0.0,1.0,1.0,0.0,1.0,72337.59545791135,33259.71565079142,5,1.0,1.0,0.0,172414
756,110,40,1,1,1,1,41.0,30.0,0.0,1.0,0.0,1.0,1.0,5703.492673241571,10113.628117028107,11,0.0,1.0,1.0,181143
757,110,37,1,1,1,1,76.0,45.0,0.0,0.0,1.0,0.0,0.0,47577.083323269006,24786.855748698927,13,1.0,1.0,0.0,164010
758,110,6,2,2,2,1,65.0,29.0,0.0,1.0,1.0,1.0,0.0,9797.68611798375,7477.836804478614,11,1.0,1.0,1.0,224011
759,110,48,3,2,2,0,65.0,24.0,0.0,1.0,0.0,0.0,1.0,12116.126305429896,6791.770250026221,17,1.0,1.0,1.0,214866
760,110,43,3,2,1,0,18.0,15.0,0.0,1.0,1.0,1.0,1.0,66646.96062542383,32430.343862070244,6,1.0,1.0,0.0,139288
761,110,12,1,1,1,1,50.0,35.0,1.0,0.0,0.0,1.0,1.0,29162.176363411636,4608.34158413837,16,0.0,1.0,1.0,211147
762,110,33,2,1,1,1,35.0,14.0,1.0,1.0,1.0,1.0,1.0,6924.676542052079,12576.974796142038,6,1.0,1.0,1.0,215877
763,110,34,1,0,1,1,53.0,33.0,0.0,0.0,1.0,1.0,1.0,51755.990017727774,30989.64757898235,9,1.0,1.0,0.0,174227
764,110,47,4,2,2,0,65.0,30.0,0.0,1.0,0.0,1.0,1.0,10322.429458930972,6562.07966444365,20,1.0,1.0,1.0,187213
765,110,37,2,2,1,1,76.0,39.0,0.0,1.0,1.0,1.0,1.0,15084.285360745062,8377.677286626835,26,1.0,1.0,1.0,149629
766,110,38,3,2,1,1,64.0,47.0,0.0,1.0,1.0,0.0,1.0,26841.136150468385,8646.43864321027,26,1.0,1.0,1.0,139984
767,110,53,3,2,1,0,57.0,31.0,0.0,0.0,0.0,1.0,1.0,12051.169194451839,8683.426155689736,12,1.0,1.0,1.0,191157
768,110,41,4,2,2,0,15.0,20.0,0.0,1.0,1.0,1.0,1.0,54619.024444839735,31697.810967232712,6,1.0,0.0,0.0,143001
769,110,37,1,1,1,1,81.0,43.0,0.0,1.0,0.0,0.0,1.0,23029.20682930909,8377.677283490286,24,1.0,1.0,1.0,174459
770,110,40,3,2,2,1,59.0,27.0,0.0,0.0,1.0,1.0,1.0,40907.99755390596,24592.06143532528,9,0.0,1.0,1.0,204215
771,110,26,3,2,2,1,66.0,26.0,1.0,0.0,0.0,1.0,1.0,42308.3039332122,13801.258427639725,3,0.0,1.0,0.0,266335
772,110,42,0,1,1,1,26.0,20.0,1.0,1.0,0.0,1.0,1.0,76985.3812888996,8410.017390470035,7,0.0,1.0,0.0,178571
773,110,1,0,0,0,1,73.0,31.0,0.0,0.0,0.0,0.0,1.0,17088.11013083989,7510.781738413965,12,1.0,1.0,1.0,406099
774,110,47,1,2,1,0,35.0,29.0,0.0,1.0,0.0,1.0,0.0,6918.779535334494,9015.573032095022,6,0.0,1.0,1.0,204692
775,110,17,1,1,1,1,25.0,22.0,1.0,1.0,0.0,1.0,1.0,41380.50642508228,10659.293119623148,8,0.0,1.0,0.0,193611
776,110,25,3,2,1,1,70.0,41.0,0.0,0.0,1.0,0.0,0.0,50611.91488581051,24641.1440009007,13,1.0,1.0,0.0,251175
777,110,29,1,1,1,1,48.0,31.0,0.0,0.0,1.0,1.0,1.0,51755.33698287574,30558.223142539588,7,1.0,1.0,0.0,167195
778,110,43,1,1,2,0,37.0,26.0,0.0,1.0,1.0,1.0,1.0,50841.138433892585,33176.56523838172,5,1.0,0.0,0.0,260892
779,110,52,3,2,1,0,80.0,28.0,1.0,0.0,0.0,0.0,1.0,10553.004642451917,5331.966095819046,3,0.0,1.0,1.0,186927
780,110,49,3,2,1,0,21.0,21.0,0.0,1.0,0.0,1.0,0.0,6514.986682450388,7911.058389016934,9,0.0,1.0,0.0,157506
781,110,45,0,1,1,1,31.0,29.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10928.845384263395,8,0.0,1.0,1.0,170659
782,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,306876
783,110,43,3,2,1,1,10.0,5.0,0.0,0.0,1.0,0.0,0.0,52224.39354689892,24308.213816669104,3,0.0,0.0,1.0,223912
784,110,36,5,2,2,1,50.0,24.0,1.0,0.0,0.0,1.0,1.0,73545.83826520009,30014.220718361128,2,0.0,1.0,0.0,195399
785,110,24,1,1,1,1,46.0,28.0,1.0,0.0,0.0,1.0,1.0,16904.239145835538,9656.895658790138,10,1.0,1.0,0.0,196634
786,110,39,3,2,2,1,70.0,25.0,1.0,0.0,0.0,1.0,1.0,30492.204553209605,7438.360403111392,2,0.0,1.0,1.0,237969
787,110,36,3,2,2,1,46.0,30.0,0.0,0.0,1.0,1.0,1.0,51782.71705620994,30627.03235506735,8,1.0,1.0,0.0,161110
788,110,37,1,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,129424
789,110,28,1,1,1,0,69.0,26.0,0.0,0.0,1.0,1.0,1.0,12355.052218132438,3133.1546538965135,17,1.0,1.0,1.0,231986
790,110,33,3,2,2,0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,44639.68891329624,27425.400753378555,3,0.0,1.0,1.0,193032
791,110,42,1,1,1,0,66.0,44.0,0.0,0.0,0.0,1.0,1.0,56869.50223498639,28536.92962982255,14,1.0,1.0,1.0,212466
792,110,48,3,2,1,0,29.0,23.0,0.0,1.0,0.0,1.0,0.0,8199.70606558144,8030.227694857218,5,0.0,1.0,0.0,194522
793,110,42,1,1,1,0,66.0,44.0,0.0,0.0,0.0,1.0,1.0,56869.50223498639,28536.92962982255,14,1.0,1.0,1.0,211957
794,110,11,1,2,1,1,54.0,31.0,0.0,1.0,0.0,0.0,1.0,7672.502511211962,6996.5825771752525,13,1.0,1.0,1.0,281759
795,110,13,1,1,1,1,52.0,31.0,0.0,1.0,1.0,1.0,1.0,52086.075458845655,35683.40110974666,9,1.0,1.0,1.0,229873
796,110,45,4,2,2,0,72.0,25.0,0.0,1.0,1.0,1.0,1.0,10575.481108464961,2843.5057956592937,13,1.0,1.0,1.0,157340
797,110,37,3,2,2,0,24.0,16.0,0.0,0.0,1.0,0.0,1.0,72733.22379148219,29243.676589888633,6,0.0,1.0,0.0,272066
798,110,50,3,2,1,0,35.0,27.0,0.0,1.0,0.0,1.0,0.0,6936.52786935257,9382.654620306921,6,0.0,1.0,1.0,190039
799,110,45,2,2,2,1,30.0,29.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10900.779471452941,8,0.0,1.0,1.0,132436
800,110,53,3,0,3,0,81.0,47.0,0.0,0.0,1.0,1.0,0.0,58501.83142452526,27717.816789986395,13,1.0,1.0,1.0,151317
801,110,35,3,2,2,1,83.0,31.0,1.0,0.0,0.0,1.0,1.0,16061.853898563715,4146.655650067729,4,0.0,1.0,1.0,220920
802,110,39,0,0,0,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,148340
803,110,12,3,2,3,1,68.0,37.0,0.0,1.0,0.0,1.0,1.0,51255.82588845259,25837.729869328567,14,1.0,1.0,1.0,234536
804,110,37,3,2,2,0,14.0,14.0,0.0,1.0,1.0,1.0,1.0,6392.974686745407,10112.98316128948,5,1.0,1.0,0.0,190029
805,110,35,2,2,1,1,16.0,19.0,0.0,1.0,1.0,1.0,1.0,60033.313971012845,32351.020619668485,6,1.0,0.0,0.0,187916
806,110,55,11,0,11,0,73.0,26.0,0.0,1.0,1.0,1.0,1.0,12612.470295462941,5193.628431418532,13,1.0,1.0,1.0,190200
807,110,44,4,2,2,1,65.0,33.0,0.0,0.0,1.0,0.0,0.0,49775.00329226568,28022.708027437162,12,1.0,1.0,1.0,185741
808,110,38,2,2,2,0,20.0,20.0,0.0,1.0,1.0,1.0,1.0,8199.70606558144,9710.887845813046,4,1.0,1.0,0.0,193025
809,110,28,2,1,1,1,54.0,27.0,1.0,0.0,0.0,1.0,1.0,14748.988413040623,9971.802548229742,5,1.0,1.0,0.0,213990
810,110,18,2,2,2,1,53.0,27.0,1.0,0.0,0.0,1.0,1.0,14435.598713433228,10806.666687889154,8,1.0,1.0,0.0,227422
811,110,40,0,0,0,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,174672
812,110,37,3,2,2,1,23.0,20.0,0.0,1.0,1.0,1.0,1.0,9176.940970308906,12142.304710173034,4,1.0,1.0,0.0,207301
813,110,41,3,2,1,0,71.0,31.0,0.0,0.0,1.0,0.0,1.0,35598.91346909434,23275.7765788181,15,0.0,1.0,1.0,216390
814,110,39,1,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,141664
815,110,13,1,1,1,1,55.0,30.0,0.0,1.0,1.0,1.0,1.0,17981.07541066638,19517.237348677674,12,1.0,1.0,1.0,250855
816,110,13,1,1,1,1,67.0,39.0,0.0,1.0,1.0,0.0,0.0,50270.17344138489,25961.711833254078,20,1.0,1.0,0.0,198561
817,110,37,3,2,1,1,58.0,31.0,0.0,1.0,1.0,1.0,1.0,14735.174981874825,8491.74784623693,26,1.0,1.0,1.0,155866
818,110,44,0,1,1,0,34.0,20.0,0.0,0.0,1.0,0.0,1.0,72517.74185021155,32272.207668217878,4,0.0,1.0,0.0,279627
819,110,53,0,1,1,0,65.0,40.0,0.0,0.0,0.0,1.0,1.0,57285.60370645201,29463.202906274124,12,1.0,1.0,1.0,354671
820,110,50,4,1,1,0,50.0,30.0,0.0,0.0,0.0,1.0,1.0,13434.360923095186,6795.536833438796,10,1.0,1.0,1.0,180202
821,110,43,1,0,1,1,44.0,29.0,0.0,0.0,1.0,1.0,1.0,38155.93249958415,30671.456694078155,8,1.0,1.0,0.0,212286
822,110,33,3,2,2,1,54.0,26.0,1.0,0.0,1.0,0.0,1.0,73307.22702848542,29640.10228247134,2,0.0,1.0,0.0,247133
823,110,47,4,2,2,0,55.0,30.0,0.0,1.0,1.0,0.0,1.0,26720.755730176672,13632.530757001214,22,1.0,1.0,1.0,196041
824,110,43,1,1,1,1,44.0,29.0,0.0,0.0,1.0,1.0,1.0,38155.93249958415,30671.456694078155,8,1.0,1.0,0.0,138547
825,110,39,2,1,1,1,60.0,33.0,0.0,1.0,1.0,1.0,1.0,55734.70263925074,32334.356494406074,12,1.0,1.0,1.0,173822
826,110,37,1,1,1,1,76.0,45.0,0.0,0.0,1.0,0.0,0.0,47577.083323269006,24786.855748698927,13,1.0,1.0,0.0,172964
827,110,45,1,1,1,1,83.0,42.0,0.0,1.0,1.0,1.0,1.0,23883.088997796156,8377.677283490286,27,1.0,1.0,1.0,167936
828,110,29,2,1,1,1,74.0,41.0,0.0,1.0,1.0,0.0,0.0,13284.142906390689,8945.282278208226,26,1.0,1.0,1.0,147808
829,110,53,4,0,4,0,62.0,31.0,0.0,1.0,1.0,1.0,1.0,13354.719142004304,7435.590385852542,22,1.0,1.0,1.0,221381
830,110,39,1,1,1,1,33.0,28.0,0.0,1.0,0.0,1.0,1.0,5138.6316748079935,11099.878109842337,9,0.0,1.0,1.0,166320
831,110,17,0,0,0,1,25.0,22.0,1.0,1.0,0.0,1.0,1.0,41380.50642508228,10659.293119623148,8,0.0,1.0,0.0,180703
832,110,35,3,2,2,1,34.0,22.0,0.0,0.0,1.0,0.0,1.0,74509.8983821945,30317.066871157887,5,0.0,1.0,0.0,217706
833,110,20,1,1,1,1,71.0,27.0,0.0,0.0,1.0,1.0,1.0,14111.007333514957,6156.0163497728145,16,1.0,1.0,1.0,256773
834,110,52,2,1,1,0,55.0,26.0,0.0,1.0,1.0,0.0,0.0,12863.126968140888,8782.55228732407,8,1.0,1.0,1.0,332231
835,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,158798
836,110,35,3,2,2,1,65.0,27.0,1.0,0.0,0.0,0.0,1.0,56306.72636386164,16567.825740884167,3,1.0,1.0,1.0,216270
837,110,11,1,1,1,1,82.0,44.0,0.0,0.0,1.0,1.0,0.0,62153.09612264638,26873.410436514132,14,1.0,1.0,0.0,267156
838,110,11,0,0,0,1,54.0,31.0,0.0,1.0,0.0,0.0,1.0,7672.502511211962,6996.5825771752525,13,1.0,1.0,1.0,284771
839,110,33,3,2,2,0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,46181.45467867414,27887.689311917045,3,0.0,1.0,1.0,172997
840,110,33,1,1,1,1,46.0,26.0,1.0,0.0,0.0,1.0,1.0,11185.333749020318,10061.496221186579,11,1.0,1.0,0.0,231044
841,110,37,2,2,2,1,68.0,26.0,1.0,0.0,0.0,0.0,1.0,53456.58835955673,15673.839919857248,3,0.0,1.0,1.0,236635
842,110,26,3,2,2,1,66.0,26.0,1.0,0.0,0.0,1.0,1.0,42308.3039332122,13801.258427639725,3,0.0,1.0,0.0,262797
843,110,40,4,1,1,1,44.0,20.0,1.0,1.0,1.0,0.0,1.0,6404.449815096791,8325.941312754954,11,1.0,1.0,1.0,216948
844,110,39,2,2,1,1,56.0,27.0,0.0,0.0,1.0,1.0,1.0,43236.748016625745,27652.641810232893,6,0.0,0.0,1.0,241439
845,110,44,3,1,1,0,35.0,19.0,0.0,0.0,1.0,0.0,1.0,72646.99930713305,33347.64861941105,6,0.0,1.0,0.0,204778
846,110,34,2,1,1,1,51.0,32.0,0.0,0.0,1.0,1.0,1.0,50249.16633719387,34516.24221445928,9,1.0,1.0,0.0,205296
847,110,13,1,1,1,1,53.0,27.0,1.0,0.0,0.0,1.0,1.0,14749.407172223297,9971.80255136629,4,1.0,1.0,0.0,248298
848,110,52,3,2,2,0,61.0,21.0,0.0,1.0,1.0,0.0,1.0,13306.488182676389,5436.98918364631,21,1.0,1.0,1.0,206293
849,110,18,1,1,1,1,45.0,33.0,1.0,0.0,0.0,1.0,1.0,30691.256413032977,4600.6821492394065,13,0.0,1.0,1.0,205279
850,110,43,2,2,1,1,66.0,39.0,0.0,1.0,1.0,0.0,0.0,49664.85861580844,26049.82994301837,20,1.0,1.0,0.0,164897
851,110,47,0,0,0,1,66.0,37.0,0.0,0.0,1.0,0.0,1.0,44836.60793110284,28775.579165099643,8,1.0,1.0,1.0,272903
852,110,18,1,1,1,1,75.0,43.0,0.0,1.0,1.0,0.0,1.0,56125.77354984794,26196.67625942,18,1.0,1.0,0.0,209917
853,110,45,3,2,2,0,72.0,30.0,1.0,0.0,0.0,0.0,1.0,38614.04236397559,7615.260988014379,4,0.0,1.0,1.0,173540
854,110,42,0,0,0,1,26.0,20.0,1.0,1.0,0.0,1.0,1.0,76985.3812888996,8410.017390470035,7,0.0,1.0,0.0,170732
855,110,36,1,1,1,1,66.0,48.0,0.0,1.0,1.0,0.0,1.0,31902.65384967706,10014.241583520386,26,1.0,1.0,1.0,164960
856,110,46,2,1,1,1,68.0,38.0,0.0,0.0,1.0,0.0,0.0,52649.81925474105,25481.545224861853,13,0.0,1.0,0.0,219449
857,110,43,3,1,1,1,10.0,5.0,0.0,0.0,1.0,0.0,0.0,52224.39354689892,24308.213816669104,3,0.0,0.0,1.0,253988
858,110,40,2,1,1,1,61.0,32.0,0.0,0.0,1.0,1.0,1.0,52269.219039928146,35473.51020870167,9,1.0,0.0,0.0,166227
859,110,35,0,1,1,0,38.0,12.0,1.0,0.0,0.0,1.0,1.0,16040.989729348668,7169.565905712707,9,1.0,1.0,1.0,214269
860,110,37,1,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,141245
861,110,27,1,1,1,1,50.0,30.0,0.0,0.0,1.0,1.0,1.0,48027.16804532358,30903.709458875877,7,1.0,1.0,0.0,167384
862,110,35,5,2,2,1,54.0,29.0,1.0,0.0,0.0,0.0,1.0,73744.41156679501,30317.066871157887,3,0.0,1.0,1.0,270022
863,110,53,2,1,1,0,48.0,29.0,0.0,0.0,0.0,1.0,1.0,13369.044535290976,6435.389239915203,9,0.0,1.0,0.0,210205
864,110,50,2,1,1,0,62.0,38.0,0.0,0.0,0.0,1.0,1.0,57098.95989302401,32279.633987967343,12,1.0,1.0,1.0,151210
865,110,13,1,1,1,1,67.0,39.0,0.0,1.0,1.0,0.0,0.0,50270.17344138489,25961.711833254078,20,1.0,1.0,0.0,229277
866,110,24,1,1,1,1,64.0,37.0,0.0,1.0,1.0,0.0,0.0,50562.05085625008,25826.156509869073,19,1.0,1.0,0.0,173822
867,110,46,3,2,2,0,55.0,26.0,1.0,0.0,0.0,0.0,1.0,74328.0096333131,29787.654193066286,3,0.0,1.0,1.0,172601
868,110,39,3,2,2,0,25.0,25.0,1.0,1.0,0.0,1.0,1.0,6671.653059258488,9530.146184494004,10,0.0,1.0,1.0,180505
869,110,39,0,1,1,1,69.0,38.0,0.0,1.0,1.0,1.0,1.0,14045.476914288038,9093.784396487285,27,1.0,1.0,1.0,164138
870,110,37,2,1,1,1,75.0,37.0,0.0,1.0,1.0,1.0,1.0,13912.550220352701,8709.20828320422,22,1.0,1.0,1.0,166403
871,110,35,3,2,2,1,83.0,31.0,1.0,0.0,0.0,1.0,1.0,16061.853898563715,4146.655650067729,4,0.0,1.0,1.0,238954
872,110,35,2,2,1,1,65.0,23.0,0.0,1.0,1.0,1.0,1.0,12996.14258881545,31128.419225723996,12,1.0,1.0,1.0,180596
873,110,51,3,2,2,0,49.0,26.0,1.0,0.0,0.0,1.0,1.0,61760.11491612119,28782.33409563588,4,0.0,1.0,1.0,204520
874,110,1,2,1,1,1,20.0,23.0,0.0,1.0,0.0,1.0,1.0,6498.661665122192,9314.784269703705,7,0.0,1.0,0.0,191914
875,110,15,1,1,1,1,31.0,20.0,1.0,0.0,0.0,0.0,1.0,108356.28727986568,3789.592582893116,8,0.0,1.0,0.0,230071
876,110,48,2,1,1,0,87.0,44.0,0.0,1.0,0.0,1.0,1.0,19776.815917102464,7205.614604346834,26,1.0,1.0,1.0,162056
877,110,35,7,1,4,0,39.0,12.0,1.0,0.0,1.0,1.0,0.0,27271.25918768746,21676.522081894887,8,0.0,1.0,1.0,194617
878,110,42,1,1,1,1,32.0,25.0,1.0,1.0,0.0,1.0,1.0,8469.122775587693,7020.107599008225,10,0.0,1.0,1.0,184397
879,110,37,0,0,0,1,67.0,28.0,0.0,1.0,1.0,0.0,1.0,10609.999832395468,9434.63832035048,12,1.0,1.0,1.0,237747
880,110,9,0,1,1,1,58.0,40.0,0.0,1.0,0.0,1.0,1.0,8448.987393352676,6745.943602085516,16,1.0,1.0,1.0,241859
881,110,39,1,1,1,1,54.0,32.0,0.0,1.0,1.0,1.0,1.0,53396.422274312004,36819.218531580715,9,1.0,0.0,0.0,182796
882,110,21,3,2,2,1,13.0,11.0,0.0,1.0,0.0,0.0,0.0,124711.89287869718,36633.519314615565,2,0.0,1.0,0.0,186822
883,110,33,1,1,1,1,62.0,35.0,0.0,0.0,0.0,1.0,1.0,54526.71867945763,33479.63274047352,12,1.0,1.0,1.0,173724
884,110,50,2,2,2,1,44.0,29.0,0.0,0.0,1.0,1.0,1.0,34342.85729295132,28341.46233615078,7,1.0,1.0,0.0,165034
885,110,45,4,2,2,0,16.0,14.0,0.0,1.0,1.0,0.0,1.0,54532.5221114237,31331.37597258188,5,1.0,1.0,0.0,147508
886,110,42,0,0,0,1,32.0,27.0,1.0,1.0,0.0,1.0,1.0,4981.049280045756,10227.356862169345,11,0.0,1.0,1.0,108680
887,110,5,2,1,1,1,36.0,22.0,0.0,1.0,1.0,1.0,1.0,73253.2511885134,33347.6486225476,5,1.0,1.0,0.0,280441
888,110,38,3,2,2,1,22.0,14.0,0.0,0.0,0.0,0.0,1.0,19288.3415692848,5153.367681393418,4,0.0,1.0,0.0,209568
889,110,42,3,2,2,0,53.0,25.0,1.0,0.0,0.0,0.0,1.0,76135.29756669168,30246.944931909293,4,0.0,1.0,1.0,134355
890,110,32,1,1,1,1,24.0,19.0,1.0,1.0,0.0,0.0,1.0,76059.66328281366,10366.317748681728,7,0.0,1.0,0.0,184894
891,110,36,1,1,1,1,66.0,48.0,0.0,1.0,1.0,0.0,1.0,31902.65384967706,10014.241583520386,26,1.0,1.0,1.0,165405
892,110,35,3,2,2,1,82.0,36.0,1.0,0.0,0.0,0.0,1.0,18335.11100653354,5534.897658044434,4,0.0,0.0,1.0,239391
893,110,39,2,2,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,137363
894,110,25,3,2,2,1,53.0,25.0,1.0,0.0,1.0,0.0,1.0,73307.22702848542,29980.513572328895,3,0.0,1.0,1.0,250367
895,110,43,4,2,2,0,62.0,28.0,0.0,1.0,0.0,1.0,1.0,9032.584692537454,6283.206313162848,17,1.0,1.0,1.0,150943
896,110,35,2,2,2,0,42.0,13.0,1.0,0.0,1.0,1.0,0.0,27220.91390316451,20857.216340524436,8,0.0,1.0,1.0,201176
897,110,42,1,1,1,1,74.0,38.0,0.0,1.0,1.0,0.0,1.0,24722.536834902774,8377.677286626835,27,1.0,1.0,1.0,154611
898,110,37,1,0,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,145114
899,110,18,1,1,1,1,79.0,37.0,0.0,1.0,0.0,1.0,1.0,13380.0628940344,7310.3804157137,23,1.0,1.0,1.0,194105
900,110,37,3,2,2,1,49.0,24.0,1.0,1.0,1.0,1.0,1.0,6392.582170978145,16074.122087475427,9,1.0,1.0,0.0,210149
901,110,45,5,3,2,0,20.0,14.0,0.0,0.0,0.0,0.0,1.0,60054.536721716046,22789.543400144204,6,0.0,1.0,0.0,176830
902,110,13,2,1,1,1,44.0,32.0,1.0,0.0,0.0,1.0,1.0,12004.509739900186,5906.637066054793,14,0.0,1.0,1.0,186765
903,110,52,2,1,1,0,16.0,20.0,0.0,1.0,0.0,1.0,0.0,4955.484473382279,8511.342593040968,7,0.0,1.0,0.0,147116
904,110,40,1,1,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,181575
905,110,32,2,2,1,1,72.0,43.0,0.0,0.0,1.0,0.0,0.0,49525.4652359837,25643.775206427134,13,1.0,1.0,0.0,213548
906,110,35,3,2,2,1,79.0,36.0,1.0,0.0,0.0,0.0,1.0,19640.249272083573,6639.105074637316,3,0.0,0.0,1.0,304723
907,110,48,3,2,2,0,46.0,23.0,1.0,0.0,0.0,1.0,1.0,59866.978655456674,26089.979890293613,4,0.0,1.0,0.0,190303
908,110,45,1,1,1,1,50.0,31.0,1.0,1.0,0.0,1.0,1.0,6827.637725817344,10336.795178479284,13,0.0,1.0,1.0,181759
909,110,39,3,2,2,0,15.0,12.0,0.0,1.0,1.0,0.0,1.0,47158.37171217632,25210.92168969705,5,1.0,1.0,0.0,169396
910,110,46,1,1,1,0,49.0,28.0,1.0,0.0,0.0,1.0,1.0,14991.65983413525,9683.848415279163,9,1.0,1.0,0.0,317621
911,110,40,1,1,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,166623
912,110,32,1,1,1,1,49.0,33.0,1.0,0.0,0.0,1.0,1.0,7955.822073254817,7999.677232311014,13,0.0,1.0,1.0,172846
913,110,32,1,1,1,1,49.0,33.0,1.0,0.0,0.0,1.0,1.0,7955.822073254817,7999.677232311014,13,0.0,1.0,1.0,172199
